Site,WS,Date,Q_Ls,Ca_mgL,DOC_mgL,NH4_mgL,NO3_mgL,SRP_mgL,SO4_mgL
SEF,WS80,1986-01-10T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-11T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-12T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-13T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-14T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-15T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-16T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-17T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-18T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-19T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-20T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-21T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-22T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-23T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-24T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-25T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-26T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-27T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-28T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-29T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-30T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-01-31T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-01T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-03T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-04T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-05T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-06T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-07T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-08T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-09T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-10T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-11T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-12T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-13T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-14T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-15T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-16T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-17T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-18T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-19T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-20T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-21T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-22T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-23T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-24T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-25T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-26T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-27T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-02-28T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-01T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-03T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-04T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-05T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-06T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-07T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-08T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-09T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-10T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-11T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-12T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-13T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-14T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-15T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-16T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-17T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-18T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-19T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-20T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-21T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-22T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-23T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-24T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-25T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-26T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-27T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-28T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-29T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-30T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-03-31T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-01T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-02T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-03T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-04T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-05T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-06T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-07T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-08T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-09T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-10T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-11T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-12T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-13T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-14T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-15T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-16T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-17T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-18T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-19T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-20T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-21T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-22T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-23T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-24T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-25T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-26T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-27T05:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-28T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-29T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-04-30T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-01T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-03T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-04T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-05T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-06T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-07T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-08T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-09T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-10T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-11T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-12T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-13T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-14T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-15T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-16T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-17T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-18T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-19T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-20T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-21T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-22T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-23T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-24T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-25T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-26T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-27T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-28T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-29T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-30T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-05-31T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-01T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-02T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-03T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-04T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-05T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-06T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-07T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-08T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-09T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-10T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-11T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-12T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-13T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-14T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-15T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-16T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-17T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-18T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-19T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-20T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-21T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-22T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-23T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-24T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-25T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-26T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
SEF,WS80,1986-06-27T04:00:00Z,NA,NA,NA,NA,NA,NA,NA
