"","SiteWs","Site","WS","Solute","Q_Ls","mgL","FWMC","Date"
"24","BBWM_EB","BBWM","EB","NO3",0.9204,0.06636,0.0843876923076923,1988-08-01
"25","BBWM_EB","BBWM","EB","SO4",0.9204,1.81968875,1.79194019230769,1988-08-01
"26","BBWM_EB","BBWM","EB","Ca",0.4248,2.064017,2.244368,1988-09-01
"27","BBWM_EB","BBWM","EB","DOC",0.4248,1.75,1.54545454545455,1988-09-01
"28","BBWM_EB","BBWM","EB","NH4",0.4248,0.0196,0.0196,1988-09-01
"29","BBWM_EB","BBWM","EB","NO3",0.4248,0.00595,0.00165454545454545,1988-09-01
"30","BBWM_EB","BBWM","EB","SO4",0.4248,1.86778625,1.874345,1988-09-01
"31","BBWM_EB","BBWM","EB","Ca",8.98148571428571,1.95408877142857,1.88852207668712,1988-10-01
"32","BBWM_EB","BBWM","EB","DOC",8.98148571428571,2.55142857142857,2.70644171779141,1988-10-01
"33","BBWM_EB","BBWM","EB","NH4",8.98148571428571,0.0344,0.0390192024539877,1988-10-01
"34","BBWM_EB","BBWM","EB","NO3",8.98148571428571,0.08571,0.0932889570552147,1988-10-01
"35","BBWM_EB","BBWM","EB","SO4",8.98148571428571,1.88610910714286,1.87083537576687,1988-10-01
"36","BBWM_EB","BBWM","EB","Ca",13.2294857142857,1.61886492857143,1.5905773792924,1988-11-01
"37","BBWM_EB","BBWM","EB","DOC",13.2294857142857,2.42857142857143,2.63444328824141,1988-11-01
"38","BBWM_EB","BBWM","EB","NH4",13.2294857142857,0.0196,0.0196,1988-11-01
"39","BBWM_EB","BBWM","EB","NO3",13.2294857142857,0.0858,0.111834651404787,1988-11-01
"40","BBWM_EB","BBWM","EB","SO4",13.2294857142857,1.73494553571429,1.6914704578564,1988-11-01
"41","BBWM_EB","BBWM","EB","Ca",0.7788,1.921239125,1.82263813636364,1988-12-01
"42","BBWM_EB","BBWM","EB","DOC",0.7788,1.425,1.41818181818182,1988-12-01
"43","BBWM_EB","BBWM","EB","NH4",0.7788,0.0196,0.0196,1988-12-01
"44","BBWM_EB","BBWM","EB","NO3",0.7788,0.14945,0.134845454545455,1988-12-01
"45","BBWM_EB","BBWM","EB","SO4",0.7788,1.8136765625,1.77815,1988-12-01
"46","BBWM_EB","BBWM","EB","Ca",0.45312,1.8956894,1.916229375,1989-01-01
"47","BBWM_EB","BBWM","EB","DOC",0.45312,1.42,1.3625,1989-01-01
"48","BBWM_EB","BBWM","EB","NH4",0.45312,0.0196,0.0196,1989-01-01
"49","BBWM_EB","BBWM","EB","NO3",0.45312,0.2394,0.239925,1989-01-01
"50","BBWM_EB","BBWM","EB","SO4",0.45312,1.7796075,1.7776034375,1989-01-01
"51","BBWM_EB","BBWM","EB","Ca",5.428,1.92491294166667,1.95190446641509,1989-02-01
"52","BBWM_EB","BBWM","EB","DOC",5.428,2.655,3.5891320754717,1989-02-01
"53","BBWM_EB","BBWM","EB","NH4",5.428,0.0196,0.0196,1989-02-01
"54","BBWM_EB","BBWM","EB","NO3",5.428,0.410515,0.468642867924528,1989-02-01
"55","BBWM_EB","BBWM","EB","SO4",5.428,1.72643304166667,1.7078182,1989-02-01
"56","BBWM_EB","BBWM","EB","Ca",4.8144,1.85861725,1.63700948529412,1989-03-01
"57","BBWM_EB","BBWM","EB","DOC",4.8144,1.875,2.23529411764706,1989-03-01
"58","BBWM_EB","BBWM","EB","NH4",4.8144,0.0196,0.0196,1989-03-01
"59","BBWM_EB","BBWM","EB","NO3",4.8144,0.3248,0.327867647058824,1989-03-01
"60","BBWM_EB","BBWM","EB","SO4",4.8144,1.703453125,1.56033948529412,1989-03-01
"61","BBWM_EB","BBWM","EB","Ca",8.10491428571429,1.6287571968254,1.59175186483967,1989-04-01
"62","BBWM_EB","BBWM","EB","DOC",8.10491428571429,2.06793650793651,2.42369500372856,1989-04-01
"63","BBWM_EB","BBWM","EB","NH4",8.10491428571429,0.0243222222222222,0.0311411782252051,1989-04-01
"64","BBWM_EB","BBWM","EB","NO3",8.10491428571429,0.36154,0.389090902311708,1989-04-01
"65","BBWM_EB","BBWM","EB","SO4",8.10491428571429,1.62439763095238,1.60505828905667,1989-04-01
"66","BBWM_EB","BBWM","EB","Ca",16.2020210526316,1.50890154385965,1.4571361810368,1989-05-01
"67","BBWM_EB","BBWM","EB","DOC",16.2020210526316,2.70833333333333,2.97581923180231,1989-05-01
"68","BBWM_EB","BBWM","EB","NH4",16.2020210526316,0.0219480701754386,0.0215043835616438,1989-05-01
"69","BBWM_EB","BBWM","EB","NO3",16.2020210526316,0.268793859649123,0.332275221595488,1989-05-01
"70","BBWM_EB","BBWM","EB","SO4",16.2020210526316,1.68158423245614,1.61292419050497,1989-05-01
"71","BBWM_EB","BBWM","EB","Ca",1.9824,1.4929055,1.45783725,1989-06-01
"72","BBWM_EB","BBWM","EB","DOC",1.9824,1.975,2.08571428571429,1989-06-01
"73","BBWM_EB","BBWM","EB","NH4",1.9824,0.0196,0.0196,1989-06-01
"74","BBWM_EB","BBWM","EB","NO3",1.9824,0.03325,0.04045,1989-06-01
"75","BBWM_EB","BBWM","EB","SO4",1.9824,1.783615625,1.77502678571429,1989-06-01
"76","BBWM_EB","BBWM","EB","Ca",0,1.783471,NA,1989-07-01
"77","BBWM_EB","BBWM","EB","DOC",0,2.2,NA,1989-07-01
"78","BBWM_EB","BBWM","EB","NH4",0,0.0196,NA,1989-07-01
"79","BBWM_EB","BBWM","EB","NO3",0,0.0322,NA,1989-07-01
"80","BBWM_EB","BBWM","EB","SO4",0,1.8437375,NA,1989-07-01
"81","BBWM_EB","BBWM","EB","Ca",0,2.444758,NA,1989-08-01
"82","BBWM_EB","BBWM","EB","DOC",0,2.1,NA,1989-08-01
"83","BBWM_EB","BBWM","EB","NH4",0,0.0196,NA,1989-08-01
"84","BBWM_EB","BBWM","EB","NO3",0,0.0182,NA,1989-08-01
"85","BBWM_EB","BBWM","EB","SO4",0,1.9399325,NA,1989-08-01
"86","BBWM_EB","BBWM","EB","Ca",0.90624,1.783471,1.81209814285714,1989-10-01
"87","BBWM_EB","BBWM","EB","DOC",0.90624,1.82,1.98571428571429,1989-10-01
"88","BBWM_EB","BBWM","EB","NH4",0.90624,0.026544,0.0196,1989-10-01
"89","BBWM_EB","BBWM","EB","NO3",0.90624,0.00392,7e-04,1989-10-01
"90","BBWM_EB","BBWM","EB","SO4",0.90624,1.9463455,1.92046446428571,1989-10-01
"91","BBWM_EB","BBWM","EB","Ca",15.2413090909091,1.63591109090909,1.63833313709677,1989-11-01
"92","BBWM_EB","BBWM","EB","DOC",16.36896,2.5025,2.57305295950156,1989-11-01
"93","BBWM_EB","BBWM","EB","NH4",15.2413090909091,0.0227563636363636,0.0217627586206897,1989-11-01
"94","BBWM_EB","BBWM","EB","NO3",15.2413090909091,0.0507181818181818,0.0552369299221357,1989-11-01
"95","BBWM_EB","BBWM","EB","SO4",15.2413090909091,1.7621175,1.75639247566741,1989-11-01
"96","BBWM_EB","BBWM","EB","Ca",0.7788,1.68828575,1.67694789473684,1989-12-01
"97","BBWM_EB","BBWM","EB","DOC",0.7788,1.575,1.59736842105263,1989-12-01
"98","BBWM_EB","BBWM","EB","NH4",0.7788,0.030205,0.0274142105263158,1989-12-01
"99","BBWM_EB","BBWM","EB","NO3",0.7788,0.12005,0.115978947368421,1989-12-01
"100","BBWM_EB","BBWM","EB","SO4",0.7788,1.759566875,1.75007394736842,1989-12-01
"101","BBWM_EB","BBWM","EB","Ca",10.1142857142857,1.76772607142857,1.67497229349817,1990-01-01
"102","BBWM_EB","BBWM","EB","DOC",10.1142857142857,1.82142857142857,2.22859432234432,1990-01-01
"103","BBWM_EB","BBWM","EB","NH4",10.1142857142857,0.02456,0.0224615384615385,1990-01-01
"104","BBWM_EB","BBWM","EB","NO3",10.1142857142857,0.3296,0.409086217948718,1990-01-01
"105","BBWM_EB","BBWM","EB","SO4",10.1142857142857,1.71929476190476,1.67323435840201,1990-01-01
"106","BBWM_EB","BBWM","EB","Ca",5.2392,1.73229998214286,1.72861947207948,1990-02-01
"107","BBWM_EB","BBWM","EB","DOC",5.2392,1.78482142857143,1.75018842069202,1990-02-01
"108","BBWM_EB","BBWM","EB","NH4",5.2392,0.02079875,0.0231876258992806,1990-02-01
"109","BBWM_EB","BBWM","EB","NO3",5.2392,0.31325,0.350030215827338,1990-02-01
"110","BBWM_EB","BBWM","EB","SO4",5.2392,1.69829982142857,1.67823859969167,1990-02-01
"111","BBWM_EB","BBWM","EB","Ca",11.2268571428571,1.61540581547619,1.57019938966245,1990-03-01
"112","BBWM_EB","BBWM","EB","DOC",11.9379692307692,2.1025641025641,2.2830271216098,1990-03-01
"113","BBWM_EB","BBWM","EB","NH4",11.2268571428571,0.0196,0.0196,1990-03-01
"114","BBWM_EB","BBWM","EB","NO3",11.2268571428571,0.294775,0.326755569620253,1990-03-01
"115","BBWM_EB","BBWM","EB","SO4",11.2268571428571,1.71127851190476,1.68703841561181,1990-03-01
"116","BBWM_EB","BBWM","EB","Ca",7.91611428571429,1.46077948412698,1.44204198318043,1990-04-01
"117","BBWM_EB","BBWM","EB","DOC",7.91611428571429,2.20017006802721,2.23400123304562,1990-04-01
"118","BBWM_EB","BBWM","EB","NH4",7.91611428571429,0.0196,0.0196,1990-04-01
"119","BBWM_EB","BBWM","EB","NO3",7.91611428571429,0.162946349206349,0.208769480122324,1990-04-01
"120","BBWM_EB","BBWM","EB","SO4",7.91611428571429,1.73763761422902,1.68981464356706,1990-04-01
"121","BBWM_EB","BBWM","EB","Ca",3.35483076923077,1.41737388461538,1.3640355389755,1990-05-01
"122","BBWM_EB","BBWM","EB","DOC",3.35483076923077,1.92692307692308,2.13062360801782,1990-05-01
"123","BBWM_EB","BBWM","EB","NH4",3.35483076923077,0.0196,0.0196,1990-05-01
"124","BBWM_EB","BBWM","EB","NO3",3.35483076923077,0.0499153846153846,0.0609062360801782,1990-05-01
"125","BBWM_EB","BBWM","EB","SO4",3.35483076923077,1.80612278846154,1.78424942650334,1990-05-01
"126","BBWM_EB","BBWM","EB","Ca",1.24608,1.48065944444444,1.46458708123249,1990-06-01
"127","BBWM_EB","BBWM","EB","DOC",1.24608,2.14488888888889,2.31843137254902,1990-06-01
"128","BBWM_EB","BBWM","EB","NH4",1.24608,0.0196,0.0196,1990-06-01
"129","BBWM_EB","BBWM","EB","NO3",1.24608,0.0110444444444444,0.0155098039215686,1990-06-01
"130","BBWM_EB","BBWM","EB","SO4",1.24608,1.82079321111111,1.82933968627451,1990-06-01
"131","BBWM_EB","BBWM","EB","Ca",0.0944,1.643198,1.583081,1990-07-01
"132","BBWM_EB","BBWM","EB","DOC",0.0944,1.8,1.6,1990-07-01
"133","BBWM_EB","BBWM","EB","NH4",0.0944,0.0196,0.0196,1990-07-01
"134","BBWM_EB","BBWM","EB","NO3",0.0944,0.0193666666666667,7e-04,1990-07-01
"135","BBWM_EB","BBWM","EB","SO4",0.0944,1.82236083333333,1.827705,1990-07-01
"136","BBWM_EB","BBWM","EB","Ca",2.36,1.55803225,1.52088202597403,1990-08-01
"137","BBWM_EB","BBWM","EB","DOC",2.36,2.99166666666667,3.64415584415584,1990-08-01
"138","BBWM_EB","BBWM","EB","NH4",2.36,0.0196,0.0196,1990-08-01
"139","BBWM_EB","BBWM","EB","NO3",2.36,0.030625,0.0735727272727273,1990-08-01
"140","BBWM_EB","BBWM","EB","SO4",2.36,1.65669166666667,1.49789357142857,1990-08-01
"141","BBWM_EB","BBWM","EB","Ca",4.3896,1.8473453125,1.77749162096774,1990-09-01
"142","BBWM_EB","BBWM","EB","DOC",4.3896,2.35,2.4741935483871,1990-09-01
"143","BBWM_EB","BBWM","EB","NH4",4.3896,0.0196,0.0196,1990-09-01
"144","BBWM_EB","BBWM","EB","NO3",4.3896,0.0378,0.0334193548387097,1990-09-01
"145","BBWM_EB","BBWM","EB","SO4",4.3896,1.9018553125,1.88278439516129,1990-09-01
"146","BBWM_EB","BBWM","EB","Ca",7.3632,1.65285315454545,1.63868328458498,1990-10-01
"147","BBWM_EB","BBWM","EB","DOC",7.3632,2.21909090909091,2.5147233201581,1990-10-01
"148","BBWM_EB","BBWM","EB","NH4",7.3632,0.0222154545454545,0.0220448814229249,1990-10-01
"149","BBWM_EB","BBWM","EB","NO3",7.3632,0.0100036363636364,0.0193841897233202,1990-10-01
"150","BBWM_EB","BBWM","EB","SO4",7.3632,1.895333,1.85232407608696,1990-10-01
"151","BBWM_EB","BBWM","EB","Ca",6.24928,1.59501876324786,1.58298628056203,1990-11-01
"152","BBWM_EB","BBWM","EB","DOC",6.24928,1.99299145299145,2.25032893032893,1990-11-01
"153","BBWM_EB","BBWM","EB","NH4",6.24928,0.0196,0.0196,1990-11-01
"154","BBWM_EB","BBWM","EB","NO3",6.24928,0.104045726495727,0.109481232841233,1990-11-01
"155","BBWM_EB","BBWM","EB","SO4",6.24928,1.71616950106838,1.6945706798433,1990-11-01
"156","BBWM_EB","BBWM","EB","Ca",11.0684,1.52519055555556,1.4810966539105,1990-12-01
"157","BBWM_EB","BBWM","EB","DOC",11.0684,2.04166666666667,2.35353408615642,1990-12-01
"158","BBWM_EB","BBWM","EB","NH4",11.0684,0.0196,0.0196,1990-12-01
"159","BBWM_EB","BBWM","EB","NO3",11.0684,0.218234722222222,0.247019196988708,1990-12-01
"160","BBWM_EB","BBWM","EB","SO4",11.0684,1.60993020833333,1.54871536072773,1990-12-01
"161","BBWM_EB","BBWM","EB","Ca",1.35936,1.6151434,1.60957885123967,1991-01-01
"162","BBWM_EB","BBWM","EB","DOC",1.35936,1.6,1.62396694214876,1991-01-01
"163","BBWM_EB","BBWM","EB","NH4",1.35936,0.0196,0.0196,1991-01-01
"164","BBWM_EB","BBWM","EB","NO3",1.35936,0.217,0.22203305785124,1991-01-01
"165","BBWM_EB","BBWM","EB","SO4",1.35936,1.6641735,1.6513475,1991-01-01
"166","BBWM_EB","BBWM","EB","Ca",1.2272,1.66991666666667,1.68796254032258,1991-02-01
"167","BBWM_EB","BBWM","EB","DOC",1.2272,1.36666666666667,1.42338709677419,1991-02-01
"168","BBWM_EB","BBWM","EB","NH4",1.2272,0.0196,0.0196,1991-02-01
"169","BBWM_EB","BBWM","EB","NO3",1.2272,0.293533333333333,0.309117741935484,1991-02-01
"170","BBWM_EB","BBWM","EB","SO4",1.2272,1.71814958333333,1.72194221774194,1991-02-01
"171","BBWM_EB","BBWM","EB","Ca",13.0054153846154,1.48101055512821,1.45476826342466,1991-03-01
"172","BBWM_EB","BBWM","EB","DOC",13.0054153846154,1.81961538461538,1.93647945205479,1991-03-01
"173","BBWM_EB","BBWM","EB","NH4",13.0054153846154,0.0196,0.0196,1991-03-01
"174","BBWM_EB","BBWM","EB","NO3",13.0054153846154,0.387789230769231,0.413618301369863,1991-03-01
"175","BBWM_EB","BBWM","EB","SO4",13.0054153846154,1.56135995512821,1.52983432739726,1991-03-01
"176","BBWM_EB","BBWM","EB","Ca",6.59856,1.32023611666667,1.31271867720037,1991-04-01
"177","BBWM_EB","BBWM","EB","DOC",6.59856,1.765,1.80709269662921,1991-04-01
"178","BBWM_EB","BBWM","EB","NH4",6.59856,0.0196,0.0196,1991-04-01
"179","BBWM_EB","BBWM","EB","NO3",6.59856,0.193859166666667,0.211870107677903,1991-04-01
"180","BBWM_EB","BBWM","EB","SO4",6.59856,1.67539625,1.66356327422753,1991-04-01
"181","BBWM_EB","BBWM","EB","Ca",3.28512,1.3325935,1.25344121089631,1991-05-01
"182","BBWM_EB","BBWM","EB","DOC",3.28512,1.95,2.05079086115993,1991-05-01
"183","BBWM_EB","BBWM","EB","NH4",3.28512,0.0196,0.0196,1991-05-01
"184","BBWM_EB","BBWM","EB","NO3",3.28512,0.03605,0.0887363796133568,1991-05-01
"185","BBWM_EB","BBWM","EB","SO4",3.28512,1.725097,1.66112478910369,1991-05-01
"186","BBWM_EB","BBWM","EB","Ca",0.2832,1.48789575,1.43538614814815,1991-06-01
"187","BBWM_EB","BBWM","EB","DOC",0.2832,1.775,1.82962962962963,1991-06-01
"188","BBWM_EB","BBWM","EB","NH4",0.2832,0.0196,0.0196,1991-06-01
"189","BBWM_EB","BBWM","EB","NO3",0.2832,0.0051625,0.00212592592592593,1991-06-01
"190","BBWM_EB","BBWM","EB","SO4",0.2832,1.7174815625,1.75585564814815,1991-06-01
"191","BBWM_EB","BBWM","EB","Ca",0,1.743393,NA,1991-07-01
"192","BBWM_EB","BBWM","EB","DOC",0,1.7,NA,1991-07-01
"193","BBWM_EB","BBWM","EB","NO3",0,7e-04,NA,1991-07-01
"194","BBWM_EB","BBWM","EB","SO4",0,1.66738,NA,1991-07-01
"195","BBWM_EB","BBWM","EB","Ca",0.45312,1.6071278,1.49199463636364,1991-08-01
"196","BBWM_EB","BBWM","EB","DOC",0.45312,1.92,1.99090909090909,1991-08-01
"197","BBWM_EB","BBWM","EB","NH4",0.4956,0.03304,0.04648,1991-08-01
"198","BBWM_EB","BBWM","EB","NO3",0.45312,0.00672,7e-04,1991-08-01
"199","BBWM_EB","BBWM","EB","SO4",0.45312,1.6449345,1.6513475,1991-08-01
"200","BBWM_EB","BBWM","EB","Ca",9.40224,1.44962126,1.39995924441341,1991-09-01
"201","BBWM_EB","BBWM","EB","DOC",9.40224,2.402,3.09175977653631,1991-09-01
"202","BBWM_EB","BBWM","EB","NH4",9.40224,0.0196,0.0196,1991-09-01
"203","BBWM_EB","BBWM","EB","NO3",9.40224,0.00098,0.00159944134078212,1991-09-01
"204","BBWM_EB","BBWM","EB","SO4",9.40224,1.66797549285714,1.583996285415,1991-09-01
"205","BBWM_EB","BBWM","EB","Ca",6.20861538461538,1.4352107967033,1.4349321914219,1991-10-01
"206","BBWM_EB","BBWM","EB","DOC",6.20861538461538,2.09313186813187,2.24326602136182,1991-10-01
"207","BBWM_EB","BBWM","EB","NH4",6.20861538461538,0.0196,0.0196,1991-10-01
"208","BBWM_EB","BBWM","EB","NO3",6.20861538461538,0.000740384615384615,0.000762558411214953,1991-10-01
"209","BBWM_EB","BBWM","EB","SO4",6.20861538461538,1.70367335164835,1.68362655206943,1991-10-01
"210","BBWM_EB","BBWM","EB","Ca",3.42672,1.41809323333333,1.41480776937985,1991-11-01
"211","BBWM_EB","BBWM","EB","DOC",3.42672,1.71666666666667,1.74166666666667,1991-11-01
"212","BBWM_EB","BBWM","EB","NH4",3.42672,0.0196,0.0196,1991-11-01
"213","BBWM_EB","BBWM","EB","NO3",3.42672,7e-04,7e-04,1991-11-01
"214","BBWM_EB","BBWM","EB","SO4",3.42672,1.68234366666667,1.69243854893411,1991-11-01
"215","BBWM_EB","BBWM","EB","Ca",2.47156363636364,1.522964,1.49937711147541,1991-12-01
"216","BBWM_EB","BBWM","EB","DOC",2.47156363636364,1.44545454545455,1.48065573770492,1991-12-01
"217","BBWM_EB","BBWM","EB","NH4",2.47156363636364,0.0213436363636364,0.022744262295082,1991-12-01
"218","BBWM_EB","BBWM","EB","NO3",2.47156363636364,0.0376727272727273,0.0351744262295082,1991-12-01
"219","BBWM_EB","BBWM","EB","SO4",2.47156363636364,1.6834125,1.64230622131148,1991-12-01
"220","BBWM_EB","BBWM","EB","Ca",8.8736,1.51717495555556,1.41196042889518,1992-01-01
"221","BBWM_EB","BBWM","EB","DOC",8.8736,1.73333333333333,2.05722379603399,1992-01-01
"222","BBWM_EB","BBWM","EB","NH4",8.8736,0.0251844444444444,0.0210237960339943,1992-01-01
"223","BBWM_EB","BBWM","EB","NO3",8.8736,0.115204444444444,0.157943796033994,1992-01-01
"224","BBWM_EB","BBWM","EB","SO4",8.8736,1.68388753703704,1.60767369830028,1992-01-01
"225","BBWM_EB","BBWM","EB","Ca",0.8496,1.71834425,1.72836375,1992-02-01
"226","BBWM_EB","BBWM","EB","DOC",0.8496,1.35,1.35833333333333,1992-02-01
"227","BBWM_EB","BBWM","EB","NH4",0.8496,0.0196,0.0196,1992-02-01
"228","BBWM_EB","BBWM","EB","NO3",0.8496,0.12565,0.133933333333333,1992-02-01
"229","BBWM_EB","BBWM","EB","SO4",0.8496,1.703453125,1.69810895833333,1992-02-01
"230","BBWM_EB","BBWM","EB","Ca",2.03904,1.5750654,1.55023930555556,1992-03-01
"231","BBWM_EB","BBWM","EB","DOC",2.03904,1.44,1.55555555555556,1992-03-01
"232","BBWM_EB","BBWM","EB","NH4",2.03904,0.0196,0.0196,1992-03-01
"233","BBWM_EB","BBWM","EB","NO3",2.03904,0.13412,0.146727777777778,1992-03-01
"234","BBWM_EB","BBWM","EB","SO4",2.03904,1.654554,1.59434305555556,1992-03-01
"235","BBWM_EB","BBWM","EB","Ca",3.88150588235294,1.43986108823529,1.43370166962025,1992-04-01
"236","BBWM_EB","BBWM","EB","DOC",3.88150588235294,1.71470588235294,1.62696202531646,1992-04-01
"237","BBWM_EB","BBWM","EB","NH4",3.88150588235294,0.0196,0.0196,1992-04-01
"238","BBWM_EB","BBWM","EB","NO3",3.88150588235294,0.107552941176471,0.114683037974684,1992-04-01
"239","BBWM_EB","BBWM","EB","SO4",3.88150588235294,1.53676227941176,1.54770449050633,1992-04-01
"240","BBWM_EB","BBWM","EB","Ca",2.12856774193548,1.46413983870968,1.45699870815451,1992-05-01
"241","BBWM_EB","BBWM","EB","DOC",2.12856774193548,1.93709677419355,1.86523605150215,1992-05-01
"242","BBWM_EB","BBWM","EB","NH4",2.12856774193548,0.0204670967741935,0.0199460944206009,1992-05-01
"243","BBWM_EB","BBWM","EB","NO3",2.12856774193548,0.0485258064516129,0.06881330472103,1992-05-01
"244","BBWM_EB","BBWM","EB","SO4",2.12856774193548,1.69970358870968,1.68127942060086,1992-05-01
"245","BBWM_EB","BBWM","EB","Ca",3.3984,1.52363757983193,1.45524223227917,1992-06-01
"246","BBWM_EB","BBWM","EB","DOC",3.3984,2.27352941176471,2.4381679389313,1992-06-01
"247","BBWM_EB","BBWM","EB","NH4",3.3984,0.0196,0.0196,1992-06-01
"248","BBWM_EB","BBWM","EB","NO3",3.3984,0.00563970588235294,0.00445171755725191,1992-06-01
"249","BBWM_EB","BBWM","EB","SO4",3.3984,1.6760025210084,1.62094344601963,1992-06-01
"250","BBWM_EB","BBWM","EB","Ca",0.786666666666667,1.61647933333333,1.54885509734513,1992-07-01
"251","BBWM_EB","BBWM","EB","DOC",0.786666666666667,1.95555555555556,1.77345132743363,1992-07-01
"252","BBWM_EB","BBWM","EB","NH4",0.786666666666667,0.0196,0.0196,1992-07-01
"253","BBWM_EB","BBWM","EB","NO3",0.786666666666667,7e-04,7e-04,1992-07-01
"254","BBWM_EB","BBWM","EB","SO4",0.786666666666667,1.71369611111111,1.69263473451327,1992-07-01
"255","BBWM_EB","BBWM","EB","Ca",0.533082352941176,1.69977870588235,1.53379589189189,1992-08-01
"256","BBWM_EB","BBWM","EB","DOC",0.533082352941176,1.75156862745098,1.93963963963964,1992-08-01
"257","BBWM_EB","BBWM","EB","NH4",0.533082352941176,0.0211811764705882,0.0203264864864865,1992-08-01
"258","BBWM_EB","BBWM","EB","NO3",0.533082352941176,7e-04,7e-04,1992-08-01
"259","BBWM_EB","BBWM","EB","SO4",0.533082352941176,1.77196848529412,1.70984445945946,1992-08-01
"260","BBWM_EB","BBWM","EB","Ca",2.02285714285714,1.65178614285714,1.56432890825688,1992-10-01
"261","BBWM_EB","BBWM","EB","DOC",2.02285714285714,1.9,2.23256880733945,1992-10-01
"262","BBWM_EB","BBWM","EB","NH4",2.02285714285714,0.0196,0.0196,1992-10-01
"263","BBWM_EB","BBWM","EB","NO3",2.02285714285714,0.0046,7e-04,1992-10-01
"264","BBWM_EB","BBWM","EB","SO4",2.02285714285714,1.73609071428571,1.74746895642202,1992-10-01
"265","BBWM_EB","BBWM","EB","Ca",4.97622857142857,1.53369917857143,1.53116933803987,1992-11-01
"266","BBWM_EB","BBWM","EB","DOC",4.97622857142857,1.69285714285714,1.67325581395349,1992-11-01
"267","BBWM_EB","BBWM","EB","NH4",4.97622857142857,0.0196,0.0196,1992-11-01
"268","BBWM_EB","BBWM","EB","NO3",4.97622857142857,0.001625,0.00179709302325581,1992-11-01
"269","BBWM_EB","BBWM","EB","SO4",4.97622857142857,1.687420625,1.68981751038206,1992-11-01
"270","BBWM_EB","BBWM","EB","Ca",2.5488,1.5730615,1.55657107291667,1992-12-01
"271","BBWM_EB","BBWM","EB","DOC",2.5488,1.5,1.56736111111111,1992-12-01
"272","BBWM_EB","BBWM","EB","NH4",2.5488,0.0196,0.0196,1992-12-01
"273","BBWM_EB","BBWM","EB","NO3",2.5488,0.020125,0.0247479166666667,1992-12-01
"274","BBWM_EB","BBWM","EB","SO4",2.5488,1.6834125,1.68586190972222,1992-12-01
"275","BBWM_EB","BBWM","EB","Ca",3.6816,1.59866688888889,1.52474524444444,1993-01-01
"276","BBWM_EB","BBWM","EB","DOC",3.6816,1.51111111111111,1.7625,1993-01-01
"277","BBWM_EB","BBWM","EB","NH4",3.6816,0.0196,0.0196,1993-01-01
"278","BBWM_EB","BBWM","EB","NO3",3.6816,0.0633888888888889,0.0858316666666667,1993-01-01
"279","BBWM_EB","BBWM","EB","SO4",3.6816,1.69231944444444,1.64484543055556,1993-01-01
"280","BBWM_EB","BBWM","EB","Ca",0.7788,1.543003,1.522964,1993-02-01
"281","BBWM_EB","BBWM","EB","DOC",0.7788,1.3,1.32051282051282,1993-02-01
"282","BBWM_EB","BBWM","EB","NH4",0.7788,0.0196,0.0196,1993-02-01
