Site,WS,Date,Q_Ls,Ca_mgL,DOC_mgL,NH4_mgL,NO3_mgL,SRP_mgL,SO4_mgL
TLW,C38,1985-12-18,0.45,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-19,0.6,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-19,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-19,0.43,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-20,0.6,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-20,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-20,0.38,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-21,0.6,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-21,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-21,0.38,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-22,0.6,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-22,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-22,0.34,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-23,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-23,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-23,0.30000000000000004,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-24,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-24,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-24,0.30000000000000004,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-25,0.6,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-25,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-25,0.37,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-26,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-26,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-26,0.36,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-27,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-27,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-27,0.34,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-28,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-28,0.6,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-28,0.42,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-29,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-29,0.5,NA,NA,NA,NA,NA,NA
TLW,C38,1985-12-29,0.41,NA,NA,NA,NA,NA,NA
TLW,C32,1985-12-30,0.5,NA,NA,NA,NA,NA,NA
TLW,C35,1985-12-30,0.5,NA,NA,NA,NA,NA,NA
