Site,WS,Date,Q_Ls,Ca_mgL,DOC_mgL,NH4_mgL,NO3_mgL,SRP_mgL,SO4_mgL
HBEF,WS6,1985-10-31T05:00:00Z,1.2573611111111112,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-01T05:00:00Z,1.188611111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-02T05:00:00Z,1.1565277777777778,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-03T05:00:00Z,1.0908333333333333,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-04T05:00:00Z,1.03125,0.9,NA,0.0077609623593325565,0.004515772140588889,0,1.9582222962469462
HBEF,WS6,1985-11-05T05:00:00Z,5.947638888888888,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-06T05:00:00Z,16.325833333333332,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-07T05:00:00Z,13.491805555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-08T05:00:00Z,5.851388888888889,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-09T05:00:00Z,4.0088888888888885,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-10T05:00:00Z,4.546666666666667,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-11T05:00:00Z,4.1433333333333335,0.95,NA,0.0077609623593325565,0.004515772140588889,0,1.851410170997113
HBEF,WS6,1985-11-12T05:00:00Z,3.8652777777777776,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-13T05:00:00Z,7.111805555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-14T05:00:00Z,9.365277777777777,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-15T05:00:00Z,12.8425,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-16T05:00:00Z,5.794861111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-17T05:00:00Z,7.849722222222222,0.87,NA,0.015521924718665113,0.004515772140588889,0.01,1.815806129247168
HBEF,WS6,1985-11-18T05:00:00Z,7.275277777777777,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-19T05:00:00Z,8.068194444444444,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-20T05:00:00Z,9.950416666666666,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-21T05:00:00Z,5.781111111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-22T05:00:00Z,4.109722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-23T05:00:00Z,3.388611111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-24T05:00:00Z,2.812638888888889,0.89,NA,0.0077609623593325565,0.004515772140588889,0,1.8870142127470573
HBEF,WS6,1985-11-25T05:00:00Z,2.398611111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-26T05:00:00Z,2.1343055555555552,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-27T05:00:00Z,2.042638888888889,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-28T05:00:00Z,1.8944444444444444,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-29T05:00:00Z,1.7355555555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-11-30T05:00:00Z,1.6408333333333331,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-01T05:00:00Z,1.5858333333333332,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-02T05:00:00Z,19.004027777777775,0.88,NA,0.0077609623593325565,0.07225235424942222,0.01,1.7802020874972238
HBEF,WS6,1985-12-03T05:00:00Z,8.156805555555556,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-04T05:00:00Z,4.3175,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-05T05:00:00Z,3.2969444444444442,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-06T05:00:00Z,2.7775,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-07T05:00:00Z,2.357361111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-08T05:00:00Z,2.0793055555555555,0.94,NA,0.0077609623593325565,0.03386829105441667,0,1.8870142127470573
HBEF,WS6,1985-12-09T05:00:00Z,1.8837499999999998,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-10T05:00:00Z,1.7752777777777777,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-11T05:00:00Z,1.6790277777777778,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-12T05:00:00Z,1.642361111111111,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-13T05:00:00Z,1.5018055555555554,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-14T05:00:00Z,1.4758333333333333,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-15T05:00:00Z,1.3276388888888888,0.93,NA,0.0077609623593325565,0.038384063195005556,0.01,1.815806129247168
HBEF,WS6,1985-12-16T05:00:00Z,1.2925,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-17T05:00:00Z,1.2497222222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-18T05:00:00Z,1.1733333333333333,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-19T05:00:00Z,1.1122222222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-20T05:00:00Z,1.045,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-21T05:00:00Z,1.0358333333333334,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-22T05:00:00Z,0.9930555555555555,0.91,NA,0.0077609623593325565,0.04515772140588889,0,1.8870142127470573
HBEF,WS6,1985-12-23T05:00:00Z,0.9624999999999999,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-24T05:00:00Z,0.9380555555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-25T05:00:00Z,0.9380555555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-26T05:00:00Z,0.8845833333333333,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-27T05:00:00Z,0.8402777777777778,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-28T05:00:00Z,0.83875,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-29T05:00:00Z,0.8265277777777778,0.92,NA,0.015521924718665113,0.08805755674148334,0,1.9226182544970019
HBEF,WS6,1985-12-30T05:00:00Z,0.8005555555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1985-12-31T05:00:00Z,0.7684722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-01T05:00:00Z,0.7684722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-02T05:00:00Z,0.7684722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-03T05:00:00Z,0.7913888888888888,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-04T05:00:00Z,0.7776388888888889,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-05T05:00:00Z,0.7822222222222222,1,NA,0.0077609623593325565,0.06773658210883333,0,1.9582222962469462
HBEF,WS6,1986-01-06T05:00:00Z,0.7822222222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-07T05:00:00Z,0.7516666666666666,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-08T05:00:00Z,0.7241666666666666,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-09T05:00:00Z,0.7272222222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-10T05:00:00Z,0.7318055555555555,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-11T05:00:00Z,0.7241666666666666,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-12T05:00:00Z,0.7226388888888888,0.97,NA,0.0077609623593325565,0.06096292389795001,0.01,1.9582222962469462
HBEF,WS6,1986-01-13T05:00:00Z,0.7379166666666667,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-14T05:00:00Z,0.7256944444444444,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-15T05:00:00Z,0.6752777777777778,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-16T05:00:00Z,0.6584722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-17T05:00:00Z,0.6584722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-18T05:00:00Z,0.6981944444444445,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-19T05:00:00Z,2.2962499999999997,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-20T05:00:00Z,16.33652777777778,1.11,NA,0.0077609623593325565,0.28223575878680557,0,1.7445980457472794
HBEF,WS6,1986-01-21T05:00:00Z,11.864722222222222,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-22T05:00:00Z,5.710833333333333,NA,NA,NA,NA,NA,NA
HBEF,WS6,1986-01-23T05:00:00Z,3.759861111111111,NA,NA,NA,NA,NA,NA
