Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
2001,9,2001,20019,14.57923167,63,N/A,N/A,N/A,N/A,N/A,N/A,0.09,0.13,0.22,0.34,14.71000004,88.40000153
2001,10,2002,200210,9.063875097,79,N/A,N/A,N/A,N/A,N/A,N/A,0.09,0.17,0.26,0.34,8.975000381,46.99000168
2001,11,2002,200211,2.907611333,41.1,0,0,0,0,0,0,0.18,0.39,0.57,0.42,3.734999895,60.74000168
2001,12,2002,200212,-2.058828219,99.4,38.83495146,1.545,2.8737,0,0.03605,3.0488,0.09,0.31,0.4,0.3,-0.920000017,74.27999878
2002,1,2002,20021,-5.281409594,87.9,19.41747573,1.854,2.0394,0,0,3.9552,0.09,0.22,0.31,0.2,-4.914999962,88.19000244
2002,2,2002,20022,-5.850653514,122,135.9223301,1.236,2.957571429,0.0103,0.0412,2.848685714,0.17,0.36,0.53,0.41,-5.005000114,124.0299988
2002,3,2002,20023,-1.744824794,90.8,194.1747573,1.0815,2.79336,0.00721,0.01442,2.85104,0.09,0.11,0.2,0.24,-1.399999976,122.5999985
2002,4,2002,20024,3.377922333,269,165.0485437,1.054235294,2.624682353,0,0,2.9664,0.43,0.48,0.91,0.83,4.730000019,144.2700043
2002,5,2002,20025,9.385883871,76.3,87.37864078,1.052888889,2.403333333,0,0,3.112888889,0.14,0.14,0.28,0.27,9.729999542,84.75
2002,6,2002,20026,13.30089667,80.6,19.41747573,1.236,2.2248,0,0,3.1312,0.2,0.24,0.44,0.33,14.86499977,90.55999756
2002,7,2002,20027,16.95537935,108,9.708737864,0.412,0.8652,0,0,0.9888,0.36,0.27,0.63,0.52,18.79999924,93.48999786
2002,8,2002,20028,18.25567935,15.3,N/A,N/A,N/A,N/A,N/A,N/A,0.07,0.06,0.13,0.15,19.77000046,27.87999916
2002,9,2002,20029,14.288825,109,0,0,0,N/A,N/A,N/A,0.13,0.14,0.27,0.32,15.28999996,124.5999985
2002,10,2003,200310,5.21265871,115,0,0,0,N/A,N/A,N/A,0.09,0.17,0.26,0.29,5.929999828,84.25
2002,11,2003,200311,-0.413975,64.5,116.5048544,1.115833333,3.1003,0,0,2.746666667,0.05,0.06,0.11,0.16,0.38499999,140.2200012
2002,12,2003,200312,-4.694263871,177,135.9223301,0.941714286,3.619714286,0,0.0103,2.613257143,0.03,0.06,0.09,0.12,-4.579999924,130.0399933
2003,1,2003,20031,-12.14401025,50.8,29.12621359,1.03,1.9776,0,0,2.6368,0.02,0.08,0.1,0.1,-11.30500031,44.49000168
2003,2,2003,20032,-9.988395221,97.5,29.12621359,1.03,1.7716,0,0,2.526933333,0.04,0.18,0.22,0.12,-9.239999771,89.80999756
2003,3,2003,20033,-3.419525226,138,194.1747573,0.9991,2.72538,0,0.03605,2.81808,0.07,0.21,0.28,0.24,-3.079999924,132.8600006
2003,4,2003,20034,2.280527,127,145.631068,0.933866667,2.41432,0,0,2.9664,0.14,0.22,0.36,0.35,2.799999952,61.18000031
2003,5,2003,20035,9.857202903,94.1,87.37864078,0.915555556,2.1012,0,0,3.003022222,0,0.11,0.11,0.22,10.06499958,93.63999939
2003,6,2003,20036,15.43966567,107,67.96116505,0.882857143,2.472,0,0,2.919314286,0.04,0.11,0.15,0.24,16.25499916,86.08000183
2003,7,2003,20037,18.08639645,67.3,0,0,N/A,N/A,0,0,0.2,0.17,0.37,0.37,19.26499939,68.01000214
2003,8,2003,20038,17.90379839,63.2,0,0,N/A,N/A,0,0,0.04,0.05,0.09,0.08,19.125,72.65000153
2003,9,2003,20039,14.76311867,132,0,0,N/A,N/A,0,0,0.14,0.21,0.35,0.55,15.20499992,112.5999985
2003,10,2004,200410,7.394754516,259,194.1747573,1.1742,N/A,N/A,0,2.70272,0.12,0.54,0.66,0.84,7.849999905,247
2003,11,2004,200411,2.066439333,175,184.4660194,1.051684211,N/A,N/A,0,2.619452632,0.04,0.13,0.17,0.25,2.845000029,133.8899994
2003,12,2004,200412,-3.467458387,174,203.8834951,1.010380952,N/A,N/A,0.013733333,2.621104762,0.02,0.07,0.09,0.24,-3.190000057,157.8999939
2004,1,2004,20041,-14.04654935,N/A,29.12621359,1.03,N/A,N/A,0,2.6368,N/A,N/A,N/A,N/A,-13.03999996,30.76000023
2004,2,2004,20042,-6.450294828,22.1,9.708737864,0.618,N/A,N/A,0,1.648,0,0.06,0.06,0.11,-6.079999924,38.34000015
2004,3,2004,20043,-1.919932581,46.5,48.54368932,1.1948,N/A,N/A,0.02884,2.76864,0,0.27,0.27,0.34,-1.159999967,55.33000183
2004,4,2004,20044,3.974092,90.6,145.631068,1.084933333,0.33784,N/A,0,2.76864,0,0.05,0.05,0.24,4.590000153,99.73000336
2004,5,2004,20045,10.14162,97.5,87.37864078,1.281777778,2.128666667,N/A,0,3.149511111,0.01,0.11,0.12,0.18,10.97500038,96.18000031
2004,6,2004,20046,13.458595,68.5,19.41747573,1.442,2.1012,N/A,0,3.6256,0,0.12,0.12,0.27,14.26000023,59.15999985
2004,7,2004,20047,16.78594581,158,38.83495146,1.133,2.3484,N/A,0,2.6368,0.21,0.29,0.5,0.64,18.13500023,95.68000031
2004,8,2004,20048,17.3185429,151,58.25242718,1.373333333,2.9664,N/A,0,3.021333333,0.15,0.14,0.29,0.39,18.61000061,164.2100067
2004,9,2004,20049,13.07501833,58.9,38.83495146,1.339,2.0085,N/A,0,2.884,0.01,0.04,0.05,0.06,13.64500046,71.65000153
2004,10,2005,200510,7.572948065,76.8,29.12621359,1.167333333,1.648,N/A,0,2.746666667,0.05,0.1,0.15,0.22,8.154999733,74.73999786
2004,11,2005,200511,0.724878,47.2,87.37864078,1.213111111,3.035066667,N/A,0,2.746666667,0.04,0.13,0.17,0.14,1.549999952,125.2300034
2004,12,2005,200512,-5.661862581,120,106.7961165,1.104909091,2.393345455,N/A,0.026218182,2.666763636,0.03,0.08,0.11,0.17,-5.150000095,118.8399963
2005,1,2005,20051,-10.64755774,87.3,58.25242718,1.407666667,1.6068,N/A,0,2.911466667,0.11,0.2,0.31,0.3,-10.125,93.65000153
2005,2,2005,20052,-5.389704643,80.6,29.12621359,1.579333333,1.6068,N/A,0,3.296,0.04,0.09,0.13,0.18,-5.275000095,75.76999664
2005,3,2005,20053,-2.823872581,116,165.0485437,1.005764706,2.355670588,N/A,0.016964706,2.675576471,0.07,0.05,0.12,0.12,-2.345000029,173.1100006
2005,4,2005,20054,5.118412,281,320.3883495,0.817757576,2.415818182,N/A,0.004369697,2.586860606,0.27,0.24,0.51,0.57,5.59499979,185.4100037
2005,5,2005,20055,7.632486452,280,213.592233,0.898909091,2.415818182,N/A,0,2.816581818,0.21,0.17,0.38,0.48,8.329999924,206.8800049
2005,6,2005,20056,16.25819267,77.9,58.25242718,1.03,1.7304,N/A,0,2.746666667,0.19,0.21,0.4,0.52,16.89500046,73.13999939
2005,7,2005,20057,18.09472613,26.9,9.708737864,0.618,0.8652,N/A,0,1.3184,0.01,0.03,0.04,0.06,19.10499954,85.66999817
2005,8,2005,20058,18.17702,57.2,0,0,0,N/A,0,0,0.03,0.05,0.08,0.09,18.97999954,110.6500015
2005,9,2005,20059,14.775065,105,9.708737864,0.618,1.4832,N/A,0,1.3184,0.18,0.26,0.44,0.55,15.26000023,104.7399979
2005,10,2006,200610,8.165107419,322,291.2621359,1.057466667,2.58324,N/A,0,2.724693333,0.13,0.06,0.19,0.11,8.925000191,345.8599854
2005,11,2006,200611,2.658459667,254,155.3398058,1.00425,2.5029,N/A,0,2.5544,0.26,0.28,0.54,0.6,3.170000076,173.1000061
2005,12,2006,200612,-5.160457097,142,155.3398058,1.03,2.479725,N/A,0.0090125,2.4102,0.06,0.18,0.24,0.23,-4.320000172,148.4299927
2006,1,2006,20061,-3.693015161,203,145.631068,1.126133333,1.65624,0.08652,0.019226667,2.658773333,0.11,0.23,0.34,0.32,-3.289999962,124.75
2006,2,2006,20062,-6.749315714,84.8,67.96116505,1.118285714,1.518514286,0.3502,0.103,2.401371429,0.04,0.07,0.11,0.14,-5.625,77.48000336
2006,3,2006,20063,-1.030648065,38.2,19.41747573,1.545,2.0394,0.4326,0.0721,3.1312,0.09,0.21,0.3,0.19,-0.629999995,35.41999817
2006,4,2006,20064,5.506886667,57.2,58.25242718,1.339,1.7716,0.096133333,0.024033333,2.746666667,0.11,0.15,0.26,0.23,6.135000229,65.87999725
2006,5,2006,20065,11.46212226,143,106.7961165,1.142363636,1.707927273,N/A,0,2.6368,0.19,0.12,0.31,0.32,12.14000034,160.6100006
2006,6,2006,20066,15.36594467,263,194.1747573,0.9064,2.13828,N/A,0,2.40608,0.14,0.15,0.29,0.31,17.06999969,205.7299957
2006,7,2006,20067,19.19059581,91.4,48.54368932,1.1536,2.7192,N/A,0,2.76864,0.29,0.22,0.51,0.47,20.64500046,143.8600006
2006,8,2006,20068,15.92461161,339,19.41747573,1.339,2.1012,N/A,0,3.296,0.37,0.33,0.7,0.98,16.78499985,96.33999634
2006,9,2006,20069,13.328183,95.4,9.708737864,1.03,1.4832,N/A,0,2.6368,0.1,0.06,0.16,0.24,13.89000034,74.40000153
2006,10,2007,200710,7.456355484,201,97.08737864,1.03,4.06644,N/A,0,2.60384,0.17,0.2,0.37,0.45,7.75,202.3099976
2006,11,2007,200711,4.432526667,179,194.1747573,0.9167,2.7501,N/A,0,2.52144,0.12,0.16,0.28,0.25,4.84499979,180.8699951
2006,12,2007,200712,-2.121987419,92.4,77.66990291,1.0815,1.7304,N/A,0.018025,2.8016,0.08,0.24,0.32,0.24,-1.225000024,91.02999878
2007,1,2007,20071,-7.487960323,116,77.66990291,1.00425,1.71495,N/A,0.018025,2.5956,0,0.11,0.11,0.13,-6.889999866,93.51999664
2007,2,2007,20072,-10.04121786,59.1,9.708737864,1.442,1.6068,N/A,0,2.9664,0,0.04,0.04,0.05,-9.904999733,56.83000183
2007,3,2007,20073,-2.789030323,140,155.3398058,0.862625,2.356125,N/A,0.1171625,2.266,0.16,0.23,0.39,0.39,-2.075000048,134.1699982
2007,4,2007,20074,2.489771,191,194.1747573,0.7416,2.08884,N/A,0.02884,2.19184,0.08,0.11,0.19,0.26,3.414999962,182
2007,5,2007,20075,10.7212829,112,87.37864078,0.846888889,1.867733333,N/A,0,2.6368,0.08,0.11,0.19,0.28,10.85499954,96.08000183
2007,6,2007,20076,15.161662,53.7,29.12621359,0.755333333,2.0188,N/A,0,2.417066667,0.08,0.05,0.13,0.14,16.18000031,61.40000153
2007,7,2007,20077,17.48538516,132,19.41747573,1.03,1.7304,N/A,0,2.6368,0.31,0.28,0.59,0.78,18.60000038,68.73999786
2007,8,2007,20078,17.09410839,68.8,0,0,0,N/A,0,0,0.16,0.19,0.35,0.43,18.18499947,91.70999908
2007,9,2007,20079,13.92106333,67.2,0,0,0,N/A,0,0,0.08,0.1,0.18,0.26,14.53499985,64.73000336
2007,10,2008,200810,9.507896452,144,9.708737864,1.236,1.854,N/A,0,2.9664,0,0.04,0.04,0.14,10.09000015,118.3000031
2007,11,2008,200811,0.236723333,181,135.9223301,1.000571429,2.798657143,N/A,0,2.3072,0.16,0.24,0.4,0.46,0.995000005,188.5599976
2007,12,2008,200812,-6.980136774,50.5,58.25242718,1.098666667,1.7716,N/A,0,2.746666667,0,0,0,0,-6.559999943,127.9400024
2008,1,2008,20081,-6.339723871,83.3,106.7961165,0.973818182,1.988836364,0.131090909,0,2.457018182,0,0.07,0.07,0.11,-6.019999981,85.94999695
2008,2,2008,20082,-6.168767931,259,184.4660194,0.737263158,2.400442105,0.007589474,0.022768421,2.133726316,0.16,0.25,0.41,0.57,-5.820000172,167.8500061
2008,3,2008,20083,-3.541010968,134,106.7961165,0.880181818,1.685454545,0.013109091,0,2.427054545,0,0.1,0.1,0.14,-3.190000057,141.7799988
2008,4,2008,20084,5.483891,142,223.3009709,0.832956522,1.870121739,N/A,0.01253913,2.321530435,0.23,0.25,0.48,0.47,5.889999866,102.9400024
2008,5,2008,20085,10.01914774,17.9,48.54368932,0.824,1.80456,N/A,0,2.24128,0.08,0.07,0.15,0.14,10.53499985,48.59000015
2008,6,2008,20086,15.02005767,51.1,19.41747573,0.927,1.9776,N/A,0,2.472,0.16,0.17,0.33,0.35,16.21999931,119.0899963
2008,7,2008,20087,19.24356774,11.6,0,0,0,N/A,0,0,0,0.04,0.04,0.08,20.26499939,111.9100037
2008,8,2008,20088,16.03116839,234,58.25242718,1.03,3.6462,N/A,0,2.362133333,0.47,0.35,0.82,0.85,17.24500084,117.1699982
2008,9,2008,20089,13.11114533,351,203.8834951,0.765142857,4.708571429,N/A,0.013733333,1.993295238,0.08,0.13,0.21,0.34,13.78999996,172.0299988
2008,10,2009,200910,6.874426774,51.2,135.9223301,0.735714286,2.710371429,N/A,0,2.3072,0.08,0.08,0.16,0.17,7.340000153,117.1699982
2008,11,2009,200911,1.838673333,122,174.7572816,1.087222222,1.744133333,N/A,0,2.380444444,0,0.07,0.07,0.25,2.269999981,161.2700043
2008,12,2009,200912,-4.977324516,134,242.7184466,1.03824,1.50792,N/A,0,2.320384,0,0.1,0.1,0.2,-4.559999943,166.2400055
2009,1,2009,20091,-11.60108032,0,97.08737864,0.9888,1.37196,N/A,0.01442,2.24128,0,0,0,0,-11.32499981,82.86000061
2009,2,2009,20092,-6.212494286,0,38.83495146,0.927,1.1742,N/A,0,2.06,0,0,0,0,-5.989999771,80.25
2009,3,2009,20093,-2.553911613,10,106.7961165,0.992545455,1.528145455,N/A,0.013109091,2.337163636,0,0.01,0.01,0.03,-2.214999914,75
2009,4,2009,20094,5.715799,174,291.2621359,0.734733333,2.16712,N/A,0,2.1424,0,0.07,0.07,0.2,5.800000191,130.2899933
2009,5,2009,20095,10.46405806,51,67.96116505,0.912285714,1.677428571,N/A,0,2.3072,0.08,0.08,0.16,0.13,11.07499981,114.0400009
2009,6,2009,20096,13.64153567,38,135.9223301,0.868142857,1.739228571,N/A,0,2.260114286,0,0.03,0.03,0.05,14.75,189.9799957
2009,7,2009,20097,15.94203742,118,87.37864078,0.938444444,1.757866667,N/A,0,2.3072,0.16,0.11,0.27,0.2,17.07500076,146.0200043
2009,8,2009,20098,18.19085226,14,29.12621359,0.892666667,1.854,N/A,0,2.3072,0,0.03,0.03,0.06,19.36000061,120.6399994
2009,9,2009,20099,12.691117,182,9.708737864,0.824,1.6068,N/A,0,1.9776,0.08,0.07,0.15,0.18,13.02000046,50.68999863
2009,10,2010,201010,4.806274516,167,106.7961165,0.917636364,3.157418182,N/A,0,2.247272727,0,0.1,0.1,0.16,5.565000057,175.0399933
2009,11,2010,201011,4.317551667,99,145.631068,0.920133333,2.52144,N/A,0,2.197333333,0,0.04,0.04,0.11,4.619999886,127.0899963
2009,12,2010,201012,-5.373294516,108,145.631068,0.975066667,1.4832,N/A,0,2.43904,0,0.07,0.07,0.1,-4.25,128.8300018
2010,1,2010,20101,-6.482054516,62,135.9223301,1.000571429,1.412571429,N/A,0,2.424914286,0,0.04,0.04,0.07,-5.465000153,103.5500031
2010,2,2010,20102,-4.504395,67.2,38.83495146,1.0815,1.5759,N/A,0,2.472,0,0.04,0.04,0.07,-3.234999895,74.41999817
2010,3,2010,20103,1.381273871,66.2,233.0097087,0.90125,1.64285,N/A,0,2.114933333,0,0.03,0.03,0.07,2.315000057,153.3699951
2010,4,2010,20104,7.012648333,190,97.08737864,0.9064,1.61916,N/A,0,2.17536,0.08,0.14,0.22,0.27,7.599999905,63.40000153
2010,5,2010,20105,12.14228194,53.9,29.12621359,1.03,1.5656,N/A,0,2.417066667,0.16,0.14,0.3,0.19,12.73499966,60.61999893
2010,6,2010,20106,14.692138,156,29.12621359,0.961333333,1.4008,N/A,0,2.087466667,0.16,0.2,0.36,0.31,15.92500019,138.3699951
2010,7,2010,20107,19.00960677,N/A,0,0,0,N/A,0,0,N/A,N/A,N/A,N/A,20.5,58.88000107
2010,8,2010,20108,17.97541935,41,N/A,N/A,N/A,N/A,N/A,N/A,0,0.06,0.06,0.07,18.875,52.13999939
2010,9,2010,20109,13.83427633,142,N/A,N/A,N/A,N/A,N/A,N/A,0,0.1,0.1,0.2,14.97000027,152.4499969
2010,10,2011,201110,6.755458065,207,87.37864078,1.098666667,2.279733333,N/A,0,1.867733333,0,0.18,0.18,0.3,7.869999886,172.5
2010,11,2011,201111,1.317747333,126,165.0485437,0.993647059,2.043035294,N/A,0,2.016376471,0,0.04,0.04,0.08,2.394999981,166.4900055
2010,12,2011,201112,-4.940104516,210,242.7184466,0.89816,1.70568,N/A,0,1.9776,0,0.13,0.13,0.2,-3.579999924,226.8399963
2011,1,2011,20111,-8.689475484,78.8,48.54368932,0.8652,1.38432,N/A,0,1.91168,0,0.06,0.06,0.06,-7.619999886,63.61000061
2011,2,2011,20112,-7.996405357,119,0,0,0,N/A,0,0,0.08,0.19,0.27,0.23,-7.304999828,83.87999725
2011,3,2011,20113,-2.675298387,107,223.3009709,0.87773913,1.639043478,N/A,0.006269565,1.991930435,0,0.07,0.07,0.15,-1.394999981,125.1699982
2011,4,2011,20114,3.239748333,126,252.4271845,0.728923077,1.725646154,N/A,0,1.914215385,0,0.07,0.07,0.17,4.78000021,133.8099976
2011,5,2011,20115,9.685435806,138,174.7572816,0.789666667,1.881466667,N/A,0,2.032533333,0.23,0.22,0.45,0.32,11.06499958,142.5
2011,6,2011,20116,14.307511,54.5,38.83495146,0.824,1.5141,N/A,0,1.9776,0.16,0.14,0.3,0.19,15.27000046,79.61000061
2011,7,2011,20117,19.3278771,18,0,0,0,N/A,0,0,0,0.04,0.04,0.04,19.95000076,65.75
2011,8,2011,20118,17.26808,222,38.83495146,0.9785,2.3793,N/A,0,1.9776,0.08,0.23,0.31,0.41,18.33499908,179.8000031
2011,9,2011,20119,15.37808333,96.5,9.708737864,1.442,2.1012,N/A,0,2.6368,0.08,0.14,0.22,0.29,15.22000027,75.37999725
2011,10,2012,201210,9.320214194,119,106.7961165,0.992545455,1.898945455,N/A,0,1.917672727,0,0.06,0.06,0.09,9.06000042,153.1399994
2011,11,2012,201211,3.885096707,93.9,97.08737864,1.03,1.58208,N/A,0,2.04352,0,0.05,0.05,0.08,4.385000229,77.86000061
2011,12,2012,201212,-2.829985613,109,135.9223301,1.059428571,1.492028571,N/A,0,2.071771429,0,0.07,0.07,0.06,-2.204999924,129.9199982
2012,1,2012,20121,-5.789738503,74.8,38.83495146,1.236,1.3596,N/A,0.03605,2.3072,0.08,0.07,0.15,0.12,-5.869999886,72.66000366
2012,2,2012,20122,-4.282761262,101,29.12621359,1.098666667,1.1124,N/A,0.048066667,1.9776,0.16,0.22,0.38,0.22,-4.514999866,52.29999924
2012,3,2012,20123,1.893913774,28.5,116.5048544,1.115833333,1.2875,N/A,0.03605,2.087466667,0,0.04,0.04,0.04,2,58.95999908
2012,4,2012,20124,5.99297644,115,165.0485437,0.884588235,3.075458824,N/A,0.059376471,1.822494118,0,0.08,0.08,0.14,6.005000114,127.2699966
2012,5,2012,20125,11.68450879,104,174.7572816,0.995666667,1.702933333,N/A,0.008011111,2.1424,0.08,0.13,0.21,0.15,12.06000042,131.5299988
2012,6,2012,20126,14.62391686,114,145.631068,1.002533333,1.68096,N/A,0,2.021546667,0.23,0.19,0.42,0.26,15.10000038,153.8600006
2012,7,2012,20127,18.72437301,79,19.41747573,0.824,1.3596,N/A,0,1.648,0.08,0.1,0.18,0.11,19.92499924,37.13000107
2012,8,2012,20128,18.44010295,219,48.54368932,0.7828,2.472,N/A,0,1.71392,0.23,0.25,0.48,0.36,19.91500092,101.5699997
2012,9,2012,20129,12.09251992,111,58.25242718,1.236,1.4626,N/A,0,2.087466667,0,0.08,0.08,0.13,13.72500038,162.6999969
2012,10,2013,201310,8.36523789,231,223.3009709,0.958347826,2.380643478,N/A,0,2.034921739,0,0.14,0.14,0.23,9.43999958,199.1999969
2012,11,2013,201311,0.37211864,113,126.2135922,1.014153846,1.7304,N/A,0,2.104369231,0,0.05,0.05,0.15,1.480000019,45.97999954
2012,12,2013,201312,-3.579237419,0,97.08737864,1.0918,1.34724,N/A,0.01442,2.04352,0,0,0,0,-3.125,152.5599976
2013,1,2013,20131,-7.952851935,0,38.83495146,1.03,1.3287,N/A,0.03605,1.9776,0,0,0,0,-7.480000019,33.18000031
2013,2,2013,20132,-6.220933929,24,38.83495146,1.03,1.2051,N/A,0.03605,1.9776,0.07,0.07,0.14,0,-5.039999962,89.66999817
2013,3,2013,20133,-1.459359355,45,106.7961165,0.824,1.528145455,N/A,0.039327273,1.677963636,0.04,0.02,0.06,0,-0.100000001,86.27999878
2013,4,2013,20134,3.686645,104,165.0485437,0.860352941,1.555905882,N/A,0.016964706,1.880658824,0.19,0.17,0.36,0,4.389999866,67.06999969
2013,5,2013,20135,10.48288226,72,145.631068,0.975066667,1.55736,N/A,0,2.10944,0.1,0.07,0.17,0,10.875,145.6900024
2013,6,2013,20136,15.35100533,N/A,87.37864078,1.007111111,1.593066667,N/A,0,2.087466667,N/A,N/A,N/A,N/A,16.21999931,167.8600006
2013,7,2013,20137,19.20585226,227,48.54368932,1.0712,1.7304,N/A,0,2.17536,0.22,0.19,0.41,0,20.34000015,137.1999969
2013,8,2013,20138,17.23637355,253,87.37864078,1.075777778,1.7304,N/A,0,2.124088889,0.17,0.18,0.35,0,17.90500069,115.3000031
2013,9,2013,20139,13.15746967,249,145.631068,0.9476,2.06,N/A,0,2.131413333,0.36,0.2,0.56,0,13.97500038,142.8000031
2013,10,2014,201410,8.680984839,39,10.67961165,1.310909091,1.685454545,N/A,0,2.397090909,0,0,0,0,9.015000343,40.41999817
2013,11,2014,201411,0.541350667,80,40.77669903,0.931904762,2.442571429,N/A,0.006866667,1.883428571,0,0.01,0.01,0,0.935000002,138.4299927
2013,12,2014,201412,-6.86337,0,29.12621359,0.892666667,2.0188,N/A,0,1.867733333,0,0,0,0,-7.03000021,115.5599976
2014,1,2014,20141,-8.462005806,N/A,132.038835,0.787647059,1.908529412,N/A,0.014844118,1.914588235,N/A,N/A,N/A,N/A,-8.005000114,104.9700012
2014,2,2014,20142,-7.381794286,N/A,12.62135922,1.267692308,1.521230769,N/A,0.033276923,2.281846154,N/A,N/A,N/A,N/A,-7.21999979,90.97000122
2014,3,2014,20143,-5.646528665,N/A,33.00970874,0.424117647,1.599529412,N/A,0.025447059,2.132705882,N/A,N/A,N/A,N/A,-5.920000076,132.3600006
2014,4,2014,20144,3.785979493,N/A,308.7378641,0.064779874,2.087207547,N/A,0.014510692,1.67909434,N/A,N/A,N/A,N/A,4.264999866,114.0500031
2014,5,2014,20145,10.42721839,N/A,95.14563107,0.903877551,1.715265306,N/A,0,1.849795918,N/A,N/A,N/A,N/A,10.69999981,103.6100006
2014,6,2014,20146,15.80304445,N/A,35.9223301,1.002162162,2.171351351,N/A,0,2.048864865,N/A,N/A,N/A,N/A,16.31500053,127.7099991
2014,7,2014,20147,18.69092947,N/A,105.8252427,0.793761468,2.687449541,0.001322936,0,1.57240367,N/A,N/A,N/A,N/A,19.76499939,167.7200012
2014,8,2014,20148,17.55554507,N/A,5.825242718,1.03,2.266,0,0,1.648,N/A,N/A,N/A,N/A,18.14999962,77.68000031
2014,9,2014,20149,13.86100767,N/A,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.00500011,42.40999985
2014,10,2015,201510,9.109264194,N/A,66.99029126,0.626956522,2.507826087,,0.006269565,1.385275362,N/A,N/A,N/A,N/A,9.569999695,194.8699951
2014,11,2015,201511,-0.092003667,N/A,143.6893204,0.737702703,2.430243243,0.000974324,0.001948649,1.514378378,N/A,N/A,N/A,N/A,0.560000002,131.9100037
2014,12,2015,201512,-2.776675161,N/A,276.6990291,0.672210526,1.452842105,0.001517895,0.000505965,1.549698246,N/A,N/A,N/A,N/A,-1.600000024,219.4299927
2015,1,2015,20151,-9.844115161,N/A,4.854368932,0.824,1.4832,,0,1.9776,N/A,N/A,N/A,N/A,-9.380000114,111.9599991
2015,2,2015,20152,-13.80915107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-13.27999973,71.29000092
2015,3,2015,20153,-5.044837419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-4.815000057,57.25
2015,4,2015,20154,2.735465667,N/A,277.6699029,1.037202797,2.247272727,N/A,0.003529371,2.927216783,N/A,N/A,N/A,N/A,3.704999924,90.62000275
2015,5,2015,20155,12.26013129,N/A,39.80582524,1.004878049,1.718341463,N/A,0.003517073,2.250926829,N/A,N/A,N/A,N/A,12.84000015,71.63999939
2015,6,2015,20156,12.950112,N/A,76.69902913,0.860506329,1.595848101,N/A,0.001825316,1.752303797,N/A,N/A,N/A,N/A,14.09000015,147.6600037
2015,7,2015,20157,17.59669355,N/A,13.59223301,0.588571429,1.059428571,N/A,0,1.177142857,N/A,N/A,N/A,N/A,18.32500076,66.80000305
2015,8,2015,20158,18.75291742,N/A,6.796116505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.77499962,97.30000305
2015,9,2015,20159,16.41257433,N/A,80.58252427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.95999908,136.4600067
2015,10,2016,201610,6.201528065,N/A,113.592233,0.563418803,3.074153846,N/A,0.001232479,1.267692308,N/A,N/A,N/A,N/A,6.855000019,159.3000031
2015,11,2016,201611,2.568693,N/A,95.14563107,0.630612245,2.131469388,N/A,0.001471429,1.311673469,N/A,N/A,N/A,N/A,3.355000019,77.56999969
2015,12,2016,201612,-0.187697419,N/A,136.8932039,0.759716312,1.709361702,N/A,0.003068085,1.589560284,N/A,N/A,N/A,N/A,0.569999993,158.5899963
2016,1,2016,20161,-6.36514129,N/A,128.1553398,0.842727273,1.470090909,N/A,0.016386364,1.822787879,N/A,N/A,N/A,N/A,-5.050000191,83.16999817
2016,2,2016,20162,-4.3985612,N/A,174.7572816,0.824,1.4626,N/A,0.031243333,1.794488889,N/A,N/A,N/A,N/A,-3.765000105,133.7899933
2016,3,2016,20163,-0.589268735,N/A,100.9708738,0.911153846,1.533115385,0.011092308,0.015251923,1.616307692,N/A,N/A,N/A,N/A,-0.275000006,107.7300034
2016,4,2016,20164,3.19375252,N/A,137.8640777,1.059014085,1.679915493,0.018278873,0.004061972,1.439098592,N/A,N/A,N/A,N/A,3.744999886,81.56999969
2016,5,2016,20165,10.94039012,N/A,49.51456311,1.050196078,1.623764706,0.011309804,0.002827451,1.680313725,N/A,N/A,N/A,N/A,11.46500015,77.04000092
2016,6,2016,20166,14.50296274,N/A,16.50485437,0.484705882,0.654352941,0.008482353,0,0.581647059,N/A,N/A,N/A,N/A,15.54500008,89.65000153
2016,7,2016,20167,18.80798185,N/A,1.941747573,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.67499924,88.94000244
2016,8,2016,20168,18.54879445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.52499962,90.40000153
2016,9,2016,20169,14.38200862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.33500004,40.90999985
2016,10,2017,201710,7.704728065,N/A,15.53398058,1.2875,1.62225,N/A,0,1.854,N/A,N/A,N/A,N/A,8.670000076,114.3799973
2016,11,2017,201711,2.9000068,N/A,165.0485437,1.078470588,1.788564706,0.003392941,0.000848235,1.609223529,N/A,N/A,N/A,N/A,3.744999886,110.9599991
