Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1981,1,1980,19801,-9.274812038,26,4.491397656,6.5875,N/A,0.00225,0.72,0.0004,2.708333333,N/A,N/A,N/A,N/A,-12.22000027,60.56999969,7.527072026,N/A,0.002629935,0.824302382,0.000457572,3.100012247
1981,2,1980,19802,-11.99181398,67.65,22.70629396,5.8345,N/A,0.02125,0.731,0.00235,2.651666667,N/A,N/A,N/A,N/A,-14.03999996,91.33999634,5.544258618,N/A,0.012891352,0.639120195,0.001410712,2.4250635
1981,3,1980,19803,-5.987997507,107.8,105.1901172,4.735,N/A,0.014333333,0.900666667,0.0022,2.535555556,N/A,N/A,N/A,N/A,-7.539999962,66.38999939,4.977068223,N/A,0.015134573,0.964325498,0.002481417,2.685525097
1981,4,1980,19804,4.032746971,71.9,178.5392245,4.544857143,N/A,0.018285714,0.810857143,0.002314286,2.288095238,N/A,N/A,N/A,N/A,2.410000086,102.7600021,5.138048355,N/A,0.020377889,0.916932109,0.002652431,2.603812975
1981,5,1980,19805,11.48997003,79,47.99523895,5.294333333,N/A,0.011166667,0.599,0.000666667,2.512222222,N/A,N/A,N/A,N/A,10.04500008,55.13000107,5.078165608,N/A,0.009279158,0.581926924,0.000768705,2.479454461
1981,6,1981,19816,13.23001029,337.1,138.4230839,4.902,N/A,0.01332,0.5124,0.00306,2.358,N/A,N/A,N/A,N/A,11.15499973,162.1699982,4.232861414,N/A,0.010518859,0.430475784,0.002100225,2.029542114
1981,7,1981,19817,17.47532107,10.4,23.07765555,6.0575,N/A,0.01805,0.80075,0.001925,2.429166667,N/A,N/A,N/A,N/A,15.26000023,28.13999939,6.139973115,N/A,0.019059673,0.776277317,0.002117245,2.477838419
1981,8,1981,19818,18.12758065,107,8.111523895,6.82,N/A,0.0468,1.279,0.001725,2.335,N/A,N/A,N/A,N/A,16.36000061,88.63999939,6.808042444,N/A,0.040492084,1.045062198,0.001375584,2.289300641
1981,9,1981,19819,10.78033333,55.35,2.234661858,7.096,N/A,0.02452,0.7964,0.00076,2.487333333,N/A,N/A,N/A,N/A,9.520000458,61.43000031,6.255790791,N/A,0.022497462,0.780231721,0.000722504,2.187707167
1981,10,1981,198110,3.5614881,147,20.6612083,6.385,N/A,0.0115,0.46425,0.000775,2.609166667,N/A,N/A,N/A,N/A,2.125,131.9900055,6.063828792,N/A,0.009688846,0.522839456,0.000689401,2.638339604
1981,11,1981,198111,-0.634666667,58.1,22.76991885,5.2175,N/A,0.013475,0.3375,0.0019,2.200833333,N/A,N/A,N/A,N/A,-2.934999943,62.29000092,5.591522937,N/A,0.013100389,0.364369338,0.001685171,2.295533274
1981,12,1981,198112,-11.09709677,93,20.33399459,6.406666667,N/A,0.0165,0.365333333,0.002066667,2.241111111,N/A,N/A,N/A,N/A,-12.79500008,119.0599976,7.143481474,N/A,0.018328621,0.394946559,0.002509842,2.485162108
1982,1,1981,19811,-12.69471495,112.9,31.4592606,6.335,N/A,0.0202,0.5875,0.0029,2.508333333,0.056777778,0.198709677,0.255487455,0.186666667,-14.56000042,150.1999969,4.657396711,N/A,0.015363968,0.43320664,0.002172123,1.822004203
1982,2,1981,19812,-6.460357143,60,37.74903517,6.73,N/A,0.02445,0.5795,0.00165,2.418333333,0.432444444,0.569032258,1.001476703,0.61,-8.765000343,53.90999985,6.540595792,N/A,2.46E-02,0.562396807,1.78E-03,2.28426236
1982,3,1981,19813,-2.349840625,98.85,40.84977457,5.576666667,N/A,0.023166667,0.642333333,0.002933333,2.506666667,0.762222222,0.652580645,1.414802867,1.55,-4.099999905,76.47000122,4.574608681,N/A,1.59E-02,0.49359705,1.85E-03,1.984255738
1982,4,1981,19814,3.566972993,115.1,210.2166276,4.005714286,N/A,0.009871429,0.549928571,0.00635,2.337857143,0.297888889,0.318387097,0.616275986,0.616666667,1.720000029,64,4.249975315,N/A,9.27E-03,0.580417516,7.24E-03,2.472677209
1982,5,1981,19815,10.03483871,35.9,108.0298647,4.321666667,N/A,0.00885,0.372166667,0.003016667,2.261666667,0.401333333,0.381612903,0.782946237,0.866666667,7.730000019,53.06999969,4.266689334,N/A,0.008978275,0.378813945,2.96E-03,2.275140969
1982,6,1982,19826,14.254,56.5,7.532407574,6.468,N/A,0.0171,0.4702,0.00416,2.856,1.390666667,1.149354839,2.540021505,3.216666667,12.19499969,64.16999817,7.357262065,N/A,2.34E-02,0.537777719,5.00E-03,3.302149922
1982,7,1982,19827,18.42822581,77.5,4.6277367,7.0375,N/A,0.005,0.679,0.004,2.8975,0.135333333,0.110645161,0.245978495,0.366666667,15.80000019,94.04000092,8.021774518,N/A,0.005691586,0.790061166,4.63E-03,3.294254484
1982,8,1982,19828,18.01564516,98,2.351523895,7.522,N/A,0.02218,0.5476,0.00934,2.722,0.346111111,0.219032258,0.565143369,0.846666667,15.71000004,104.7300034,5.886059079,N/A,0.015791563,0.433504633,0.006889676,2.139492888
1982,9,1982,19829,10.99754527,164.1,31.85659152,5.2625,N/A,0.008025,0.2015,0.007275,2.423333333,0.255111111,0.225806452,0.480917563,0.576666667,9.225000381,157.2299957,5.835431652,N/A,0.009065891,0.203166025,0.009571611,2.790046704
1982,10,1982,198210,4.083250116,196.2,101.5258431,4.8175,N/A,0.014025,0.205,0.002475,2.4575,0.266,0.388387097,0.654387097,1.023333333,2.440000057,123.8499985,5.412402031,N/A,0.014826405,0.225905257,2.74E-03,2.779290347
1982,11,1982,198211,1.108333333,128.25,71.04173129,4.678,N/A,0.005,0.4068,0.0009,2.266666667,0.090222222,0.135483871,0.225706093,0.383333333,-1.049999952,114.25,4.772293598,N/A,0.005208261,0.424642711,9.21E-04,2.343053868
1982,12,1982,198212,-6.576129032,185,59.09972949,4.62,N/A,0.006775,0.4775,0.0009,2.270833333,0.135333333,0.408709677,0.544043011,0.366666667,-8.300000191,171.7700043,5.233858286,N/A,0.007005469,0.517227849,1.02E-03,2.539340903
1983,1,1982,19821,-15.46193548,62.15,38.46449053,5.42,N/A,0.005,0.525,0.002,2.421666667,0.073111111,0.343225806,0.416336918,0.456666667,-18.125,63.65999985,5.700087825,N/A,0.005234486,0.544995194,2.15E-03,2.544796248
1983,2,1982,19822,-10.65321429,48.1,30.20364292,6.24,N/A,0.01,0.5975,0.0008,2.535,0.218555556,0.401935484,0.620491039,0.37,-13.39000034,47.54999924,5.929315292,N/A,0.010884261,0.583924902,8.44E-04,2.436510334
1983,3,1982,19823,-4.879516129,62.85,80.4309468,4.621666667,N/A,0.013033333,0.988,0.00238,2.076111111,0.388111111,0.476451613,0.864562724,0.763333333,-7.039999962,83.33000183,5.058664268,N/A,0.014086265,1.057162593,2.47E-03,2.263880229
1983,4,1982,19824,0.313,104.95,147.2188999,4.263636364,N/A,0.016754545,0.850090909,0.002383333,2.014545455,0.481444444,0.365806452,0.847250896,0.94,-2.164999962,67.62000275,4.201615934,N/A,1.77E-02,0.849496471,2.36E-03,1.986582516
1983,5,1982,19825,13.69467742,147.25,90.22268711,4.227142857,N/A,0.012914286,0.544285714,0.002766667,1.968571429,0.391222222,0.413225806,0.804448029,1.01,11.00500011,143.9499969,4.189698828,N/A,0.011940737,0.542817788,2.79E-03,1.968684357
1983,6,1983,19836,12.37568699,40.8,42.6948963,5.4,N/A,0.011775,0.52075,0.0039,2.345833333,0.268333333,0.23483871,0.503172043,0.516666667,9.93500042,45.59999847,5.234761401,N/A,0.012093769,0.527529533,0.002573363,2.301980813
1983,7,1983,19837,17.95451613,58,9.952750225,5.7875,N/A,0.00965,0.55,0.00455,2.473333333,0.290888889,0.431290323,0.722179211,1.21,15.65999985,64.94000244,4.979083922,N/A,0.007496237,0.469470975,0.00367516,2.116254534
1983,8,1983,19838,14.22284888,84.5,4.025247971,6.068,N/A,0.0232,0.618,0.00365,2.248666667,0.175,0.135483871,0.310483871,0.236666667,12.25500011,88.66999817,5.829915676,N/A,0.021570307,0.600658321,0.002828506,2.189454922
1983,9,1983,19839,12.211,137.8,8.388097385,6.4975,N/A,0.050925,0.8195,0.0041,2.506666667,0.336,0.259677419,0.595677419,0.893333333,10.43500042,129.5200043,6.595542285,N/A,0.047828516,0.772959213,0.005809302,2.564303005
1983,10,1983,198310,8.062903226,152.5,64.98697926,4.658,N/A,0.02354,0.465,0.0035,2.35,0.652555556,0.659354839,1.311910394,1.9,6.164999962,148.9499969,4.493553947,N/A,0.021816782,0.446787692,2.76E-03,2.281053005
1983,11,1983,198311,0.196,136.6,71.05211903,4.9225,N/A,0.0067,0.70625,0.00455,2.321666667,0.294,0.460645161,0.754645161,0.74,-1.570000052,109.0899963,5.197849072,N/A,6.91E-03,0.747498032,4.78E-03,2.443739566
1983,12,1983,198312,-4.514032258,130,32.488945,5.15,N/A,0.04265,0.6445,0.00675,2.23,0.261333333,0.530645161,0.791978495,0.806666667,-5.920000076,168.3200073,5.666102243,N/A,5.50E-02,0.703202492,6.84E-03,2.423533575
