Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1981,1,1980,19801,-9.274812038,26,2.324790812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-12.01594295,60.16821398,N/A,N/A,N/A,N/A,N/A,N/A
1981,2,1980,19802,-11.99181398,67.65,26.35589828,5.404,N/A,0.0231,0.82,0.00135,2.816666667,N/A,N/A,N/A,N/A,-13.85608554,90.78285708,6.177606771,N/A,0.025594581,0.929944672,0.001473252,3.23702654
1981,3,1980,19803,-5.987997507,107.8,83.98661198,4.695,N/A,0.034566667,1.145333333,0.0042,2.633333333,N/A,N/A,N/A,N/A,-7.379115922,65.5649989,4.362765992,N/A,0.038648518,1.079148657,0.003894557,2.43239139
1981,4,1980,19804,4.032746971,71.9,170.0215915,4.177142857,N/A,0.014157143,1.026857143,0.003371429,2.38047619,N/A,N/A,N/A,N/A,2.53873596,101.3350002,4.754493456,N/A,0.015373217,1.163664617,0.003508136,2.702180412
1981,5,1980,19805,11.48997003,79,38.32006563,4.676333333,N/A,0.007866667,0.697,0.000966667,2.49,N/A,N/A,N/A,N/A,10.12360348,54.32642964,5.10900233,N/A,0.008508193,0.763680719,0.000920868,2.722619034
1981,6,1981,19816,13.23001029,337.1,137.3611157,4.404,N/A,0.01426,1.031,0.0027,2.468,N/A,N/A,N/A,N/A,11.25006076,160.9807118,4.186853755,N/A,0.014365984,1.03248803,0.002222548,2.324621074
1981,7,1981,19817,17.47532107,10.4,9.391304348,5.86,N/A,0.018075,0.774,0.0027,2.5,N/A,N/A,N/A,N/A,15.35879302,27.69535657,6.168109276,N/A,0.019810506,0.820933329,0.002682735,2.630457471
1981,8,1981,19818,18.12758065,107,1.126956522,5.5,N/A,0.03705,0.6865,0.0015,2.423333333,N/A,N/A,N/A,N/A,16.50898504,87.82035719,3.87449074,N/A,0.028050157,0.459907484,0.001021106,1.723343365
1981,9,1981,19819,10.78033333,55.35,0.024807219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.696644987,60.76035745,N/A,N/A,N/A,N/A,N/A,N/A
1981,10,1981,198110,3.5614881,147,17.12052502,5.473333333,N/A,0.005,0.528666667,0.000766667,3.043333333,N/A,N/A,N/A,N/A,2.321555708,130.8275065,4.438692411,N/A,0.003968684,0.424927079,0.000596865,2.485340215
1981,11,1981,198111,-0.634666667,58.1,18.50264151,4.7225,N/A,0.005,0.41975,0.000975,2.471666667,N/A,N/A,N/A,N/A,-2.73090526,61.74892834,5.034574932,N/A,0.005427216,0.355579911,0.001067191,2.72444762
1981,12,1981,198112,-11.09709677,93,14.26060705,5.25,N/A,0.0154,0.4305,0.01085,2.478333333,N/A,N/A,N/A,N/A,-12.58530699,117.640358,4.055144622,N/A,0.011510207,0.330127926,0.00804096,1.909877671
1982,1,1981,19811,-12.69471495,112.9,12.89266612,N/A,N/A,N/A,N/A,N/A,N/A,0.056777778,0.198709677,0.255487455,0.186666667,-14.38213931,150.0285726,N/A,N/A,N/A,N/A,N/A,N/A
1982,2,1981,19812,-6.460357143,60,3.933716161,N/A,N/A,N/A,N/A,N/A,N/A,0.432444444,0.569032258,1.001476703,0.61,-8.619806494,53.41714369,N/A,N/A,N/A,N/A,N/A,N/A
