WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL,iNDVI
2004,5.11147541,1072.9,581.897566,2.624444444,11.98888889,0.013,0.028222222,0.010222222,0.0067875,3.773402185,0.956721538,4.730123723,5.799056448,4.733749966,1144.059982,2.946168701,12.366906,0.014313682,0.065787203,0.009784352,0.009302912,0.000305442
2005,4.841917808,804.1,346.1129742,3.095,12.96666667,0.010758621,0.013448276,0.01008,0.009277586,8.475076626,1.872884083,10.34796071,14.08140906,4.320416739,888.1900005,4.008560663,13.04225837,0.017755212,0.01825286,0.009535341,0.012736639,0.000337791
2006,6.327671233,964.8,430.8760771,2.864444444,11.4,0.009214286,0.010142857,0.009889655,0.008614286,7.430698126,1.503300652,8.933998778,9.027154814,6.311666489,1063.219997,4.155366394,13.09284875,0.013599468,0.024547212,0.009713703,0.014064093,0.000360135
2007,5.348767123,1063.7,491.4553723,2.253658537,13.36829268,0.016731707,0.015285714,0.013571429,0.005192857,1.68633245,0.677802937,2.364135387,4.535364928,5.320833504,1046.440002,2.25395576,11.92680934,0.016034174,0.029583268,0.010106226,0.007250077,0.000278476
2008,5.345933971,1016.5,463.5018606,2.883636364,11.10967742,0.015939394,0.012181818,0.010890909,0.008695455,N/A,N/A,N/A,N/A,5.217916499,1179.450012,2.225957168,8.812461759,0.008879923,0.022786625,0.005824639,0.007923611,0.000238476
2009,4.536742466,1046.5,637.9321756,1.515319149,13.1755102,0.010693878,0.01044898,0.013918367,0.002423469,N/A,N/A,N/A,N/A,4.48041652,1264.779995,1.003954084,6.837782963,0.004965415,0.01034325,0.005662707,0.002763976,0.000123859
2010,6.61009863,899.6,418.7156645,1.628387097,14.10322581,0.011290323,0.014709677,0.021251613,0.002173333,N/A,N/A,N/A,N/A,5.723749886,900.46,1.022446441,7.469297447,0.003770733,0.008306713,0.008219694,0.002024534,5.55E-05
2011,5.410134247,1107.712,562.2512324,1.883902439,13.04390244,0.019756098,0.016926829,0.01817561,0.003620732,N/A,N/A,N/A,N/A,4.847499947,1182.660004,1.566191267,9.315114983,0.014936245,0.032021995,0.008726203,0.004337329,0.000162631
2012,7.051931694,912.44,385.4101571,3.393548387,12.73225806,0.013225806,0.028645161,0.013219355,0.00906129,N/A,N/A,N/A,N/A,6.987916609,973.6299934,3.432005338,13.7165486,0.013718525,0.067530329,0.01452574,0.010519981,0.00029743
2013,5.677443836,1100.68,622.3123979,1.772903226,10.69032258,0.004322581,0.015677419,0.008367742,0.004545161,N/A,N/A,N/A,N/A,5.541666627,1196.98,3.303612521,15.76814782,0.008439557,0.081269859,0.016394913,0.009408243,0.000266726
2014,3.565994521,923.12,679.5348691,1.805925926,10.25925926,0.006740741,0.016,0.007377778,0.004664815,N/A,N/A,N/A,N/A,3.502916863,1142.120003,2.915475942,16.15861791,0.018645897,0.08065839,0.013522235,0.008178848,0.000201954
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
