Year,Month,WaterYear,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm
1995,10,1996,9.075913019,183,39.90493327,0.121248167,0.24422845,N/A,N/A,0.2286394,0.1,0.28,0.38,0.46,10.03499985,160.9499969
1995,11,1996,0.15262036,228,241.8048933,0.106479235,0.226822209,0.000500238,N/A,0.211529218,0.17,0.59,0.76,0.69,0.430000007,221.5
1995,12,1996,-5.505468452,126,40.14246264,0.124835391,0.142054065,N/A,N/A,0.227286504,0.16,0.11,0.27,0.25,-6.315000057,99.40000153
1996,1,1996,-7.771267981,146,273.8713575,0.11167871,0.16543592,0.000883334,0.002650003,0.213009789,0.05,0.17,0.22,0.53,-8.550000191,124.2799988
1996,2,1996,-5.820010669,96,99.52480381,0.126746294,0.143761549,N/A,0.002430751,0.216684074,0.05,0.25,0.3,0.34,-6.724999905,93.69000244
1996,3,1996,-1.458800658,107,99.28727445,0.114866684,0.140972749,N/A,0.002436566,0.217202457,0.13,0.3,0.43,0.41,-2.75999999,89.18000031
1996,4,1996,4.74887692,174,241.0923052,0.096759621,0.173307232,N/A,0.00150515,0.211007647,0.15,0.28,0.43,0.46,4.534999847,136.3999939
1996,5,1996,10.60595477,126,154.6316164,0.099457022,0.174999658,N/A,N/A,0.227074908,0.29,0.29,0.58,0.53,9.670000076,138.8600006
1996,6,1996,16.41230992,158,95.48680461,0.095912729,0.170471303,0.001266772,N/A,0.243220203,0.15,0.26,0.41,0.38,15.89000034,113.0500031
1996,7,1996,17.76287136,253,186.93561,0.092438247,0.198002724,0.000647068,N/A,0.230725863,0.26,0.43,0.69,0.92,17.76000023,180.9799957
1996,8,1996,18.03878053,3,9.263645224,0.111921385,0.011192138,N/A,N/A,0.268611323,0,0.01,0.01,0.01,18.41500092,31.60000038
1996,9,1996,13.06015288,157,37.05458089,0.097931212,0.18187225,N/A,N/A,0.253688472,0.03,0.1,0.13,0.18,13.49499989,172.0700073
1996,10,1997,6.199768968,125,70.78375068,0.100090768,0.162586468,N/A,N/A,0.25779476,0.14,0.35,0.49,0.52,6.735000134,101.8099976
1996,11,1997,0.41180776,57,53.68163642,0.103007292,0.129402911,N/A,N/A,0.25751823,0.04,0.12,0.16,0.15,0.104999997,80.77999878
1996,12,1997,-0.723042877,294,289.7858249,0.100775116,0.20608213,N/A,0.001252235,0.228980144,0.19,0.95,1.14,0.94,-1.070000052,188.9199982
1997,1,1997,-7.721102677,107,76.00939671,0.102303141,0.135040146,N/A,0.004774147,0.24007137,0.06,0.18,0.24,0.36,-8.18500042,120.6100006
1997,2,1997,-4.563973207,55,49.88116659,0.117783933,0.12886948,N/A,0.004849927,0.2494248,0.11,0.28,0.39,0.31,-5.610000134,71.36000061
1997,3,1997,-2.846707381,94,64.37045784,0.112747373,0.127243463,N/A,0.003758246,0.249118004,0.06,0.23,0.29,0.28,-3.765000105,111.8899994
1997,4,1997,3.51341698,106,202.8500775,0.09029723,0.176846272,N/A,0.006559327,0.223528236,0.16,0.28,0.44,0.45,3.224999905,84.76000214
1997,5,1997,8.36523789,108,133.2539736,0.081696626,0.185179018,N/A,0.005446442,0.224082173,0.2,0.21,0.41,0.46,8.795000076,113.9400024
1997,6,1997,15.56563108,61,15.67693807,0.088180485,0.152111336,N/A,N/A,0.246905358,0.23,0.22,0.45,0.43,16.20499992,76.93000031
1997,7,1997,18.69929035,110,10.68882141,0.210163489,0.310395307,N/A,N/A,0.439726684,0.22,0.32,0.54,0.75,19.44499969,74.97000122
1997,8,1997,15.84822895,36,0,N/A,N/A,N/A,N/A,N/A,0.05,0.08,0.13,0.23,17.85000038,72.91999817
1997,9,1997,11.88517,139,0,N/A,N/A,N/A,N/A,N/A,0.17,0.39,0.56,0.95,13.18500042,85.87000275
1997,10,1998,5.03760611,19,0.712588094,N/A,N/A,N/A,N/A,N/A,0.03,0.04,0.07,0.09,6.614999771,39.36000061
1997,11,1998,-0.66813974,108,78.62221972,0.11209045,0.213631211,N/A,N/A,0.263742236,0.05,0.11,0.16,0.19,0.239999995,126.4899979
1997,12,1998,-5.672686129,110,31.59140551,0.109396842,0.160813358,N/A,N/A,0.271304168,0.11,0.42,0.53,0.35,-4.925000191,87.02999878
1998,1,1998,-6.36663949,90,84.08539511,0.094532469,0.161527219,N/A,0.002877075,0.246606441,0.01,0.04,0.05,0.09,-6.210000038,183.6799927
1998,2,1998,-3.656817307,38,132.7789149,0.088495979,0.178033086,N/A,0.001821976,0.241541965,0,0.03,0.03,0.07,-2.75999999,118.8499985
1998,3,1998,-0.781569065,223,361.7572224,0.060663889,0.238452074,N/A,0.001337472,0.188010289,0.1,0.21,0.31,0.47,-0.360000014,135.8300018
1998,4,1998,4.57608532,70,108.5509197,0.076410223,0.176698641,N/A,N/A,0.241965707,0.1,0.11,0.21,0.23,5.875,97.08999634
1998,5,1998,12.93028048,113,111.8763308,0.077228132,0.215929856,N/A,N/A,0.247130021,0.11,0.13,0.24,0.27,13.42500019,89.94999695
1998,6,1998,13.98458794,174,126.8406808,0.085827354,0.216611893,N/A,N/A,0.233232428,0.26,0.39,0.65,0.87,14.72999954,151.2799988
1998,7,1998,17.56221015,60,18.28976108,0.103927,0.215412327,N/A,N/A,0.272099782,0.16,0.17,0.33,0.46,19.24500084,72.01999664
1998,8,1998,17.52040573,40,0,N/A,N/A,N/A,N/A,N/A,0.1,0.16,0.26,0.34,18.96999931,51.63999939
1998,9,1998,13.46621314,66,0,N/A,N/A,N/A,N/A,N/A,0.2,0.2,0.4,0.45,14.08500004,65.73000336
1998,10,1999,7.177992381,134,58.43222372,0.103504533,0.202277429,N/A,N/A,0.264971603,0.14,0.21,0.35,0.48,7.599999905,160.3000031
1998,11,1999,1.05977626,93,77.90963162,0.088718171,0.134408029,N/A,N/A,0.227118517,0.11,0.23,0.34,0.47,1.684999943,81.98000336
1998,12,1999,-2.637685284,31,54.39422452,0.104834659,0.154392862,N/A,0.006671297,0.269393307,0.04,0.05,0.09,0.17,-2.019999981,55.27000046
1999,1,1999,-8.206033942,209,244.4177163,0.095443163,0.158223555,0.002474452,0.005443795,0.249990389,0.11,0.4,0.51,0.66,-7.514999866,173.6999969
1999,2,1999,-4.082625179,100,76.00939671,0.090936125,0.180053528,N/A,0.007956911,0.24734626,0.07,0.11,0.18,0.31,-4.005000114,98.61000061
1999,3,1999,-0.18794631,386,250.3559504,0.096630417,0.14908693,0.000483152,0.006280977,0.205408659,0.57,0.85,1.42,2.09,0.100000001,183.0099945
1999,4,1999,5.12037886,7,73.87163242,0.100585296,0.145965639,N/A,0.00327487,0.232047938,0.09,0.12,0.21,0.18,5.485000134,22.26000023
1999,5,1999,10.82333775,70,49.16857849,0.098404309,0.177127757,N/A,N/A,0.241793445,0.1,0.14,0.24,0.35,13.02999973,76.08999634
1999,6,1999,16.87020766,56,6.175763482,0.111921385,0.151093869,N/A,N/A,0.268611323,0.2,0.37,0.57,0.68,18.17499924,64.41999817
1999,7,1999,18.77453831,51,0,N/A,N/A,N/A,N/A,N/A,0.06,0.16,0.22,0.36,20.25499916,70.55999756
1999,8,1999,16.74284353,79,0.237529365,N/A,0.4364934,N/A,N/A,N/A,0.13,0.14,0.27,0.41,18.25499916,67.98999786
1999,9,1999,15.61746856,212,50.35622532,0.102946557,0.240894942,N/A,N/A,0.219619321,0.18,0.25,0.43,0.72,17.05999947,233.9900055
1999,10,2000,5.597785329,111,78.14716099,0.095082149,0.206969515,N/A,N/A,0.226428187,0.12,0.19,0.31,0.47,6.525000095,109.0800018
1999,11,2000,3.31470664,128,117.5770355,0.105816582,0.195760676,N/A,N/A,0.23279648,0.12,0.27,0.39,0.49,3.815000057,124.4000015
1999,12,2000,-2.73801589,132,146.7931474,0.092996167,0.2005892,0.000824017,0.000824017,0.218482133,0.06,0.27,0.33,0.27,-2.394999981,110.0400009
2000,1,2000,-8.231116594,117,75.29680861,0.098681473,0.179003603,0.001606443,0.003212885,0.234999601,0.14,0.28,0.42,0.41,-7.889999866,125.3399963
2000,2,2000,-7.705822441,60,98.09962762,0.098642576,0.216661373,0.001233032,0.007398193,0.222650386,0.06,0.19,0.25,0.29,-5.599999905,89.41999817
2000,3,2000,0.414037329,93,247.2680687,0.07826971,0.206296593,0.000978371,0.002445928,0.215800772,0.14,0.29,0.43,0.46,1.389999986,117.1399994
2000,4,2000,4.109548,193,181.2349053,0.089625119,0.205947083,0.001334842,0.001334842,0.247136499,0.38,0.67,1.05,1.14,4.630000114,153.1600037
2000,5,2000,9.017386832,122,102.8502149,0.090726111,0.167339271,0.001176079,N/A,0.233871752,0.4,0.4,0.8,0.87,9.960000038,117.9300003
2000,6,2000,14.14873996,76,27.07834758,0.095722237,0.168471137,N/A,N/A,0.234838554,0.14,0.19,0.33,0.38,15.56000042,61.90999985
2000,7,2000,16.12413812,87,8.0759984,0.106983676,0.154056494,N/A,N/A,0.239643435,0.07,0.12,0.19,0.28,17.55999947,86.05000305
2000,8,2000,16.37496464,52,0,N/A,N/A,N/A,N/A,N/A,0.14,0.15,0.29,0.31,17.73500061,51.95999908
2000,9,2000,11.55686596,101,0,N/A,N/A,N/A,N/A,N/A,0.18,0.22,0.4,0.48,12.96500015,73.76000214
2000,10,2001,6.492399903,80,14.96434998,0.115474444,0.284067133,N/A,N/A,0.240186844,0.08,0.12,0.2,0.4,7.599999905,102.3399963
2000,11,2001,1.949653,127,76.48445544,0.103927,0.203335435,N/A,N/A,0.234965391,0.04,0.05,0.09,0.14,2.595000029,87.20999908
2000,12,2001,-6.600744239,94,78.85974908,0.098605437,0.203784569,N/A,0.001533862,0.224382149,0.05,0.18,0.23,0.28,-6.355000019,116.9499969
2001,1,2001,-9.961819555,64,12.1139976,0.114115922,0.136939106,N/A,N/A,0.251055027,0.04,0.17,0.21,0.19,-8.510000229,46.27999878
2001,2,2001,-8.340703893,119,14.25176188,0.121248167,0.15277269,N/A,N/A,0.252196187,0.25,0.58,0.83,0.73,-7.364999771,75.37999725
2001,3,2001,-3.983787587,55,17.33964362,0.129552836,0.161442764,N/A,N/A,0.25511943,0.05,0.1,0.15,0.15,-2.835000038,111.6800003
2001,4,2001,3.5911732,157,265.5578297,0.080036804,0.208486114,N/A,0.001366482,0.225925028,0.1,0.12,0.22,0.41,4.005000114,36.88999939
2001,5,2001,11.37515608,42,25.41564202,0.095185477,0.244762654,N/A,N/A,0.250201824,0.04,0.06,0.1,0.15,12.36999989,50.11000061
2001,6,2001,16.87020766,69,17.57717299,0.108140257,0.176956784,N/A,N/A,0.25167187,0.06,0.11,0.17,0.23,17.64500046,87.25
2001,7,2001,16.6940869,80,1.662705553,0.103927,0.1870686,N/A,N/A,0.3325664,0.05,0.06,0.11,0.11,18.13500023,62.86000061
2001,8,2001,18.9530171,27,0,N/A,N/A,N/A,N/A,N/A,0.08,0.09,0.17,0.3,20.09000015,30.75
2001,9,2001,14.57923167,63,0,N/A,N/A,N/A,N/A,N/A,0.09,0.13,0.22,0.34,14.71000004,88.40000153
2001,10,2002,9.063875097,79,0,N/A,N/A,N/A,N/A,N/A,0.09,0.17,0.26,0.34,8.975000381,46.99000168
2001,11,2002,2.907611333,41.1,0.475058729,N/A,0.2182467,N/A,N/A,N/A,0.18,0.39,0.57,0.42,3.734999895,60.74000168
2001,12,2002,-2.058828219,99.4,37.29211026,0.139010637,0.258559785,N/A,0.003243582,0.274314324,0.09,0.31,0.4,0.3,-0.920000017,74.27999878
2002,1,2002,-5.281409594,87.9,21.85270155,0.142334804,0.156568285,N/A,N/A,0.303647583,0.09,0.22,0.31,0.2,-4.914999962,88.19000244
2002,2,2002,-5.850653514,122,147.7432648,0.098246103,0.235088889,0.000818718,0.00327487,0.226433875,0.17,0.36,0.53,0.41,-5.005000114,124.0299988
2002,3,2002,-1.744824794,90.8,215.2016044,0.084311639,0.217764919,0.000562078,0.001124155,0.22226154,0.09,0.11,0.2,0.24,-1.399999976,122.5999985
2002,4,2002,3.377922333,269,181.2349053,0.082950908,0.206519158,N/A,N/A,0.233406694,0.43,0.48,0.91,0.83,4.730000019,144.2700043
2002,5,2002,9.385883871,76.3,96.9119808,0.082020819,0.187221434,N/A,N/A,0.242496333,0.14,0.14,0.28,0.27,9.729999542,84.75
2002,6,2002,13.30089667,80.6,21.37764282,0.096998533,0.17459736,N/A,N/A,0.245729618,0.2,0.24,0.44,0.33,14.86499977,90.55999756
2002,7,2002,16.95537935,108,6.413292847,0.053888074,0.113164956,N/A,N/A,0.129331378,0.36,0.27,0.63,0.52,18.79999924,93.48999786
2002,8,2002,18.25567935,15.3,0,N/A,N/A,N/A,N/A,N/A,0.07,0.06,0.13,0.15,19.77000046,27.87999916
2002,9,2002,14.288825,109,0.237529365,N/A,N/A,N/A,N/A,N/A,0.13,0.14,0.27,0.32,15.28999996,124.5999985
2002,10,2003,5.21265871,115,0.475058729,N/A,N/A,N/A,N/A,N/A,0.09,0.17,0.26,0.29,5.929999828,84.25
2002,11,2003,-0.413975,64.5,132.3038561,0.084895485,0.235878839,N/A,N/A,0.208973501,0.05,0.06,0.11,0.16,0.38499999,140.2200012
2002,12,2003,-4.694263871,177,148.2183236,0.074614256,0.286798548,N/A,0.000816093,0.207054562,0.03,0.06,0.09,0.12,-4.579999924,130.0399933
2003,1,2003,-12.14401025,50.8,25.41564202,0.101984439,0.195810123,N/A,N/A,0.261080164,0.02,0.08,0.1,0.1,-11.30500031,44.49000168
2003,2,2003,-9.988395221,97.5,23.75293647,0.10912335,0.187692162,N/A,N/A,0.267715952,0.04,0.18,0.22,0.12,-9.239999771,89.80999756
2003,3,2003,-3.419525226,138,209.2633703,0.080098108,0.218494426,N/A,0.002890138,0.225926209,0.07,0.21,0.28,0.24,-3.079999924,132.8600006
2003,4,2003,2.280527,127,163.1826736,0.072007645,0.186160941,N/A,N/A,0.228730166,0.14,0.22,0.36,0.35,2.799999952,61.18000031
2003,5,2003,9.857202903,94.1,93.11151096,0.074233571,0.170366046,N/A,N/A,0.243486114,0,0.11,0.11,0.22,10.06499958,93.63999939
2003,6,2003,15.43966567,107,71.49633878,0.072507209,0.203020186,N/A,N/A,0.239757172,0.04,0.11,0.15,0.24,16.25499916,86.08000183
2003,7,2003,18.08639645,67.3,0.237529365,N/A,N/A,N/A,N/A,N/A,0.2,0.17,0.37,0.37,19.26499939,68.01000214
2003,8,2003,17.90379839,63.2,2.375293647,0.0727489,N/A,N/A,N/A,0.23279648,0.04,0.05,0.09,0.08,19.125,72.65000153
2003,9,2003,14.76311867,132,1.900234918,0.090936125,N/A,N/A,N/A,0.2909956,0.14,0.21,0.35,0.55,15.20499992,112.5999985
2003,10,2004,7.394754516,259,211.8761933,0.092975052,N/A,N/A,N/A,0.214005733,0.12,0.54,0.66,0.84,7.849999905,247
2003,11,2004,2.066439333,175,192.8738441,0.086904474,N/A,N/A,N/A,0.216454855,0.04,0.13,0.17,0.25,2.845000029,133.8899994
2003,12,2004,-3.467458387,174,225.4153671,0.078958237,N/A,N/A,0.001073219,0.204831466,0.02,0.07,0.09,0.24,-3.190000057,157.8999939
2004,1,2004,-14.04654935,N/A,28.97858249,0.089445369,N/A,N/A,N/A,0.228980144,N/A,N/A,N/A,N/A,-13.03999996,30.76000023
2004,2,2004,-6.450294828,22.1,4.0379992,0.128380412,N/A,N/A,N/A,0.342347765,0,0.06,0.06,0.11,-6.079999924,38.34000015
2004,3,2004,-1.919932581,46.5,50.59375468,0.099047798,N/A,N/A,0.002390809,0.229517656,0,0.27,0.27,0.34,-1.159999967,55.33000183
2004,4,2004,3.974092,90.6,154.3940871,0.088417894,0.027532661,N/A,N/A,0.225633511,0,0.05,0.05,0.24,4.590000153,99.73000336
2004,5,2004,10.14162,97.5,99.52480381,0.097230033,0.161471305,N/A,N/A,0.238908082,0.01,0.11,0.12,0.18,10.97500038,96.18000031
2004,6,2004,13.458595,68.5,23.75293647,0.10184846,0.148407756,N/A,N/A,0.256076128,0,0.12,0.12,0.27,14.26000023,59.15999985
2004,7,2004,16.78594581,158,36.57952216,0.103927,0.215412327,N/A,N/A,0.241866473,0.21,0.29,0.5,0.64,18.13500023,95.68000031
2004,8,2004,17.3185429,151,64.84551656,0.106591795,0.230238277,N/A,N/A,0.234501949,0.15,0.14,0.29,0.39,18.61000061,164.2100067
2004,9,2004,13.07501833,58.9,39.42987454,0.11394406,0.17091609,N/A,N/A,0.245417976,0.01,0.04,0.05,0.06,13.64500046,71.65000153
2004,10,2005,7.572948065,76.8,27.07834758,0.108485202,0.153155579,N/A,N/A,0.255259298,0.05,0.1,0.15,0.22,8.154999733,74.73999786
2004,11,2005,0.724878,47.2,92.16139351,0.099373497,0.248621241,N/A,N/A,0.224996598,0.04,0.13,0.17,0.14,1.549999952,125.2300034
2004,12,2005,-5.661862581,120,111.1637427,0.091713357,0.198660458,N/A,0.002176249,0.221355627,0.03,0.08,0.11,0.17,-5.150000095,118.8399963
2005,1,2005,-10.64755774,87.3,63.18281101,0.112131763,0.127994305,N/A,N/A,0.231921305,0.11,0.2,0.31,0.3,-10.125,93.65000153
2005,2,2005,-5.389704643,80.6,33.25411106,0.11951605,0.12159459,N/A,N/A,0.2494248,0.04,0.09,0.13,0.18,-5.275000095,75.76999664
2005,3,2005,-2.823872581,116,177.9094942,0.080616271,0.188816905,N/A,0.001359793,0.214458707,0.07,0.05,0.12,0.12,-2.345000029,173.1100006
2005,4,2005,5.118412,281,346.0802844,0.0654091,0.193231464,N/A,0.000349514,0.206912451,0.27,0.24,0.51,0.57,5.59499979,185.4100037
2005,5,2005,7.632486452,280,231.5911306,0.071629686,0.192504782,N/A,N/A,0.224439683,0.21,0.17,0.38,0.48,8.329999924,206.8800049
2005,6,2005,16.25819267,77.9,58.19469435,0.089080286,0.14965488,N/A,N/A,0.237547429,0.19,0.21,0.4,0.52,16.89500046,73.13999939
2005,7,2005,18.09472613,26.9,4.275528565,0.121248167,0.169747433,N/A,N/A,0.258662756,0.01,0.03,0.04,0.06,19.10499954,85.66999817
2005,8,2005,18.17702,57.2,1.900234918,0.090936125,0.2182467,N/A,N/A,0.2909956,0.03,0.05,0.08,0.09,18.97999954,110.6500015
2005,9,2005,14.775065,105,5.938234118,0.08729868,0.209516832,N/A,N/A,0.186237184,0.18,0.26,0.44,0.55,15.26000023,104.7399979
2005,10,2006,8.165107419,322,320.6646424,0.082987634,0.202726935,N/A,N/A,0.213827878,0.13,0.06,0.19,0.11,8.925000191,345.8599854
2005,11,2006,2.658459667,254,170.0710251,0.079251595,0.19751936,N/A,N/A,0.201583544,0.26,0.28,0.54,0.6,3.170000076,173.1000061
2005,12,2006,-5.160457097,142,171.0211426,0.080832111,0.194603308,N/A,0.000707281,0.18914714,0.06,0.18,0.24,0.23,-4.320000172,148.4299927
2006,1,2006,-3.693015161,203,161.2824386,0.087855814,0.129212332,0.006749898,0.001499977,0.207425435,0.11,0.23,0.34,0.32,-3.289999962,124.75
2006,2,2006,-6.749315714,84.8,67.69586894,0.096998533,0.131713798,0.030375856,0.008934075,0.208291587,0.04,0.07,0.11,0.14,-5.625,77.48000336
2006,3,2006,-1.030648065,38.2,24.94058329,0.103927,0.13718364,0.02909956,0.004849927,0.210625387,0.09,0.21,0.3,0.19,-0.629999995,35.41999817
2006,4,2006,5.506886667,57.2,67.69586894,0.099551126,0.131713798,0.00714726,0.001786815,0.204207439,0.11,0.15,0.26,0.23,6.135000229,65.87999725
2006,5,2006,11.46212226,143,114.7266832,0.091877493,0.137364383,N/A,N/A,0.212071328,0.19,0.12,0.31,0.32,12.14000034,160.6100006
2006,6,2006,15.36594467,263,205.4629005,0.074010442,0.17459736,N/A,N/A,0.196464081,0.14,0.15,0.29,0.31,17.06999969,205.7299957
2006,7,2006,19.19059581,91.4,57.71963562,0.083825893,0.197589605,N/A,N/A,0.201182143,0.29,0.22,0.51,0.47,20.64500046,143.8600006
2006,8,2006,15.92461161,339,25.65317139,0.08756812,0.137414589,N/A,N/A,0.215552296,0.37,0.33,0.7,0.98,16.78499985,96.33999634
2006,9,2006,13.328183,95.4,9.026115859,0.095722237,0.137840021,N/A,N/A,0.245048926,0.1,0.06,0.16,0.24,13.89000034,74.40000153
2006,10,2007,7.456355484,201,110.4511546,0.078224624,0.308830814,N/A,N/A,0.197751849,0.17,0.2,0.37,0.45,7.75,202.3099976
2006,11,2007,4.432526667,179,216.3892512,0.071071922,0.213215766,N/A,N/A,0.195487714,0.12,0.16,0.28,0.25,4.84499979,180.8699951
2006,12,2007,-2.121987419,92.4,89.07351176,0.081478768,0.130366029,N/A,0.001357979,0.211068809,0.08,0.24,0.32,0.24,-1.225000024,91.02999878
2007,1,2007,-7.487960323,116,85.27304193,0.079030838,0.134960355,N/A,0.001418502,0.204264321,0,0.11,0.11,0.13,-6.889999866,93.51999664
2007,2,2007,-10.04121786,59.1,10.68882141,0.113164956,0.126098093,N/A,N/A,0.23279648,0,0.04,0.04,0.05,-9.904999733,56.83000183
2007,3,2007,-2.789030323,140,173.3964362,0.066769538,0.18237053,N/A,0.009068698,0.175394608,0.16,0.23,0.39,0.39,-2.075000048,134.1699982
2007,4,2007,2.489771,191,207.3631354,0.059999093,0.168997445,N/A,0.002333298,0.177330652,0.08,0.11,0.19,0.26,3.414999962,182
2007,5,2007,10.7212829,112,95.24927525,0.06712492,0.148037662,N/A,N/A,0.208994346,0.08,0.11,0.19,0.28,10.85499954,96.08000183
2007,6,2007,15.161662,53.7,29.69117059,0.064019032,0.171105413,N/A,N/A,0.204860902,0.08,0.05,0.13,0.14,16.18000031,61.40000153
2007,7,2007,17.48538516,132,19.71493727,0.087649277,0.147250786,N/A,N/A,0.224382149,0.31,0.28,0.59,0.78,18.60000038,68.73999786
2007,8,2007,17.09410839,68.8,1.662705553,0.103927,0.2494248,N/A,N/A,0.3325664,0.16,0.19,0.35,0.43,18.18499947,91.70999908
2007,9,2007,13.92106333,67.2,0,N/A,N/A,N/A,N/A,N/A,0.08,0.1,0.18,0.26,14.53499985,64.73000336
2007,10,2008,9.507896452,144,10.45129205,0.099203045,0.148804568,N/A,N/A,0.238087309,0,0.04,0.04,0.14,10.09000015,118.3000031
2007,11,2008,0.236723333,181,147.2682061,0.079789116,0.223174851,N/A,N/A,0.183984315,0.16,0.24,0.4,0.46,0.995000005,188.5599976
2007,12,2008,-6.980136774,50.5,66.03316339,0.083739741,0.135030332,N/A,N/A,0.209349353,0,0,0,0,-6.559999943,127.9400024
2008,1,2008,-6.339723871,83.3,116.1518593,0.077360793,0.157994544,0.010413953,N/A,0.195187233,0,0.07,0.07,0.11,-6.019999981,85.94999695
2008,2,2008,-6.168767931,259,191.2111386,0.061452487,0.200082068,0.000632599,0.001897797,0.177850727,0.16,0.25,0.41,0.57,-5.820000172,167.8500061
2008,3,2008,-3.541010968,134,118.2896236,0.0686586,0.131473916,0.001022575,N/A,0.189322439,0,0.1,0.1,0.14,-3.190000057,141.7799988
2008,4,2008,5.483891,142,242.9925401,0.066135364,0.148484558,N/A,0.000995586,0.184325659,0.23,0.25,0.48,0.47,5.889999866,102.9400024
2008,5,2008,10.01914774,17.9,47.26834358,0.073114472,0.160120694,N/A,N/A,0.198871365,0.08,0.07,0.15,0.14,10.53499985,48.59000015
2008,6,2008,15.02005767,51.1,19.71493727,0.078884349,0.168286612,N/A,N/A,0.210358265,0.16,0.17,0.33,0.35,16.21999931,119.0899963
2008,7,2008,19.24356774,11.6,3.800469835,0.090936125,0.4364934,N/A,N/A,0.2182467,0,0.04,0.04,0.08,20.26499939,111.9100037
2008,8,2008,16.03116839,234,66.74575148,0.077667865,0.274944241,N/A,N/A,0.178118303,0.47,0.35,0.82,0.85,17.24500084,117.1699982
2008,9,2008,13.11114533,351,219.7146624,0.061345018,0.377507805,N/A,0.001101064,0.159811638,0.08,0.13,0.21,0.34,13.78999996,172.0299988
2008,10,2009,6.874426774,51.2,126.1280927,0.068501789,0.252360591,N/A,N/A,0.214821611,0.08,0.08,0.16,0.17,7.340000153,117.1699982
2008,11,2009,1.838673333,122,190.2610211,0.086281467,0.138413637,N/A,N/A,0.188911001,0,0.07,0.07,0.25,2.269999981,161.2700043
2008,12,2009,-4.977324516,134,259.3820663,0.083941038,0.121914365,N/A,N/A,0.187601559,0,0.1,0.1,0.2,-4.559999943,166.2400055
2009,1,2009,-11.60108032,0,46.31822612,0.179074215,0.248465474,N/A,0.002611499,0.405901555,0,0,0,0,-11.32499981,82.86000061
2009,2,2009,-6.212494286,0,29.21611186,0.106461805,0.13485162,N/A,N/A,0.236581789,0,0,0,0,-5.989999771,80.25
2009,3,2009,-2.553911613,10,119.4772704,0.076653911,0.118018096,N/A,0.00101241,0.180498265,0,0.01,0.01,0.03,-2.214999914,75
2009,4,2009,5.715799,174,319.9520543,0.057788659,0.170449539,N/A,N/A,0.168505247,0,0.07,0.07,0.2,5.800000191,130.2899933
2009,5,2009,10.46405806,51,73.63410306,0.0727489,0.133764106,N/A,N/A,0.183984315,0.08,0.08,0.16,0.13,11.07499981,114.0400009
2009,6,2009,13.64153567,38,142.0425601,0.071775671,0.143794648,N/A,N/A,0.186860051,0,0.03,0.03,0.05,14.75,189.9799957
2009,7,2009,15.94203742,118,94.77421652,0.074754509,0.140027958,N/A,N/A,0.183786695,0.16,0.11,0.27,0.2,17.07500076,146.0200043
2009,8,2009,18.19085226,14,30.64128805,0.073312845,0.15226514,N/A,N/A,0.189485507,0,0.03,0.03,0.06,19.36000061,120.6399994
2009,9,2009,12.691117,182,8.788586494,0.078647459,0.153362546,N/A,N/A,0.188753903,0.08,0.07,0.15,0.18,13.02000046,50.68999863
2009,10,2010,4.806274516,167,118.7646824,0.071293922,0.245309291,N/A,N/A,0.17459736,0,0.1,0.1,0.16,5.565000057,175.0399933
2009,11,2010,4.317551667,99,156.0567926,0.074188376,0.203298296,N/A,N/A,0.177166271,0,0.04,0.04,0.11,4.619999886,127.0899963
2009,12,2010,-5.373294516,108,157.0069101,0.078141784,0.118863558,N/A,N/A,0.195464518,0,0.07,0.07,0.1,-4.25,128.8300018
2010,1,2010,-6.482054516,62,150.3560879,0.078150477,0.110330085,N/A,N/A,0.18939998,0,0.04,0.04,0.07,-5.465000153,103.5500031
2010,2,2010,-4.504395,67.2,46.55575548,0.07794525,0.113577364,N/A,N/A,0.178160571,0,0.04,0.04,0.07,-3.234999895,74.41999817
2010,3,2010,1.381273871,66.2,253.6813615,0.071522795,0.130375838,N/A,N/A,0.167840159,0,0.03,0.03,0.07,2.315000057,153.3699951
2010,4,2010,7.012648333,190,104.7504498,0.072583937,0.129661305,N/A,N/A,0.174201448,0.08,0.14,0.22,0.27,7.599999905,63.40000153
2010,5,2010,12.14228194,53.9,30.87881741,0.083941038,0.127590378,N/A,N/A,0.196981637,0.16,0.14,0.3,0.19,12.73499966,60.61999893
2010,6,2010,14.692138,156,27.31587694,0.088563878,0.129050223,N/A,N/A,0.192310136,0.16,0.2,0.36,0.31,15.92500019,138.3699951
2010,7,2010,19.00960677,N/A,0.475058729,N/A,0.2182467,N/A,N/A,0.5819912,N/A,N/A,N/A,N/A,20.5,58.88000107
2010,8,2010,17.97541935,41,0,N/A,N/A,N/A,N/A,N/A,0,0.06,0.06,0.07,18.875,52.13999939
2010,9,2010,13.83427633,142,0.237529365,N/A,N/A,N/A,N/A,N/A,0,0.1,0.1,0.2,14.97000027,152.4499969
2010,10,2011,6.755458065,207,93.58656969,0.088628102,0.183903311,N/A,N/A,0.150667773,0,0.18,0.18,0.3,7.869999886,172.5
2010,11,2011,1.317747333,126,184.0852576,0.07697303,0.158264059,N/A,N/A,0.156198929,0,0.04,0.04,0.08,2.394999981,166.4900055
