Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1984,6,1985,19856,16.58333333,78.8,35.7831959,2.989230769,18.26153846,0.006461538,0.038461538,0.032666667,0.004124615,0.139764178,0.034562189,0.174326367,0.396556527,15.91728972,85.15041883,3.214433565,18.05553303,0.005732081,0.046357843,0.022890353,0.005252675
1984,7,1985,19857,17.96451613,82.4,21.67465413,3.331666667,25.11666667,0.031363636,0.029545455,0.05225,0.002568333,0.001973781,0.001610643,0.003584424,0.012624384,17.50656607,89.41812957,3.623762415,28.3189034,0.032612177,0.059983313,0.023414726,0.00344908
1984,8,1985,19858,18.32580645,49.5,3.661824838,3.496923077,24.93846154,0.066230769,0.01,0.081233333,0.001793077,3.57723695,0.882527436,4.459764385,17.0584398,18.29198647,94.55200873,4.106994829,31.13223978,0.049241058,0.011689921,0.072297096,0.002695976
1984,9,1985,19859,11.11,124.8,19.43684407,3.822727273,28.15,0.0045,0.01,0.030175,0.003950909,0.140004883,0.052193424,0.192198307,0.713000625,11.37637852,115.2392517,4.129505982,27.18195357,0.003159417,0.010879203,0.028294542,0.004738355
1984,10,1985,198510,8.596774194,52.2,19.06183223,3.502307692,23.26923077,0.002583333,0.007916667,0.02075,0.004598462,0.068306054,0.041929244,0.110235298,0.372134754,8.677009141,75.8984595,3.702350906,23.81112068,0.003160734,0.008002493,0.022907837,0.005098715
1984,11,1985,198511,0.086666667,99.9,100.6778739,3.3475,14.13333333,0.004291667,0.072916667,0.0112175,0.0083925,0.117945437,0.080859711,0.198805147,0.538255387,0.151191585,106.3985539,3.398492109,14.3623802,0.003564531,0.079741659,0.013944271,0.008383973
1984,12,1985,198512,-4.280645161,147.3,131.6959745,3.265714286,9.985714286,0.006857143,0.127142857,0.0099,0.009182857,0.011012252,0.010504195,0.021516447,0.034147923,-4.307476514,138.0017265,1.635073442,4.887544976,0.003058848,0.066100193,0.003852543,0.004629863
1985,1,1985,19851,-13.08709677,79.8,58.95209337,3.056666667,8.416666667,0.0335,0.155416667,0.01061,0.0089,0.087454134,0.08734238,0.174796514,0.315063456,-13.82731299,101.8109364,2.615807407,7.515056139,0.019328186,0.122935409,0.012529426,0.007812646
1985,2,1985,19852,-7.446428571,105.8,53.73283399,3.222777778,8.805263158,0.055815789,0.207105263,0.01645,0.008051579,0.03238336,0.071224653,0.103608013,0.2671527,-8.463060366,113.0396267,3.897615063,10.53022313,0.037968157,0.347347784,0.029568183,0.009512742
1985,3,1985,19853,-2.909677419,114.7,145.5066252,2.904516129,7.009677419,0.018580645,0.235645161,0.010556923,0.008116774,0.027895032,0.017565348,0.04546038,0.082092987,-4.025607557,102.4746745,2.852309035,6.642984643,0.014317262,0.270118917,0.010770703,0.007911727
1985,4,1985,19854,4.653333333,104.6,558.9831153,2.389,5.823333333,0.007172414,0.218793103,0.009535714,0.007302,N/A,N/A,N/A,N/A,3.786238348,85.07757016,2.271133971,5.425639149,0.006666156,0.23509016,0.01019667,0.006958939
1985,5,1985,19855,11.70322581,70,85.91173734,2.448571429,12.52857143,0.005846154,0.031428571,0.01784,0.005289286,N/A,N/A,N/A,N/A,10.90453295,91.24845829,2.583381265,11.08360913,0.007112806,0.04251454,0.018516092,0.006247523
1985,6,1986,19866,14.18666667,73.4,24.00394995,2.849166667,20.58333333,0.017166667,0.014166667,0.0395,0.002469167,1.843334209,0.291144655,2.134478864,3.517269467,13.49179886,69.39574693,3.337009611,25.07132926,0.00930318,0.017617346,0.07047681,0.003355065
1985,7,1986,19867,17.57419355,147.9,23.90383072,2.985833333,24.04545455,0.042615385,0.014333333,0.04475,0.002024167,0.038801642,0.028944892,0.067746534,0.288705169,17.13411244,103.091402,3.913219189,28.7268423,0.029162251,0.016506111,0.056196109,0.004064926
1985,8,1986,19868,16.38064516,144.7,26.65565875,3.198,23.55,0.031090909,0.009454545,0.08775,0.00203,0.064669403,0.022000453,0.086669855,0.216916921,16.25922924,121.8582237,4.526424403,21.6350739,0.018387484,0.010348137,0.065827793,0.004294378
1985,9,1986,19869,13.61666667,53.2,51.05936015,3.131818182,23.70833333,0.026875,0.009916667,0.05466,0.002155,0.490121912,0.444564633,0.934686545,2.783573131,13.74635504,109.5529422,2.376432718,15.89188028,0.008491787,0.007163212,0.026838103,0.002496171
1985,10,1986,198610,7.609677419,123.7,99.23412545,2.698333333,17.2,0.00575,0.007,0.019875,0.004075,0.010831724,0.009786408,0.020618132,0.073857819,7.306588679,106.6540675,2.456423636,16.16578979,0.004644258,0.00580825,0.025078825,0.004244129
1985,11,1986,198611,-0.086666667,125.5,169.1507263,2.518333333,10.78333333,0.006916667,0.036583333,0.013525,0.006380833,0.40170554,0.220588091,0.622293632,0.108652483,-0.24831776,129.8590643,2.369770534,9.688826935,0.004800129,0.033579884,0.008630646,0.006465953
1985,12,1986,198612,-9.264516129,129.7,81.99620455,2.73,7.8,0.026222222,0.095777778,0.013825,0.007513333,0.387354477,0.246410904,0.633765381,0.878274236,-9.642476559,152.1738758,4.073648322,11.92487269,0.023676822,0.164017057,0.022842546,0.010668223
1986,1,1986,19861,-10.66129032,83,31.66234612,2.829090909,8.790909091,0.099666667,0.156363636,0.02425,0.007356364,0.161091803,0.130742212,0.291834015,0.361786898,-11.44525716,85.42840947,3.028806071,9.287130204,0.108306792,0.177558628,0.028089799,0.007792282
1986,2,1986,19862,-9.039285714,35.1,18.2492703,2.873636364,9.018181818,0.126363636,0.124363636,0.02975,0.007155455,0.001087055,0.005218213,0.006305268,0.021964158,-10.61544415,50.97280378,2.784105329,8.74511482,0.122123429,0.120312143,0.029895404,0.007003712
1986,3,1986,19863,-1.803225806,105.9,223.175212,2.795625,7.7125,0.1105625,0.2255,0.02515,0.007130625,1.070174308,0.505251771,1.575426079,4.035663648,-2.815537322,86.41850234,2.754998653,7.448979711,0.07278614,0.315927919,0.006121269,0.008011482
1986,4,1986,19864,7.463333333,69.4,310.7468973,2.200454545,6.945,0.011136364,0.096636364,0.01886,0.006532381,0.257399027,0.081492221,0.338891248,0.618367817,6.579275637,63.82803737,2.475468639,6.262566539,0.017140137,0.206818797,0.02432457,0.007734324
1986,5,1986,19865,13.67741935,101,86.84981107,2.046666667,13.71818182,0.006583333,0.007916667,0.02575,0.003725833,0.576608762,0.162581593,0.739190355,1.182759884,12.93448595,117.8439718,2.024469273,9.941865569,0.005397572,0.007974215,0.032739558,0.003628659
1986,6,1987,19876,14.81,157,67.20322445,2.0875,17.21666667,0.00775,0.007333333,0.038675,0.0019725,0.980911587,0.201341696,1.182253282,2.297974977,14.0089951,119.4862121,2.288178776,18.7534546,0.008819497,0.008345029,0.043870668,0.002279675
1986,7,1987,19877,18.71935484,84.8,17.75592913,2.635,22.3,0.064142857,0.010357143,0.142333333,0.000821429,0.028082247,0.007352936,0.035435183,0.094165485,18.24911221,104.1166851,2.596265833,21.34637072,0.047760679,0.010560697,0.166254188,0.000816105
