Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrPO4PmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWAPO4PmgL,FWASO4SmgL
1965,6,1966,19666,15.76666667,58.6,15.401,1.0688,N/A,0.047364527,0.02846298,N/A,2.056886633,N/A,N/A,N/A,N/A,N/A,N/A,0.146717462,N/A,0.001704616,0.011384069,N/A,0.321113748
1965,7,1966,19667,19.61290323,131.1,5.02,1.128,N/A,0.01067643,0.012989058,N/A,2.091268218,N/A,N/A,N/A,N/A,N/A,N/A,0.171241608,N/A,0.002306792,0.002896812,N/A,0.331107922
1965,8,1966,19668,15.03225806,155.9,1.336,1.232,N/A,0.0527998,0.030270153,N/A,2.313914012,N/A,N/A,N/A,N/A,N/A,N/A,0.317380076,N/A,0.013164233,0.004446856,N/A,0.597740883
1965,9,1966,19669,11.56666667,38.8,46.215,1.368,N/A,0.039793967,0.015248025,N/A,2.338281543,N/A,N/A,N/A,N/A,N/A,N/A,0.03532877,N/A,0.002595493,0.000425358,N/A,0.053178333
1965,10,1966,196610,6.290322581,52.8,76.798,1.436,N/A,0.065999751,0.018636475,N/A,2.198919295,N/A,N/A,N/A,N/A,N/A,N/A,0.092331223,N/A,0.004232013,0.00120424,N/A,0.141336829
1965,11,1966,196611,0.866666667,120.6,91.768,1.3824,N/A,0.307481191,0.046534713,N/A,2.229795961,N/A,N/A,N/A,N/A,N/A,N/A,0.090444476,N/A,0.021658513,0.003132173,N/A,0.145404336
1965,12,1966,196612,-5.64516129,120.2,30.595,1.448,N/A,0.065999751,0.110689365,N/A,2.096275245,N/A,N/A,N/A,N/A,N/A,N/A,0.110844893,N/A,0.004365707,0.008741624,N/A,0.159895121
1966,1,1966,19661,-8.580645161,69.4,33.865,1.45,N/A,0.083470273,0.149656539,N/A,2.213105871,N/A,N/A,N/A,N/A,N/A,N/A,0.105318712,N/A,0.00515452,0.01179454,N/A,0.159288496
1966,2,1966,19662,-6.607142857,67.4,21.625,1.3825,N/A,0.242646142,0.141185414,N/A,2.032852904,N/A,N/A,N/A,N/A,N/A,N/A,0.098231458,N/A,0.012652132,0.010627569,N/A,0.14211519
1966,3,1966,19663,-1.677419355,134.4,114.7,1.462,N/A,0.100940795,0.265654476,N/A,1.952072871,N/A,N/A,N/A,N/A,N/A,N/A,0.1338881,N/A,0.008327317,0.025615425,N/A,0.177004289
1966,4,1966,19664,3.033333333,69.7,198.961,1.3625,N/A,0.02329403,0.359740436,N/A,1.972768582,N/A,N/A,N/A,N/A,N/A,N/A,0.121328056,N/A,0.001842235,0.037748287,N/A,0.181227018
1966,5,1966,19665,10.80645161,93.7,120.234,1.266,N/A,0.046588059,0.135537998,N/A,2.04887539,N/A,N/A,N/A,N/A,N/A,N/A,0.095517831,N/A,0.003094232,0.011437398,N/A,0.151256482
1966,6,1967,19676,15.56666667,114.6,41.262,1.2475,N/A,0.064705638,0.044614591,N/A,2.086261191,N/A,N/A,N/A,N/A,N/A,N/A,0.065766732,N/A,0.004009996,0.002953179,N/A,0.111216454
1966,7,1967,19677,17.06451613,100,8.768,1.305,N/A,0.073764427,0.064945291,N/A,2.149683531,N/A,N/A,N/A,N/A,N/A,N/A,0.042350614,N/A,0.001160161,0.001150263,N/A,0.077116852
1966,8,1967,19678,17.29032258,83.4,31.847,1.253333333,N/A,0.364939797,0.042920366,N/A,2.193077764,N/A,N/A,N/A,N/A,N/A,N/A,0.354175744,N/A,0.046485153,0.014697054,N/A,0.585440017
1966,9,1967,19679,12.56666667,193.8,26.79,1.175,N/A,0.043999834,0.028613577,N/A,2.153021549,N/A,N/A,N/A,N/A,N/A,N/A,0.035531386,N/A,0.001024055,0.000586416,N/A,0.043203623
1966,10,1967,196710,5.290322581,127.1,51.698,1.106,N/A,0.062117412,0.018071733,N/A,2.163035603,N/A,N/A,N/A,N/A,N/A,N/A,0.061576498,N/A,0.002481297,0.000825072,N/A,0.099009101
1966,11,1967,196711,-2.266666667,153.9,137.748,1.25,N/A,0.025235199,0.045179333,N/A,2.076247137,N/A,N/A,N/A,N/A,N/A,N/A,0.04697476,N/A,0.000965528,0.001507911,N/A,0.077253814
1966,12,1967,196712,-4.838709677,78.7,57.655,1.253333333,N/A,0.040117495,0.096382576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.056798833,N/A,0.001203831,0.004002122,N/A,N/A
1967,1,1967,19671,-5.032258065,63.6,25.701,1.324,N/A,0.031058706,0.169874291,N/A,1.85126473,N/A,N/A,N/A,N/A,N/A,N/A,0.165052623,N/A,0.00426326,0.024691253,N/A,0.224939044
1967,2,1967,19672,-9.75,103.3,15.968,1.28,N/A,0.046588059,0.193518141,N/A,2.118528697,N/A,N/A,N/A,N/A,N/A,N/A,0.081632902,N/A,0.002963846,0.012251571,N/A,0.134644051
1967,3,1967,19673,-4.387096774,57.6,42.926,1.3225,N/A,0.048529228,0.21799028,N/A,1.902670206,N/A,N/A,N/A,N/A,N/A,N/A,0.073023156,N/A,0.002788144,0.012483885,N/A,0.103322649
1967,4,1967,19674,2.266666667,150.8,269.623,1.355,N/A,0.01067643,0.313996362,N/A,1.984451645,N/A,N/A,N/A,N/A,N/A,N/A,0.245983369,N/A,0.003571986,0.078297282,N/A,0.335569429
1967,5,1967,19675,6.709677419,117.5,136.342,1.224,N/A,0.003882338,0.076353072,N/A,2.082923173,N/A,N/A,N/A,N/A,N/A,N/A,0.122171417,N/A,0.00038883,0.008231965,N/A,0.207843787
1967,6,1968,19686,17.43333333,116.4,24.172,1.2425,N/A,0.02329403,0.028237083,N/A,2.319922444,N/A,N/A,N/A,N/A,N/A,N/A,0.094275721,N/A,0.00179139,0.00211256,N/A,0.176101397
1967,7,1968,19687,18.74193548,99.1,12.72,1.274,N/A,0.038823383,0.02371915,N/A,2.253162086,N/A,N/A,N/A,N/A,N/A,N/A,0.177131732,N/A,0.001980192,0.001344686,N/A,0.133580262
1967,8,1968,19688,18,195.3,13.622,1.2925,N/A,0.037852798,0.058733132,N/A,2.203091818,N/A,N/A,N/A,N/A,N/A,N/A,0.43811348,N/A,0.00246263,0.0347354,N/A,0.682911923
1967,9,1968,19689,11.8,117.2,36.067,1.255,N/A,0.003882338,0.032755016,N/A,2.336612534,N/A,N/A,N/A,N/A,N/A,N/A,0.024825615,N/A,7.76E-05,0.000585174,N/A,0.046647861
1967,10,1968,196810,6.677419355,87.6,101.126,1.434,N/A,0.059011542,0.02575222,N/A,2.283204247,N/A,N/A,N/A,N/A,N/A,N/A,0.07294163,N/A,0.003004239,0.001359403,N/A,0.11394581
1967,11,1968,196811,3.366666667,155,77.062,1.4425,N/A,0.048529228,0.126502131,N/A,2.353302623,N/A,N/A,N/A,N/A,N/A,N/A,0.117056207,N/A,0.004009505,0.009595642,N/A,0.193662326
1967,12,1968,196812,-4.806451613,106.6,79.114,1.375,N/A,0.02329403,0.237191496,N/A,2.303232355,N/A,N/A,N/A,N/A,N/A,N/A,0.052626566,N/A,0.000824079,0.008837937,N/A,0.088083591
1968,1,1968,19681,-10.19354839,76.7,18.011,1.15,N/A,0.006470564,0.229661607,N/A,2.358865987,N/A,N/A,N/A,N/A,N/A,N/A,0.07771796,N/A,0.000451628,0.015510279,N/A,0.159639345
1968,2,1968,19682,-10.93103448,69.1,39.453,1.245,N/A,0.005823507,0.318514295,N/A,1.991127681,N/A,N/A,N/A,N/A,N/A,N/A,0.028558409,N/A,0.000144407,0.00747442,N/A,0.045442528
1968,3,1968,19683,-1.290322581,100.9,189.488,1.3,N/A,0.003882338,0.546669924,N/A,1.919360296,N/A,N/A,N/A,N/A,N/A,N/A,0.026351182,N/A,7.21E-05,0.013829044,N/A,0.034734183
1968,4,1968,19684,6.133333333,125.7,209.975,1.2075,N/A,0.013588184,0.450099101,N/A,1.747452374,N/A,N/A,N/A,N/A,N/A,N/A,0.094232506,N/A,0.000776528,0.042101122,N/A,0.130599526
1968,5,1968,19685,10.12903226,219.1,149.184,1.1,N/A,0.003882338,0.147397573,N/A,2.011155788,N/A,N/A,N/A,N/A,N/A,N/A,0.083115304,N/A,0.000239018,0.01243848,N/A,0.123380857
1968,6,1969,19696,19.06666667,80.4,112.879,1.1875,N/A,0.006794092,0.072286932,N/A,2.061226057,N/A,N/A,N/A,N/A,N/A,N/A,0.107826475,N/A,0.000584059,0.007693904,N/A,0.185041106
1968,7,1969,19697,20.16129032,116.8,15.784,1.108,N/A,0.003882338,0.063702859,N/A,2.109627316,N/A,N/A,N/A,N/A,N/A,N/A,0.12918274,N/A,0.000470592,0.005357476,N/A,0.244530152
1968,8,1969,19698,18.4516129,132.5,1.841,1.3625,N/A,0.012617599,0.109559882,N/A,2.169711639,N/A,N/A,N/A,N/A,N/A,N/A,0.040111797,N/A,0.000338178,0.003178862,N/A,0.063944364
1968,9,1969,19699,14.13333333,144.2,3.802,1.225,N/A,0.069882089,0.072286932,N/A,2.069571101,N/A,N/A,N/A,N/A,N/A,N/A,0.112851418,N/A,4.45E-04,0.000460457,N/A,0.013182864
1968,10,1969,196910,6.612903226,126.5,7.995,1.19,N/A,0.042705721,0.019201216,N/A,2.10295128,N/A,N/A,N/A,N/A,N/A,N/A,0.051222378,N/A,0.002450581,0.000511729,N/A,0.08275506
1968,11,1969,196911,-1.966666667,119.1,33.452,1.2,N/A,0.02135286,0.127631615,N/A,1.986120654,N/A,N/A,N/A,N/A,N/A,N/A,0.036068483,N/A,0.000886734,0.004818698,N/A,0.058336519
1968,12,1969,196912,-4.64516129,163.4,53.515,1.52,N/A,0.031058706,0.225896663,N/A,2.174718665,N/A,N/A,N/A,N/A,N/A,N/A,0.033321825,N/A,0.000640764,0.00492649,N/A,0.047256215
1969,1,1969,19691,-5.967741935,84.9,26.086,1.365,N/A,0.015529353,0.232673563,N/A,1.986120654,N/A,N/A,N/A,N/A,N/A,N/A,0.065394827,N/A,0.000724378,0.011754801,N/A,0.093552353
1969,2,1969,19692,-4.678571429,185.2,18.888,1.34,N/A,0.017470522,0.21460183,N/A,1.996134707,N/A,N/A,N/A,N/A,N/A,N/A,0.063097378,N/A,0.000747093,0.010202847,N/A,0.093664543
1969,3,1969,19693,-2.483870968,105.8,31.766,1.345,N/A,0.013588184,0.251874779,N/A,2.019500833,N/A,N/A,N/A,N/A,N/A,N/A,0.043620841,N/A,0.000430541,0.008202146,N/A,0.065391364
1969,4,1969,19694,4.7,97.6,448.646,1.368,N/A,0.003882338,0.469865059,N/A,1.753572073,N/A,N/A,N/A,N/A,N/A,N/A,0.202918151,N/A,0.000383135,0.048575502,N/A,0.170098859
1969,5,1969,19695,10.35483871,101,142.535,1.24,N/A,0.026205783,0.11577204,N/A,2.002810743,N/A,N/A,N/A,N/A,N/A,N/A,0.065861458,N/A,0.001590701,0.006977458,N/A,0.1088049
1969,6,1970,19706,15.5,159.4,21.398,1.263333333,N/A,0.029764593,0.040661399,N/A,2.080697828,N/A,N/A,N/A,N/A,N/A,N/A,0.20837108,N/A,0.006713939,0.007333901,N/A,0.334997576
1969,7,1970,19707,20.80645161,53.8,68.048,1.364285714,N/A,0.032611641,0.088099699,N/A,2.016162815,N/A,N/A,N/A,N/A,N/A,N/A,0.829865485,N/A,0.001004248,0.002755789,N/A,0.041008645
1969,8,1970,19708,17.09677419,52.4,53.602,1.32,N/A,0.052411567,0.023154408,N/A,2.002810743,N/A,N/A,N/A,N/A,N/A,N/A,0.084571933,N/A,0.003480605,0.001478348,N/A,0.125113392
1969,9,1970,19709,15.86666667,77.2,6.918,1.2,N/A,0.042705721,0.036143466,N/A,2.233968483,N/A,N/A,N/A,N/A,N/A,N/A,0.076365529,N/A,0.002226,0.00195821,N/A,0.141600599
1969,10,1970,197010,9.580645161,79.6,17.044,1.11,N/A,0.114528979,0.110124623,N/A,2.188070737,N/A,N/A,N/A,N/A,N/A,N/A,0.13424864,N/A,0.014507791,0.019261658,N/A,0.243929837
1969,11,1970,197011,-0.1,138.6,119.148,1.585,N/A,0.026205783,0.372164752,N/A,1.852599938,N/A,N/A,N/A,N/A,N/A,N/A,0.077044067,N/A,0.002049369,0.018589712,N/A,0.086427521
1969,12,1970,197012,-7.032258065,213.5,115.845,1.64,N/A,0.011647015,0.696891205,N/A,1.709065168,N/A,N/A,N/A,N/A,N/A,N/A,0.05930257,N/A,0.000418077,0.02512959,N/A,0.063002981
1970,1,1970,19701,-14.32258065,25.9,24.532,1.616666667,N/A,0.011647015,0.7040446,N/A,1.936050385,N/A,N/A,N/A,N/A,N/A,N/A,0.100513229,N/A,0.000810973,0.043988241,N/A,0.11800086
1970,2,1970,19702,-8.678571429,104,67.085,1.895,N/A,0.064058581,1.10068149,N/A,1.860944982,N/A,N/A,N/A,N/A,N/A,N/A,0.136652036,N/A,0.004612321,0.080088236,N/A,0.126886468
1970,3,1970,19703,-4.387096774,122.9,27.984,1.7,N/A,0.010870547,0.858859113,N/A,1.796521237,N/A,N/A,N/A,N/A,N/A,N/A,0.161974973,N/A,0.00118586,0.083116041,N/A,0.166968223
1970,4,1970,19704,3.466666667,102.1,266.765,1.7425,N/A,0.037852798,1.184263256,N/A,1.716575708,N/A,N/A,N/A,N/A,N/A,N/A,0.129673879,N/A,0.003342778,0.091826833,N/A,0.127289722
1970,5,1970,19705,12.32258065,93.7,81.611,1.6125,N/A,0.008735261,0.655665064,N/A,1.71323769,N/A,N/A,N/A,N/A,N/A,N/A,0.187712049,N/A,0.00173869,0.084405329,N/A,0.196156072
1970,6,1971,19716,17.36666667,93.2,9.331,1.352,N/A,0.019411691,0.142314898,N/A,2.26317614,N/A,N/A,N/A,N/A,N/A,N/A,0.100792705,N/A,0.001729878,0.011138041,N/A,0.162553904
1970,7,1971,19717,18.51612903,203.8,10.132,1.3875,N/A,0.017470522,0.135537998,N/A,2.353302623,N/A,N/A,N/A,N/A,N/A,N/A,0.053470911,N/A,0.00050713,0.003951728,N/A,0.091031102
1970,8,1971,19718,19.74193548,148,14.988,1.36,N/A,0.042705721,0.077934349,N/A,2.403372892,N/A,N/A,N/A,N/A,N/A,N/A,0.048594803,N/A,0.000281787,0.00073328,N/A,0.018041186
1970,9,1971,19719,14.83333333,47.8,35.484,1.388,N/A,0.010094079,0.054215199,N/A,2.556921716,N/A,N/A,N/A,N/A,N/A,N/A,0.135402404,N/A,0.000467857,0.005871924,N/A,0.233453955
1970,10,1971,197110,7.064516129,64.6,76.809,1.31,N/A,0.006794092,0.053085716,N/A,2.47013325,N/A,N/A,N/A,N/A,N/A,N/A,0.072861717,N/A,0.000472906,0.003345914,N/A,0.13786826
1970,11,1971,197111,0.7,159.2,80.03,1.534,N/A,0.022517562,0.266558062,N/A,2.096275245,N/A,N/A,N/A,N/A,N/A,N/A,0.172529365,N/A,0.002227165,0.039021826,N/A,0.21768389
1970,12,1971,197112,-6.967741935,214.3,40.625,1.62,N/A,0.065223283,0.42242676,N/A,1.962754528,N/A,N/A,N/A,N/A,N/A,N/A,0.15453653,N/A,0.007008429,0.039362509,N/A,0.183355503
1971,1,1971,19711,-11.35483871,93.1,22.779,1.57,N/A,0.019411691,0.526903966,N/A,2.052881012,N/A,N/A,N/A,N/A,N/A,N/A,0.172755289,N/A,0.001929497,0.059796334,N/A,0.222051747
1971,2,1971,19712,-5.464285714,136,35.867,1.5225,N/A,0.007764677,0.612744698,N/A,2.127986415,N/A,N/A,N/A,N/A,N/A,N/A,0.148187835,N/A,0.000992534,0.063607057,N/A,0.197792746
1971,3,1971,19713,-2.483870968,108.4,33.491,1.604,N/A,0.033388109,0.676786402,N/A,2.089599209,N/A,N/A,N/A,N/A,N/A,N/A,0.20091307,N/A,0.003539317,0.086122111,N/A,0.25388917
1971,4,1971,19714,3.5,57.6,266.619,1.564,N/A,0.029117537,0.860666286,N/A,2.069571101,N/A,N/A,N/A,N/A,N/A,N/A,0.257799962,N/A,0.003535954,0.113430692,N/A,0.2604236
1971,5,1971,19715,11.48387097,120.9,202.214,1.288,N/A,0.003882338,0.399837094,N/A,2.061226057,N/A,N/A,N/A,N/A,N/A,N/A,0.285300203,N/A,0.000570416,0.090098955,N/A,0.296753323
1971,6,1972,19726,16.96666667,99.8,10.804,1.344,N/A,0.003882338,0.079967419,N/A,2.243148032,N/A,N/A,N/A,N/A,N/A,N/A,0.129220625,N/A,0.000385268,0.0092842,N/A,0.215115261
1971,7,1972,19727,20.90322581,67.3,8.464,1.09,N/A,0.005176451,0.141561909,N/A,2.492386703,N/A,N/A,N/A,N/A,N/A,N/A,0.197643495,N/A,6.79E-05,0.001729455,N/A,0.043338876
1971,8,1972,19728,19.35483871,164.7,14.757,1.07,N/A,0.059788009,0.184331677,N/A,2.349964605,N/A,N/A,N/A,N/A,N/A,N/A,0.079981223,N/A,0.000405533,0.002883248,N/A,0.135142439
1971,9,1972,19729,14.3,138.7,10.457,1.2275,N/A,0.012617599,0.018071733,N/A,2.228126952,N/A,N/A,N/A,N/A,N/A,N/A,0.082820625,N/A,0.001004122,0.001433915,N/A,0.15510026
1971,10,1972,197210,8.967741935,106.2,41.366,0.9875,N/A,0.005176451,0.018071733,N/A,2.214218544,N/A,N/A,N/A,N/A,N/A,N/A,0.098439738,N/A,0.00031373,0.001275426,N/A,0.157246608
1971,11,1972,197211,3.433333333,98.6,22.069,1.366,N/A,0.005435274,0.119725231,N/A,2.26317614,N/A,N/A,N/A,N/A,N/A,N/A,0.156769405,N/A,0.00064079,0.014033835,N/A,0.258581455
1971,12,1972,197212,-8.032258065,149.3,48.8,1.52,N/A,0.004852923,0.274464446,N/A,2.228126952,N/A,N/A,N/A,N/A,N/A,N/A,0.131961997,N/A,0.000435435,0.024439077,N/A,0.194323533
1972,1,1972,19721,-7.129032258,80.2,32.563,1.52,N/A,0.004852923,0.33037387,N/A,2.011155788,N/A,N/A,N/A,N/A,N/A,N/A,0.134930476,N/A,0.000411341,0.029686081,N/A,0.179104431
1972,2,1972,19722,-7.275862069,82.7,22.077,1.5,N/A,0.010870547,0.337489615,0.001628602,2.049542994,N/A,N/A,N/A,N/A,N/A,N/A,0.16422933,N/A,0.001127566,0.036932627,2.61E-05,0.223883111
1972,3,1972,19723,-3.322580645,181.4,98.824,1.605,N/A,0.003882338,0.567565366,0.000936446,1.94439543,N/A,N/A,N/A,N/A,N/A,N/A,0.070885159,N/A,0.00016691,0.027589982,2.67E-05,0.083451602
1972,4,1972,19724,1.633333333,95.1,213.321,1.57,N/A,0.004852923,0.665265673,0.00016286,2.211436862,N/A,N/A,N/A,N/A,N/A,N/A,0.133091369,N/A,0.000354501,0.060723197,1.40E-05,0.181241317
1972,5,1972,19725,12.32258065,87.3,219.005,1.266,N/A,0.010870547,0.388090467,0.001710033,2.096275245,N/A,N/A,N/A,N/A,N/A,N/A,0.152262118,N/A,0.001522983,0.07243127,8.70E-05,0.233972038
1972,6,1973,19736,17.4,69.3,56.106,1.225,N/A,0.012941128,0.047438299,0.001194308,2.169711639,N/A,N/A,N/A,N/A,N/A,N/A,0.093375682,N/A,0.000582957,0.00270736,2.84E-05,0.161735812
1972,7,1973,19737,18.67741935,151,60.141,1.258,N/A,0.02329403,0.048341886,0.000456009,2.156359567,N/A,N/A,N/A,N/A,N/A,N/A,0.192520559,N/A,4.43E-03,0.006627389,5.52E-05,0.329593094
1972,8,1973,19738,18.09677419,123,48.366,1.2825,N/A,0.017470522,0.119725231,0.000936446,2.286542265,N/A,N/A,N/A,N/A,N/A,N/A,0.329803025,N/A,0.005555512,0.046531487,4.74E-05,0.525261291
1972,9,1973,19739,15.56666667,75.1,7.524,1.165,N/A,0.01067643,0.041790883,0.002117183,2.637034145,N/A,N/A,N/A,N/A,N/A,N/A,0.067579817,N/A,0.000689668,0.002488499,9.22E-05,0.153412341
1972,10,1973,197310,11.4516129,109.7,28.219,1.204,N/A,0.010094079,0.080193315,0.00032572,2.336612534,N/A,N/A,N/A,N/A,N/A,N/A,0.197672542,N/A,0.000948784,0.013988793,6.29E-05,0.348997719
1972,11,1973,197311,0.3,116.7,100.701,1.435,N/A,0.003882338,0.285759279,0.000203575,2.236471997,N/A,N/A,N/A,N/A,N/A,N/A,0.150894564,N/A,0.000415591,0.036286317,2.30E-05,0.236708725
1972,12,1973,197312,-4.935483871,122.6,61.044,1.4275,N/A,0.003882338,0.384024327,0.000285005,2.10295128,N/A,N/A,N/A,N/A,N/A,N/A,0.08886663,N/A,0.000240571,0.024144642,1.69E-05,0.131190779
1973,1,1973,19731,-5.967741935,126.5,97.442,1.434,N/A,0.004658806,0.494261899,0.000521153,2.036190922,N/A,N/A,N/A,N/A,N/A,N/A,0.249811912,N/A,0.000693643,0.105732066,9.90E-05,0.341624247
1973,2,1973,19732,-7.357142857,77.2,84.058,1.45,N/A,0.017470522,0.628557465,0.000407151,1.961085519,N/A,N/A,N/A,N/A,N/A,N/A,0.065372317,N/A,0.000596641,0.030182905,1.62E-05,0.087935504
1973,3,1973,19733,1.838709677,101.1,205.102,1.4375,N/A,0.025235199,0.673172056,0.00032572,1.835909848,N/A,N/A,N/A,N/A,N/A,N/A,0.133689685,N/A,0.002187018,0.063456735,3.02E-05,0.16789592
1973,4,1973,19734,5.933333333,117.3,137.986,1.27,N/A,0.021741094,0.472575819,0.000977161,1.89599417,N/A,N/A,N/A,N/A,N/A,N/A,0.168577592,N/A,0.002575642,0.067575933,0.000121513,0.245836156
1973,5,1973,19735,10.35483871,182,142.803,1.265,N/A,0.019411691,0.260345904,0.000895731,2.077916146,N/A,N/A,N/A,N/A,N/A,N/A,0.128281018,N/A,0.001292302,0.027322996,6.46E-05,0.215850114
1973,6,1974,19746,14.06666667,126.4,276.95,1.264,N/A,0.010094079,0.145929244,0.000716585,2.032852904,N/A,N/A,N/A,N/A,N/A,N/A,0.383751196,N/A,0.006850305,0.070971813,4.81E-04,0.609653447
1973,7,1974,19747,17.80645161,152.4,73.815,1.296,N/A,0.02329403,0.122887785,0.000781729,2.076247137,N/A,N/A,N/A,N/A,N/A,N/A,0.111368229,N/A,0.002451693,0.009484169,9.77E-05,0.177350813
1973,8,1974,19748,16.35483871,166.8,10.656,1.2725,N/A,0.017470522,0.193141647,0.000488581,2.253162086,N/A,N/A,N/A,N/A,N/A,N/A,0.042291769,N/A,0.000539426,0.006312896,1.89E-05,0.077168085
1973,9,1974,19749,13.03333333,48.7,29.419,1.3225,N/A,0.02329403,0.20782493,0.000651441,2.369992713,N/A,N/A,N/A,N/A,N/A,N/A,0.059572558,N/A,0.000772741,0.008909122,2.81E-05,0.107354849
1973,10,1974,197410,5.516129032,94.7,41.832,1.306,N/A,0.0263999,0.100298118,0.000977161,2.249824068,N/A,N/A,N/A,N/A,N/A,N/A,0.064342356,N/A,0.001328779,0.003954411,4.81E-05,0.109194082
1973,11,1974,197411,-0.766666667,176.3,98.447,1.5075,N/A,0.029117537,0.530857158,0.000407151,2.011155788,N/A,N/A,N/A,N/A,N/A,N/A,0.067503079,N/A,0.001333476,0.02581421,1.61E-05,0.090123626
1973,12,1974,197412,-5.322580645,212.1,271.981,1.5025,N/A,0.027176368,0.791767804,0.000651441,1.869290027,N/A,N/A,N/A,N/A,N/A,N/A,0.13565093,N/A,0.00267256,0.075851104,7.95E-05,0.166661695
1974,1,1974,19741,-6.677419355,119.9,46.855,1.49,N/A,0.017082288,0.733712361,0.000586297,2.016162815,N/A,N/A,N/A,N/A,N/A,N/A,0.173616523,N/A,0.001878907,0.087450256,6.14E-05,0.233817842
1974,2,1974,19742,-7.678571429,98.4,39.868,1.545,N/A,0.017470522,0.757883304,0.000570011,1.936050385,N/A,N/A,N/A,N/A,N/A,N/A,0.095110209,N/A,0.001032835,0.04805338,3.51E-05,0.117511797
1974,3,1974,19743,-3.580645161,140.9,98.113,1.536,N/A,0.024846965,0.860666286,0.000521153,1.835909848,N/A,N/A,N/A,N/A,N/A,N/A,0.260928158,N/A,0.004182295,0.152618365,8.35E-05,0.310860735
1974,4,1974,19744,4.533333333,149.3,265.452,1.353333333,N/A,0.027176368,0.727763749,0.000542867,1.913796932,N/A,N/A,N/A,N/A,N/A,N/A,0.205833897,N/A,0.004495855,0.121093755,8.42E-05,0.291849307
1974,5,1974,19745,8.548387097,167.2,147.377,1.255,N/A,0.027176368,0.365952594,0.000570011,2.002810743,N/A,N/A,N/A,N/A,N/A,N/A,0.152423636,N/A,0.003262305,0.048761745,7.84E-05,0.250106314
