Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1981,1,1980,19801,-9.274812038,26,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-11.89000034,59.04000092,N/A,N/A,N/A,N/A,N/A,N/A
1981,2,1980,19802,-11.99181398,67.65,0,7.64,N/A,0.06,0.021,0.0069,2.813333333,N/A,N/A,N/A,N/A,-13.75,90.56999969,N/A,N/A,N/A,N/A,N/A,N/A
1981,3,1980,19803,-5.987997507,107.8,53.59036235,4.28,N/A,0.005,0.59,0.0077,2.643333333,N/A,N/A,N/A,N/A,-7.295000076,64.37999725,4.575908688,N/A,0.005345688,0.630791151,0.008232359,2.826086908
1981,4,1980,19804,4.032746971,71.9,239.1440188,4.409571429,N/A,0.035871429,0.346142857,0.006328571,2.276666667,N/A,N/A,N/A,N/A,2.63499999,100.6900024,4.524142855,N/A,0.037300835,0.34234435,0.006125322,2.297170962
1981,5,1980,19805,11.48997003,79,47.82697412,6.566666667,N/A,0.023366667,0.056,0.004933333,2.01,N/A,N/A,N/A,N/A,10.21500015,53.16999817,7.958662479,N/A,0.030667806,0.074129317,0.006217299,2.451163467
1981,6,1981,19816,13.23001029,337.1,142.0995388,5.74,N/A,0.02128,0.5056,0.00868,1.849333333,N/A,N/A,N/A,N/A,11.34000015,159.9600067,5.886090013,N/A,0.023329656,0.527682615,0.009165725,1.999616048
1981,7,1981,19817,17.47532107,10.4,13.67661176,7.57,N/A,0.02045,0.128,0.01275,1.07,N/A,N/A,N/A,N/A,15.46500015,27.59000015,6.090648732,N/A,0.014455391,0.110725051,0.008939818,0.837997388
1981,8,1981,19818,18.12758065,107,6.568432941,10.5,N/A,0.028,0.075,0.0121,8.133333333,N/A,N/A,N/A,N/A,16.61000061,87.51999664,13.6068454,N/A,0.036284921,0.097191753,0.015680269,10.53990564
1981,9,1981,19819,10.78033333,55.35,0.100630588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.81000042,60.36999893,N/A,N/A,N/A,N/A,N/A,N/A
1981,10,1981,198110,3.5614881,147,18.27817412,13.15333333,N/A,0.0082,0.387666667,0.004333333,6.084444444,N/A,N/A,N/A,N/A,2.434999943,130.4299927,11.34556403,N/A,0.006496008,0.367883003,0.003837148,5.54432309
