Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1984,6,1985,19856,16.58333333,78.8,23.74338462,3.605384615,15.42307692,0.006916667,0.014166667,0.038333333,0.004016154,0.139764178,0.034562189,0.174326367,0.396556527,15.92500019,84.31999969,3.847948216,15.57110298,0.006429461,0.021441393,0.041108467,0.005078255
1984,7,1985,19857,17.96451613,82.4,17.04738462,4.228333333,19.75,0.042666667,0.020416667,0.07766,0.002361667,0.001973781,0.001610643,0.003584424,0.012624384,17.50499916,88.98000336,4.615330962,23.24506498,0.02924993,0.020867844,0.041442661,0.003855324
1984,8,1985,19858,18.32580645,49.5,3.273230769,4.568181818,17.67272727,0.094272727,0.029545455,0.10565,0.001644545,3.57723695,0.882527436,4.459764385,17.0584398,18.30500031,93.91999817,4.440750715,18.99320074,0.084892506,0.029599492,0.049485599,0.002329063
1984,9,1985,19859,11.11,124.8,14.60691692,4.329090909,16.52727273,0.011454545,0.018181818,0.0461,0.00517,0.140004883,0.052193424,0.192198307,0.713000625,11.38500023,115.5,4.504818455,17.90868761,0.007637245,0.014972514,0.042370274,0.005915151
1984,10,1985,198510,8.596774194,52.2,16.79051077,4.150769231,13.42307692,0.001666667,0.005833333,0.0270425,0.006336923,0.068306054,0.041929244,0.110235298,0.372134754,8.699999809,75.58000183,4.095797677,13.28584778,0.00189362,0.005918552,0.024916801,0.006523015
1984,11,1985,198511,0.086666667,99.9,66.16578462,3.522727273,8.5,0.006318182,0.081363636,0.014666667,0.009384545,0.117945437,0.080859711,0.198805147,0.538255387,0.185000002,106.9599991,3.693551303,9.359718931,0.00546386,0.080166285,0.019878057,0.009624925
1984,12,1985,198512,-4.280645161,147.3,81.6048,3.43125,6.314285714,0.005,0.1275,0.012333333,0.00980875,0.011012252,0.010504195,0.021516447,0.034147923,-4.244999886,138.3300018,2.120871747,3.377775322,0.003418338,0.080698528,0.008693347,0.00603113
1985,1,1985,19851,-13.08709677,79.8,31.44295385,3.309166667,5.666666667,0.008727273,0.164090909,0.017075,0.009589091,0.087454134,0.08734238,0.174796514,0.315063456,-13.77000046,102.4899979,2.914424276,5.048775805,0.007046348,0.149962001,0.02465478,0.008447412
1985,2,1985,19852,-7.446428571,105.8,34.57993846,3.543,6.08,0.009925,0.20525,0.018788889,0.0087475,0.03238336,0.071224653,0.103608013,0.2671527,-8.425000191,113.0500031,4.26218201,7.822940611,0.009272141,0.2986133,0.034260969,0.009787551
1985,3,1985,19853,-2.909677419,114.7,87.56972308,3.214193548,5.448387097,0.003483871,0.189193548,0.014392308,0.008031613,0.027895032,0.017565348,0.04546038,0.082092987,-4,102.0100021,3.150945279,5.302975106,0.002748767,0.212422776,0.015501683,0.007734889
