Year,Month,WaterYear,WaterYearMonth,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTDPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,N/AMGridTempC,N/AMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATDPmgL,FWASO4SmgL
1999,11,2000,200011,1.931781811,92.42501854,66.59665467,14.23664627,0.680039812,0.002779346,0.061963461,N/A,1.627168747,0.185920955,0.353438758,0.539359713,0.480961767,6.820000172,94.22000122,11.35282251,0.563391663,0.002252365,0.048575402,N/A,1.297683156
1999,12,2000,200012,-5.442742752,50.71616373,56.04653643,16.72569378,0.604723131,0.003286166,0.089241988,N/A,2.014382016,0.062895015,0.278605054,0.341500069,0.267717972,-1.24000001,54.61000061,13.61993173,0.566671948,0.002765559,0.074325516,N/A,1.646145844
2000,1,2000,20001,-11.31943706,115.1648462,28.86625098,29.29018244,1.021995168,0.00577376,0.192669544,N/A,3.634496205,0.067406032,0.434744673,0.502150704,0.36767057,-6.25,99.62000275,27.01493868,0.967565896,0.005369592,0.174361501,N/A,3.33066175
2000,2,2000,20002,-7.570108681,86.17041257,19.90491149,50.58322979,1.674692457,0.009582436,0.4128415,N/A,5.903312415,0.107010562,0.396462236,0.503472798,0.433512687,-1.669999957,91.23000336,37.14610841,1.376042291,0.007284634,0.369643696,N/A,4.446698899
2000,3,2000,20003,-0.389678818,68.19106971,101.8515682,11.9673555,0.479097562,0.002507139,0.137765375,N/A,1.508352846,0.10779668,0.306139818,0.413936497,0.661471032,5.510000229,69.06999969,6.398625094,0.528612381,0.001521822,0.090892915,N/A,0.82235641
2000,4,2000,20004,2.598058286,170.9732636,286.8506627,1.819969207,0.164068944,0.000527646,0.018443793,N/A,0.217350435,0.150976776,0.405154146,0.556130922,0.933014048,7.679999828,167.2799988,1.7921869,0.178699256,0.00052292,0.017664413,N/A,0.215921199
2000,5,2000,20005,10.84880645,187.339874,192.4787847,4.158760101,0.304629434,0.003924935,0.023603141,N/A,0.480508291,1.743103697,0.776814439,2.519918136,1.7633236,15.93000031,169.2899933,3.12294158,0.311566805,0.002441828,0.018579065,N/A,0.371692107
2000,6,2000,20006,14.33173687,67.51991575,44.03172502,21.82851633,0.872636438,0.004277281,0.083463238,N/A,2.096331504,0.869276617,0.371731605,1.241008222,1.322732522,20.07999992,81.06999969,17.17557056,0.689502853,0.003406635,0.07033922,N/A,1.657502652
2000,7,2000,20007,15.96582822,62.95019162,8.941657839,167.0110338,8.31137357,0.027042968,0.694113135,N/A,15.00716299,0.220589874,0.088958972,0.309548846,0.154818792,21.77000046,98.04000092,105.9937673,5.550424865,0.017334593,0.491896464,N/A,9.206171326
2000,8,2000,20008,15.94606221,123.1679569,16.26194261,100.620628,5.62927797,0.023544289,0.48502885,N/A,8.364186955,0.251281392,0.28091082,0.532192212,0.702383744,21.56999969,108.4300003,57.58168149,3.534633061,0.013835985,0.26810856,N/A,4.75192951
2000,9,2000,20009,11.85066752,86.75745204,11.22732207,118.1656099,6.665254622,0.018718292,0.581810139,N/A,10.60949318,0.175495744,0.254910501,0.430406246,0.572833686,17.73999977,92.23000336,84.30950803,3.936824804,0.013360265,0.420730162,N/A,7.728288944
2000,10,2001,200110,6.681443588,74.83937537,22.80930488,66.04236187,2.701603962,0.010917684,0.329647986,N/A,6.446786387,0.769293774,0.129218797,0.898512571,0.948016264,11.81999969,76.68000031,39.75351308,1.911939019,0.006795472,0.183918599,N/A,3.77016018
2000,11,2001,200111,0.016937986,120.5000691,49.32703991,16.74834306,0.878114842,0.008629399,0.154471095,N/A,1.615353118,0.104471883,0.324350697,0.428822579,0.265410591,3.279999971,90.51999664,15.93912794,0.863623685,0.012569171,0.151268784,N/A,1.554434751
2000,12,2001,200112,-9.967226789,165.2940776,95.15741741,9.728188035,0.443335409,0.023880581,0.117795324,N/A,1.021393875,0.030703702,0.305297628,0.33600133,0.119721975,-5.329999924,133.7299957,7.00145105,0.402490957,0.006620608,0.111721066,N/A,0.787423356
2001,1,2001,20011,-8.86748326,64.22324276,34.3977346,21.93910324,0.753946204,0.004812424,0.245044721,N/A,2.543150254,0.076825351,0.36253805,0.439363401,0.209022075,-4.380000114,46.86999893,20.5513534,0.718942695,0.004506111,0.228743851,N/A,2.387321577
2001,2,2001,20012,-9.179207631,99.82788322,19.62155085,36.1513663,3.254511244,0.076291499,0.446077363,N/A,4.288312658,0.133971003,0.678042941,0.812013944,0.424877873,-3.190000057,97.02999878,33.87550786,3.326954149,0.071859763,0.421379643,N/A,4.020007318
2001,3,2001,20013,-4.207744041,166.8480149,16.82680039,43.38061806,1.431353745,0.027973058,0.573199307,N/A,5.189622455,0.08616155,0.300980533,0.387142083,0.429737303,-0.059999999,124.5800018,44.29184295,1.426296114,0.025257327,0.586148941,N/A,5.286077505
2001,4,2001,20014,2.905517471,34.79655531,244.48158,13.37695906,0.462942617,0.005252922,0.210188264,N/A,1.584849756,0.135539011,0.231684807,0.367223818,0.475625721,9.159999847,29.09000015,1.997982834,0.215190036,0.001431601,0.052927656,N/A,0.263101895
2001,5,2001,20015,12.00673661,45.97588673,110.0264404,8.899803077,0.452700556,0.007687308,0.070347634,N/A,0.837010311,0.151720629,0.166135643,0.317856271,0.250378095,18.78000069,56.63000107,5.935936829,0.327648517,0.005453235,0.048270452,N/A,0.56471686
2001,6,2001,20016,16.3273505,91.04608247,32.10050464,48.96034424,2.295416856,0.013434614,0.251607351,N/A,4.376620171,0.061046653,0.130898326,0.191944979,0.359647424,22.51000023,83.16000366,25.04135087,1.163844632,0.005763149,0.134555615,N/A,2.228714028
2001,7,2001,20017,16.04984859,58.72121734,7.953167945,199.0724225,7.551293724,0.03459055,0.875623255,N/A,19.76205929,0.073674086,0.197314279,0.270988366,0.50491147,22.38999939,84.95999908,121.6182038,5.914624251,0.045893662,0.559282665,N/A,11.78448144
2001,8,2001,20018,7.690154555,47.67759244,0.423359529,3511.74134,163.9541713,3.820733843,13.59772225,N/A,308.029579,0.032548166,0.124158216,0.156706381,0.291313134,25.46999931,64.98000336,2681.196293,111.1112347,2.078611533,9.604814055,N/A,251.0380981
2001,9,2001,20019,12.54568167,73.51920947,1.723417821,1504.514191,327.6768819,4.455087156,12.55918522,N/A,182.9481214,0.040351201,0.131122919,0.17147412,0.182007246,19.52000046,104.8799973,573.6333859,101.9485802,0.77172232,3.628284239,N/A,89.9363057
2001,10,2002,200210,4.87456129,95.65801538,6.455294948,311.5751189,19.27293385,0.132098967,0.417798437,N/A,66.74254546,0.168515925,0.33228604,0.500801965,1.218506122,13.47000027,73.04000092,143.8292142,12.31702047,0.079779469,0.194223908,N/A,33.20042968
2001,11,2002,200211,1.87370312,90.07763683,11.51505476,53.71346986,4.940673573,0.011073648,0.32279556,N/A,13.03729662,0.321772722,0.476090261,0.797862984,0.623198787,6.480000019,73.41999817,63.5576656,5.590941713,0.013026425,0.41904536,N/A,15.22723666
2001,12,2002,200212,-3.023369068,75.4047349,15.82629264,54.59597849,3.492418546,0.011455879,0.664836628,N/A,12.84922345,0.119909647,0.555203526,0.675113173,0.47027938,1.559999943,64.95999908,46.87831932,2.821254543,0.009793829,0.567678172,N/A,10.63356023
2002,1,2002,20021,-5.779769404,113.0121215,14.1200524,57.69877632,2.78986656,0.011710409,0.745431771,N/A,10.06879048,0.216889466,0.78258828,0.999477746,0.494671002,-1.379999995,79.79000092,54.17543634,2.616845812,0.010977296,0.694991198,N/A,9.123935615
2002,2,2002,20022,-6.691610565,85.15937406,15.48859878,50.04294517,2.74297235,0.014205326,0.580760274,N/A,7.771894685,0.087991597,0.452916207,0.540907803,0.346510493,-0.340000004,87.62999725,44.33777451,2.936999057,0.01355836,0.57582539,N/A,7.014135789
2002,3,2002,20023,-3.207376347,125.6063195,55.43782543,15.53781598,1.058306619,0.003579956,0.279647401,N/A,2.597326071,0.134921951,0.41319113,0.548113081,0.700621414,1.820000052,95.52999878,11.73675185,0.813523973,0.002795925,0.209247394,N/A,1.87446519
2002,4,2002,20024,3.730662867,122.532844,306.1834867,2.64207707,0.274498197,0.000940482,0.030287405,N/A,0.387860084,0.173351532,0.408039427,0.581390959,0.765386753,9.960000038,114.3099976,1.556484986,0.19220501,0.000604213,0.016925342,N/A,0.218637869
2002,5,2002,20025,8.591046498,142.6213591,138.7850871,5.323143447,0.384046762,0.002965552,0.016196992,N/A,0.732726462,0.14638123,0.269555763,0.415936993,0.465516849,14.39999962,118.9899979,4.335336114,0.36408811,0.002629966,0.015268129,N/A,0.581752649
2002,6,2002,20026,14.20079913,205.9739195,125.5867852,7.968256906,0.54826322,0.001756265,0.029853828,N/A,0.960017915,0.519341737,0.670290182,1.18963192,1.492336535,20.42000008,208.6100006,5.484016485,0.385629746,0.001194393,0.020560235,N/A,0.638538361
2002,7,2002,20027,17.26150715,150.2968766,61.59186978,14.6218815,1.035276045,0.002859459,0.047901639,N/A,1.475488542,0.109398217,0.345126361,0.454524578,0.745050308,23.92000008,114.9000015,12.6057222,1.07368067,0.002516566,0.044233338,N/A,1.244682671
2002,8,2002,20028,17.84911751,19.81887594,6.296255965,431.7733473,15.34839457,0.066605107,1.341703063,N/A,41.15731341,0.011134125,0.025077357,0.036211482,0.099678861,24.64999962,35.50999832,158.7070166,5.881272967,0.024617805,0.516661277,N/A,15.25886583
2002,9,2002,20029,14.01516695,146.437864,10.69461785,2097.576132,64.2356205,0.283187016,9.258430911,N/A,188.2769508,0.116870166,0.198618258,0.315488423,0.81334352,20.96999931,126.5500031,96.62149828,4.476083267,0.014025747,0.331212397,N/A,9.779019268
2002,10,2003,200310,4.444321274,127.6964043,26.50853478,67.41569011,8.16087387,0.01345493,0.177144155,N/A,7.087565002,0.218974509,0.30417422,0.523148728,0.676204356,9.229999542,84.05999756,33.83325436,4.185444458,0.007167503,0.081470047,N/A,3.639972967
2002,11,2003,200311,-1.886534587,130.4672417,52.92073496,19.884261,1.330466202,0.004795384,0.0626842,N/A,2.343575278,0.11192619,0.312876785,0.424802976,0.585620574,2.579999924,110.8099976,13.14172981,0.921944868,0.003495794,0.057030396,N/A,1.720010693
2002,12,2003,200312,-7.357597284,74.50060866,43.43007167,17.53144155,0.672785031,0.009858456,0.112175496,N/A,2.284808495,0.082674739,0.255153947,0.337828686,0.309940017,-2.670000076,62.47000122,16.53370516,0.630003565,0.009006771,0.106736414,N/A,2.153438307
2003,1,2003,20031,-14.03009084,63.20387858,25.32183673,35.00734849,0.903969265,0.016198597,0.241093733,N/A,4.239125552,0.034403196,0.237921768,0.272324964,0.123063047,-8.880000114,47.36000061,30.4322316,0.801723043,0.010999363,0.212328137,N/A,3.698677192
2003,2,2003,20032,-10.99406044,57.13104085,13.2564222,52.42994026,1.263672931,0.015252178,0.39891873,N/A,6.032065135,0.070088763,0.236456689,0.306545452,0.252806598,-5.409999847,48.29999924,51.75604621,1.242371414,0.015662692,0.332302861,N/A,4.890222189
2003,3,2003,20033,-4.037625634,91.77015875,81.77936925,39.38596865,1.014126894,0.001864248,0.382629783,N/A,4.925968214,0.225462339,0.518740088,0.744202427,0.578732547,2.660000086,77.25,7.964111315,0.324365427,0.00044151,0.131212633,N/A,1.031941928
2003,4,2003,20034,2.183051096,76.1568045,179.774239,3.198753112,0.216669659,0.0019593,0.041372571,N/A,0.406735755,0.232479751,0.408651837,0.641131587,0.62673714,7.730000019,55.45000076,2.952035858,0.238341156,0.002124013,0.033551319,N/A,0.368017411
2003,5,2003,20035,10.600611,106.1972482,122.7077625,6.190863569,0.320781184,0.006350528,0.024973419,N/A,0.674553836,0.144435379,0.218851043,0.363286421,0.477756264,16.20999908,108,5.363148887,0.277936777,0.004730735,0.023012498,N/A,0.584799922
2003,6,2003,20036,15.46609762,94.51442241,37.09783147,28.52274351,1.131732203,0.001274534,0.045730115,N/A,2.760850504,0.066475652,0.044064474,0.110540127,0.366706436,21.89999962,92.54000092,21.30313198,0.864452145,0.00445823,0.037529211,N/A,2.034955872
2003,7,2003,20037,17.6447175,99.97134437,11.8897497,122.3867556,4.893850779,0.014405842,0.335327162,N/A,11.18210783,0.081850819,0.131047542,0.212898361,0.804251689,23.65999985,118.6100006,76.94863417,3.403688137,0.004865359,0.20139976,N/A,7.024956968
2003,8,2003,20038,17.74418325,126.431721,27.82356663,84.61568059,3.462911698,0.003370684,0.143079671,N/A,7.711113869,0.094094571,0.121897396,0.215991967,0.339686459,23.54999924,116.3300018,31.81835068,1.477542421,0.00630706,0.054398609,N/A,2.889347763
2003,9,2003,20039,13.44165699,126.2329696,15.07839781,137.8166962,5.153331627,0.069210794,0.343047594,N/A,12.85174899,0.287014506,0.165613505,0.452628011,0.40634494,19.44000053,107.9300003,55.05890019,5.266474662,0.026597846,0.250199864,N/A,5.145920739
2003,10,2004,200410,5.714801605,224.9912939,96.043,30.14158555,1.337746491,0.001229924,0.058332595,N/A,2.929982052,0.448148701,0.661895168,1.110043869,0.999094171,10.25,183.8000031,7.767354206,0.749341441,0.000911958,0.021169109,N/A,0.787068709
2003,11,2004,200411,0.849636825,144.8036632,148.297,6.535543104,0.28079287,0.003618619,0.016525454,N/A,0.704835896,0.129163431,0.398237463,0.527400894,0.491914257,5.389999866,123.4100037,4.475478263,0.192728106,0.002791307,0.012186624,N/A,0.484339872
2003,12,2004,200412,-6.690060288,223.0716549,139.017,5.555613979,0.24228945,0.003321515,0.024090168,N/A,0.598840263,0.040807656,0.244801361,0.285609017,0.256586827,-2.160000086,188.8000031,4.67516877,0.217416467,0.002461551,0.023101578,N/A,0.505827028
2004,1,2004,20041,-16.12529076,34.21978574,52.851,18.45666896,N/A,0.013482401,0.099041138,N/A,1.963215695,0.036957216,0.22783397,0.264791186,0.141405515,-10.89000034,31.72999954,N/A,N/A,N/A,N/A,N/A,N/A
2004,2,2004,20042,-8.650029211,40.62836874,13.896,53.06980122,N/A,0.03201722,0.30651352,N/A,5.592113501,0.080703865,0.233460861,0.314164726,0.251226254,-2.960000038,35.79999924,N/A,N/A,N/A,N/A,N/A,N/A
2004,3,2004,20043,-1.899307162,64.09446665,51.206,21.27523896,N/A,0.009939498,0.186996883,N/A,2.494604137,0.214831192,0.480656096,0.695487288,0.584114417,3.579999924,54.36999893,N/A,N/A,N/A,N/A,N/A,N/A
2004,4,2004,20044,4.029221907,81.41059213,195.945,3.093409832,N/A,0.000645261,0.020710806,N/A,0.359406567,0.262799841,0.250568645,0.513368485,0.517595832,9.31000042,79.94000244,N/A,N/A,N/A,N/A,N/A,N/A
2004,5,2004,20045,11.35432435,139.3299376,97.387,7.800143437,N/A,0.00112639,0.01863635,N/A,0.742505953,0.090318955,0.191567102,0.281886057,0.45695592,17.81999969,124.6200027,N/A,N/A,N/A,N/A,N/A,N/A
2004,6,2004,20046,13.70587745,93.50939098,50.895,23.53265631,N/A,0.00638298,0.043720249,N/A,2.106847311,0.115839871,0.191058899,0.30689877,0.590180831,20.37000084,86.40000153,N/A,N/A,N/A,N/A,N/A,N/A
2004,7,2004,20047,17.11042925,87.79461024,19.412,65.72810463,N/A,0.032009856,0.141565646,N/A,5.532026913,0.086560243,0.210474711,0.297034954,0.500753767,22.84000015,141.8099976,N/A,N/A,N/A,N/A,N/A,N/A
2004,8,2004,20048,16.34977414,222.5729877,36.159,71.93461381,N/A,0.008684083,0.149737283,N/A,5.517248375,0.011024801,0.206540236,0.217565038,0.733181527,22.12999916,207.0099945,N/A,N/A,N/A,N/A,N/A,N/A
2004,9,2004,20049,13.29050306,75.32159942,39.642,37.02038448,N/A,0.003225543,0.018767128,N/A,2.805155869,0.043875559,0.033319011,0.077194571,0.258132822,19.39999962,74.91999817,N/A,N/A,N/A,N/A,N/A,N/A
2004,10,2005,200510,7.322941574,38.95174,21.217,55.35971953,N/A,0.017622374,0.018255856,N/A,4.509321642,0.348537669,0.16500154,0.513539209,0.297368585,12.03999996,44.27000046,N/A,N/A,N/A,N/A,N/A,N/A
2004,11,2005,200511,1.417477981,110.8662861,44.947,24.61878945,N/A,0.007565061,0.055785218,N/A,2.208273002,0.205500383,0.317743025,0.523243408,0.437936339,4.429999828,94.76000214,N/A,N/A,N/A,N/A,N/A,N/A
2004,12,2005,200512,-6.664395857,120.8414254,67.735,17.48388509,N/A,0.009283581,0.07871171,N/A,1.645530159,0.044863345,0.360409335,0.40527268,0.308217657,-2.559999943,110.6900024,N/A,N/A,N/A,N/A,N/A,N/A
2005,1,2005,20051,-11.80840812,76.26275906,37.862,22.79980161,N/A,0.005182269,0.123286488,N/A,2.402555752,0.07288293,0.232629081,0.305512011,0.227680975,-6.300000191,64.79000092,N/A,N/A,N/A,N/A,N/A,N/A
2005,2,2005,20052,-6.965918695,106.0833608,20.166,38.62231442,1.159982089,0.299835174,0.220236253,N/A,4.06726246,0.021924876,0.224626578,0.246551454,0.208101464,-1.00999999,61.29000092,79.92942214,1.005105867,1.046195495,0.468351735,N/A,8.475846934
2005,3,2005,20053,-4.860547484,115.6881147,22.239,42.82132302,1.221492152,0.006539927,0.217327279,N/A,4.168201894,0.095425899,0.272971686,0.368397585,0.341061954,0.170000002,72,37.62309456,1.22433113,0.005460757,0.235666866,N/A,3.664366653
2005,4,2005,20054,4.939099554,149.2280198,263.765,2.800986194,0.188259848,0.000156536,0.024433387,N/A,0.284864045,0.340320042,0.559837225,0.900157267,0.921375716,11.03999996,121.1600037,2.378632495,0.157496256,0.000180987,0.016957112,N/A,0.242615965
2005,5,2005,20055,8.720843306,55.54181396,89.856,9.656180066,0.418083499,0.006564975,0.017740245,N/A,0.874332027,0.12257512,0.17568576,0.29826088,0.283789699,13.47000027,90.73999786,8.634926994,0.376791756,0.00599506,0.016223344,N/A,0.791186899
2005,6,2005,20056,17.90427019,117.2595648,58.607,22.46412133,0.782788831,0.032168095,0.007663996,N/A,1.648541312,0.009323887,0.051608972,0.060932859,0.210146248,24.12999916,117.1500015,15.85646766,0.569068541,0.016306822,0.004968545,N/A,1.155605303
2005,7,2005,20057,18.48808486,83.41140518,21.765,100.003717,3.178261713,0.003289586,0.054226293,N/A,6.559297992,0.008404974,0.054949034,0.063354008,0.626552666,24.97999954,127.2399979,47.52584425,1.659085688,0.001658921,0.040562217,N/A,3.235758787
2005,8,2005,20058,17.81349764,179.5213226,25.522,210.7761696,6.398921695,0.006871757,0.02551994,N/A,14.26101123,1.711858378,0.03597971,1.747838088,0.355054817,23.71999931,115.7399979,42.30467832,1.400478019,0.002068834,0.00979848,N/A,2.874356633
2005,9,2005,20059,14.37407339,70.75186706,24.867,56.68464671,1.988620603,0.008059256,0.029572497,N/A,3.942516711,0.197404,0.340775737,0.538179738,1.043623465,20.52000046,100.5899963,39.02762698,1.822190051,0.005433219,0.018069128,N/A,2.746337315
2005,10,2006,200610,7.741635764,266.6217834,164.507,27.58199578,1.296219951,0.002091473,0.038403337,N/A,1.952441542,0.037216875,0.017123161,0.054340036,0.075878619,11.61999989,253.9400024,4.638100506,0.387965254,0.001669955,0.005017761,N/A,0.346049955
2005,11,2006,200611,-0.483639871,147.2180281,141.717,5.006660405,0.283761494,0.000247807,0.002243297,N/A,0.392743154,0.137941881,0.234969273,0.372911154,0.356923079,5.820000172,125.5100021,4.936598997,0.276387448,0.00024656,0.003213619,N/A,0.392527149
2005,12,2006,200612,-7.601737467,109.7311186,93.211,10.09201463,0.350256839,0.000470251,0.026472766,N/A,0.845824288,0.088808708,0.227435574,0.316244282,0.138978223,-3.079999924,88.22000122,8.262329553,0.298590295,0.000423207,0.022020712,0.000772441,0.69555649
2006,1,2006,20061,-5.034598146,111.6473394,105.122,11.17797785,0.408170066,0.000865109,0.052296827,0.00624157,1.006319188,0.113929521,0.287997792,0.401927313,0.289853084,-0.310000002,94.86000061,7.29408687,0.275949849,0.000579753,0.035496836,0.004456241,0.670116197
2006,2,2006,20062,-8.498293792,63.16313952,69.842,13.10038885,0.490783679,0.000769076,0.051024991,0.009754754,1.185919068,0.061694707,0.167445495,-20.7708598,0.193763483,-3.25,58.13000107,8.794751009,0.348606855,0.000597074,0.027418981,0.006414478,0.772065622
2006,3,2006,20063,-3.284950162,45.95129199,60.424,13.10634034,0.427939675,0.001044812,0.055007103,0.008538483,1.196258252,0.105286176,0.164422507,0.269708683,0.283710969,0.889999986,51.02000046,10.63203363,0.46512644,0.000773349,0.045368676,0.007381173,0.968982707
2006,4,2006,20064,5.038050839,93.56577595,151.017,3.85890397,0.237390438,0.00024459,0.016172684,0.003373487,0.330139163,0.103165632,0.153679588,0.25684522,0.238575205,10.92000008,81.43000031,3.905274903,0.229827106,0.000223092,0.016777914,0.002870074,0.331357808
2006,5,2006,20065,12.00248304,160.505637,117.258,8.389842622,0.929948834,0.000566905,0.022283714,0.004287617,0.63662583,0.111634673,0.088515811,0.200150484,0.355145181,16.55999947,177.1600037,5.949060192,0.733104777,0.000447416,0.016452852,0.00303726,0.450198598
2006,6,2006,20066,15.62639326,222.2058158,99.455,8.449119241,0.505104747,0.000549457,0.017944403,0.003962798,0.605011174,0.011747099,0.063968612,0.075715711,0.308592228,21.36000061,223.0200043,6.935917752,0.479533457,0.000518084,0.015288989,0.002805691,0.491727673
2006,7,2006,20067,19.09710934,115.7700003,62.333,23.35066946,0.965739929,0.001089779,0.04919348,0.01357624,1.476337346,0.068507672,0.272627759,0.341135432,0.742959821,25.19000053,121.1800003,14.30464281,0.651420596,0.000753703,0.027152232,0.008021995,0.905743138
2006,8,2006,20068,12.23598748,275.7158497,49.721,32.88732969,1.323312978,0.001643143,0.066977976,0.01963321,2.155705542,0.078510854,0.211549314,0.290060168,0.761917808,21.54000092,139.5299988,18.32174333,0.773234649,0.000743543,0.043126446,0.011222622,1.212532007
2006,9,2006,20069,12.39655361,72.35217234,19.579,73.23968653,2.378088909,0.004315641,0.149618868,0.036073299,5.309852927,0.019383566,0.059380236,0.078763802,0.199878548,18.01000023,69.70999908,47.02041473,1.706338424,0.002811712,0.102250875,0.024290617,3.369463997
2006,10,2007,200710,5.623964401,214.3204911,105.917,17.1937469,0.945205674,0.001512911,0.042187346,0.006243565,1.244334766,0.059849163,0.131194231,0.191043394,0.31516887,10.19999981,194.9100037,7.420396159,0.466157463,0.000951295,0.03033338,0.002778751,0.57338853
2006,11,2007,200711,3.653608604,63.72108224,103.594,8.289036725,0.409467371,0.00070131,0.031370299,0.005647492,0.726249076,0.164081302,0.208716386,0.372797688,0.320170644,7.340000153,63.79999924,6.687412398,0.349109987,0.000568143,0.027962812,0.004324498,0.583572607
2006,12,2007,200712,-3.285968327,129.7550893,99.071,9.116950876,0.405435533,0.000698142,0.06023045,0.00704977,0.823622034,0.152256541,0.263537492,0.415794033,0.259324193,1.379999995,111.1500015,7.301774485,0.320218833,0.000541634,0.050226695,0.004905573,0.656604802
2007,1,2007,20071,-9.53838631,98.04789308,92.541,12.63115473,0.494083696,0.001184771,0.12099835,N/A,1.106147863,0.055142321,0.208677148,0.263819469,0.182098269,-4.070000172,81.48000336,7.755157174,0.338444581,0.000755161,0.080972413,N/A,0.67624521
2007,2,2007,20072,-12.43731553,81.8613497,16.821,46.94846419,1.10261903,0.002853576,0.447450599,N/A,4.186101809,0.018075202,0.192399653,0.210474855,0.068492698,-7.300000191,69.47000122,42.37322395,1.006479995,0.002585042,0.403435317,N/A,3.782789549
2007,3,2007,20073,-4.717986174,102.5863642,48.317,33.00575197,0.797933314,0.00198691,0.360379219,N/A,2.812086907,0.15509646,0.312239544,0.467336004,0.389828014,1.090000033,88.30999756,15.59637395,0.432559969,0.000996376,0.206375512,N/A,1.312726163
2007,4,2007,20074,2.51956364,141.0851423,224.727,5.449384161,0.213181953,0.000396366,0.083701934,N/A,0.464925873,0.099898033,0.185829573,0.285727605,0.363396404,6.960000038,125.3399963,2.4495054,0.165044699,0.000207313,0.039646737,N/A,0.222202966
2007,5,2007,20075,11.22060209,94.51549689,119.438,8.667337205,0.397266092,0.000596075,0.065400716,N/A,0.734654984,0.480279102,0.320803262,0.801082364,1.005755395,17.31999969,88.75,5.781744503,0.282238484,0.00040307,0.044353319,N/A,0.493009854
2007,6,2007,20076,15.43119997,122.46449,45.346,33.48133469,1.358042207,0.001926342,0.203283971,N/A,2.509723347,0.308948022,0.274908123,0.583856146,0.642242372,21.96999931,99.01999664,17.4681339,0.761257884,0.00102741,0.103970291,N/A,1.327069973
2007,7,2007,20077,16.52789737,157.7601921,53.019,34.86101078,1.919113789,0.001936134,0.11097809,N/A,2.3588648,0.306436873,0.347898376,0.654335249,0.921591952,22.29000092,147.2299957,15.80056206,0.982289368,0.000908012,0.045718712,N/A,0.980745261
2007,8,2007,20078,16.51234249,109.4689336,18.31,86.05963362,3.772488069,0.004469418,0.202482453,N/A,5.66837734,0.146556275,0.116053226,0.262609501,0.590405573,23.17000008,96.95999908,50.25832878,2.433642818,0.002629267,0.142007988,N/A,3.286035827
2007,9,2007,20079,13.05450487,96.63671702,10.557,225.8734901,8.400001402,0.011242876,0.571234349,N/A,16.23737097,0.40686439,0.097744382,0.504608772,0.401816494,20.20999908,83.65000153,88.96087904,3.598560197,0.004413083,0.207138407,N/A,6.31808241
2007,10,2008,200810,9.480055054,164.0609894,46.754,49.95525612,2.611963093,0.003217807,0.099699547,N/A,3.60596361,0.268836601,0.178442597,0.447279198,0.451516194,14.46000004,141.7299957,18.80758866,1.328656372,0.002491173,0.053922649,N/A,1.332800787
2007,11,2008,200811,-1.83017055,143.8672612,99.146,7.24815186,0.411160418,0.000462664,0.042281026,N/A,0.593941529,0.266721129,0.309330185,0.576051313,0.426614768,2.5,122.8000031,6.941480241,0.447824421,0.000469902,0.044020779,N/A,0.608939967
2007,12,2008,200812,-7.757790323,166.8460925,62.075,13.24674218,0.476285569,0.000846364,0.087377587,N/A,1.351900383,0.121578808,0.304476846,0.426055655,0.292662639,-3.470000029,124.9100037,12.13548127,0.434796617,0.000775544,0.084430051,N/A,1.214914072
2008,1,2008,20081,-8.043032258,77.28303429,70.701,12.44956905,0.429111563,0.000804406,0.110948112,N/A,1.136250142,0.06693142,0.225037472,0.291968892,0.196584622,-2.369999886,58.31999969,10.23634743,0.370291792,0.000680922,0.095632819,N/A,0.926014045
2008,2,2008,20082,-8.209086207,157.0024796,38.289,18.87409069,0.715548606,0.001525043,0.149384364,N/A,1.579245007,0.135471951,0.306292834,0.441764785,0.357575492,-2.640000105,131.8500061,18.74350336,0.75478597,0.001865714,0.150213917,N/A,1.570267884
2008,3,2008,20083,-4.687719102,127.5966487,59.102,17.2836523,0.707240186,0.005329465,0.135157944,N/A,1.45440605,0.112012973,0.306365722,0.418378695,0.428482112,0.529999971,115.9599991,13.47484011,0.565801496,0.004572023,0.109432159,N/A,1.119759873
2008,4,2008,20084,5.03282844,97.77309439,365.208,3.169150942,0.188718534,0.001244515,0.030124939,N/A,0.273064969,0.120025293,0.207279768,0.32730506,0.408758277,12.38000011,88.08999634,1.459989924,0.127872336,0.00069312,0.016466207,N/A,0.133572616
2008,5,2008,20085,9.859290323,61.37354467,88.484,11.38037337,0.53757357,0.003752693,0.040717174,N/A,0.903389716,0.130893981,0.123978015,0.254871996,0.443679986,15.81999969,41.47999954,8.095474888,0.39962027,0.002773024,0.031377109,N/A,0.664648807
2008,6,2008,20086,15.93583333,142.5900451,44.789,19.40635381,0.986386625,0.004625736,0.046133761,N/A,1.377707701,0.134535936,0.258505217,0.393041154,0.743000917,21.86000061,177.4299927,18.57665945,0.956038313,0.004299438,0.045545155,N/A,1.292226774
2008,7,2008,20087,17.615,302.7269736,127.281,29.7931852,1.375227325,0.015031188,0.047294833,N/A,1.993954862,0.183320288,0.274754433,0.458074721,1.211087135,23.79000092,212.1300049,6.919021692,0.402495266,0.003361394,0.009992418,N/A,0.457445942
