"solute","watershed","Bias_MARSS","Bias_L95_MARSS","Bias_U95_MARSS","Sig_MARSS","Bias_MKandSens","Bias_L95_MKandSens","Bias_U95_MKandSens","pval_MKandSens","Sig_MKandSens"
"DOC","WS6",0.439280383406437,0.096123849708718,0.805470205032588,"Sig",0.324684357569555,-0.806911569027332,1.53744341466022,0.580088942699266,"NS"
"DOC","WS7",0.646974343922313,-0.663416548417839,2.02971462576986,"NS",0.537793809125797,-0.818215205450316,1.91224791576589,0.395908118209052,"NS"
"DOC","WS8",0.894333097714206,-0.674210529095909,2.36633006982805,"NS",NA,NA,NA,NA,NA
"DOC","WS9",1.44086434570365,-1.81063262833039,4.64095127359965,"NS",0.969736572976722,-0.911005018695286,3.1840701643039,0.313921339906983,"NS"
"NH4N","C32",0,0,0,"NS",NA,NA,NA,NA,NA
"NH4N","C35",0,0,0,"NS",NA,NA,NA,NA,NA
"NH4N","C38",-4.68283908361702,-18.9291147502904,10.2918837935787,"NS",-3.76215106834919,-7.86623864048477,0,0.0310791818922772,"Sig"
"NH4N","EIF",-1.01836764176597,-1.88252183367488,-0.160789226881164,"Sig",NA,NA,NA,NA,NA
"NH4N","HP3",-2.14607868655468,-63.081472197842,57.7464108955868,"NS",0.950566749174388,-7.2885804512938,8.97039428887921,0.754533812069471,"NS"
"NH4N","HP3A",2.13790216845249,-78.4388969790614,91.2639653861919,"NS",2.36833851087832,-4.50971916433464,9.664432590593,0.435348517278977,"NS"
"NH4N","HP4",-2.33771998225234,-85.1481158130408,80.8469730404074,"NS",-0.367163041382981,-7.64075071206488,6.1964654931982,0.921298633040619,"NS"
"NH4N","HP5",5.41216824552153,-109.516084609805,140.87388822535,"NS",NA,NA,NA,NA,NA
"NH4N","HP6",-1.73873910950406,-70.6733650929333,76.6271445758344,"NS",-3.08567157055923,-9.79179494987562,3.9493621202989,0.31517946973213,"NS"
"NH4N","HP6A",4.58072073181199,-46.9373725195851,63.0400546916658,"NS",3.87713300307209,-3.92168982983427,12.988915739369,0.250571936565277,"NS"
"NH4N","NEIF",-1.95440672579652,-12.4153283890853,8.70743946343406,"NS",0.40376495127636,-1.646213098391,2.34394869595965,0.6549101493982,"NS"
"NH4N","NWIF",-1.61890699190899,-11.1439327150777,7.87371899684315,"NS",NA,NA,NA,NA,NA
"NH4N","WS6",0,0,0,"NS",NA,NA,NA,NA,NA
"NH4N","WS7",-3.76209042697124,-9.16879273075568,1.58504590014541,"NS",-4.07020448728696,-8.3080294610289,0,0.00312279431667282,"Sig"
"NH4N","WS8",-3.05610181416194,-9.89497825808634,3.43691244207829,"NS",-2.84714483303423,-7.42421182063782,0,0.00552541782466453,"Sig"
"NH4N","WS9",-1.22337597218753,-4.39592853710868,2.13790216845249,"NS",NA,NA,NA,NA,NA
"NO3N","C32",1.44086434570365,0.478895533305579,2.39037763690435,"Sig",1.1799324594407,-0.951335596576505,3.15740568637916,0.23253955763391,"NS"
"NO3N","C35",0.998815449610113,0.119525952293564,1.89749862917399,"Sig",0.828804111121334,-0.935336430560618,2.86243474431798,0.345376279976909,"NS"
"NO3N","C38",1.99365427523892,-14.6695970317763,18.2574971974982,"NS",NA,NA,NA,NA,NA
"NO3N","EB",-15.1436343791737,-127.146890999571,106.721798265038,"NS",NA,NA,NA,NA,NA
"NO3N","EIF",-0.544676349113216,-27.6367811993286,28.1654559861867,"NS",NA,NA,NA,NA,NA
"NO3N","GSWS08",-10.8704643719483,-53.2618088280373,35.0624761720261,"NS",-3.15066900254521,-5.47831789954668,0,6.15634034358086e-05,"Sig"
"NO3N","GSWS09",-7.89392140445142,-20.2275784381084,5.85825326841265,"NS",-2.53415692567603,-4.05465108108165,0,1.38421632493815e-05,"Sig"
"NO3N","HP3",-5.25645364234935,-6.52221083166116,-4.12090797451992,"Sig",NA,NA,NA,NA,NA
"NO3N","HP3A",-6.83247472079147,-79.5598974884111,60.2644208880337,"NS",-4.38015965520779,-12.3838287869013,2.8740989989566,0.195145978338055,"NS"
"NO3N","HP4",-3.79797702595677,-6.05666371809912,-1.35523414849787,"Sig",-3.38399273254044,-7.27117078466225,0.67067977956851,0.0873970979966294,"NS"
"NO3N","HP5",-3.2116944071884,-12.5340809185209,5.62916196465473,"NS",-3.23908406105509,-9.22563248752949,2.83697682056849,0.230937168140468,"NS"
"NO3N","HP6",-3.42709691538778,-28.2228162877478,23.6296402327901,"NS",-5.33783371061751,-13.1826490336457,1.71682493188021,0.105353185041058,"NS"
"NO3N","HP6A",-1.97836739805455,-54.5225273160356,49.5975716430209,"NS",-3.48024898761388,-13.5498445971788,6.65113053694544,0.456242381656701,"NS"
"NO3N","NEIF",-3.97739387280298,-51.0809350908397,46.4774794541972,"NS",-3.3287286369988,-15.0645538782052,8.45417154666987,0.426475782950813,"NS"
"NO3N","NWIF",0.662582856044036,-60.2356200453605,66.454870766534,"NS",-2.91003536839427,-7.95823354628988,1.92340643551574,0.190434512383231,"NS"
"NO3N","W9",-2.61315063091767,-10.4898820306204,6.42513985536128,"NS",-1.18979076033072,-3.68245012449445,1.3163116652451,0.317157163437214,"NS"
"NO3N","WS6",0,0,0,"NS",NA,NA,NA,NA,NA
"NO3N","WS7",1.92153681952769,-10.7515454725396,15.701840831771,"NS",0,-2.15267816518319,2.29646665285209,0.869763922895567,"NS"
"NO3N","WS8",3.89430536795832,-14.6695970317763,21.0627142039767,"NS",0,-4.27822097109256,3.31000674071626,0.78544738163025,"NS"
"NO3N","WS9",3.99062076495227,-6.45060001600797,14.3653040368607,"NS",0,0,4.68836664482277,0.359772593079697,"NS"
"SO4","C32",-0.599850024996851,-3.42709691538778,2.04173498301783,"NS",-1.00717240330418,-1.75892205419593,-0.0787264460054413,0.0376163924782816,"Sig"
"SO4","C35",-1.45112189420504,-2.97231280870802,0.0776425117082091,"NS",-1.5082236185185,-2.08076793067683,-0.871280348401718,0.000290129553301024,"Sig"
"SO4","C38",1.41683576870326,-89.3765139283609,98.5153284587388,"NS",-0.188641076153721,-3.32860031563813,3.13893574549288,0.788205736402918,"NS"
"SO4","EB",-2.54130526461611,-3.53478363069057,-1.5350173792962,"Sig",-2.2733543058795,-2.97199895233377,-1.66770136931791,1.39331775108525e-05,"Sig"
"SO4","EIF",-5.90144099512404,-61.488671558629,46.7267998812998,"NS",-2.87239568952815,-7.12747126428678,0.963216796619114,0.115736376890035,"NS"
"SO4","GSWS08",-2.90048899278355,-43.4729906626444,42.4951266826522,"NS",-0.404106932462124,-0.889035251416672,0,0.0290779412038191,"Sig"
