"solute","watershed","Bias_MARSS","Bias_L95_MARSS","Bias_U95_MARSS","Sig_MARSS","Bias_MKandSens","Bias_L95_MKandSens","Bias_U95_MKandSens","pval_MKandSens","Sig_MKandSens"
"NO3N","EIF",-0.544676349113216,-27.6367811993286,28.1654559861867,"NS",-12.3246946714241,-15.9926647437437,-8.5997181240105,2.09150673855102e-09,"Sig"
"NO3N","GSWS08",-10.8704643719483,-53.2618088280373,35.0624761720261,"NS",-3.02823234159769,-3.77176844751781,-2.48291527364757,5.87872672405711e-26,"Sig"
"NO3N","GSWS09",-7.89392140445142,-20.2275784381084,5.85825326841265,"NS",-2.50803159654535,-3.11363094857037,-1.58357104101898,2.17828707708596e-26,"Sig"
"NO3N","HP3",-5.25645364234935,-6.52221083166116,-4.12090797451992,"Sig",-5.05535222164383,-7.1670230479154,-3.0335200191615,3.34524210047254e-06,"Sig"
"NO3N","HP3A",-6.83247472079147,-79.5598974884111,60.2644208880337,"NS",-5.16836057131369,-7.36661355341463,-3.1429599646723,1.97835094261759e-06,"Sig"
"NO3N","HP4",-3.79797702595677,-6.05666371809912,-1.35523414849787,"Sig",-3.57963135958236,-4.68342121747852,-2.45357598891055,2.7613580072098e-09,"Sig"
"NO3N","HP5",-3.2116944071884,-12.5340809185209,5.62916196465473,"NS",-3.10081406603418,-5.52185234130639,-0.895604179084492,0.00656681969780882,"Sig"
"NO3N","HP6",-3.42709691538778,-28.2228162877478,23.6296402327901,"NS",-6.58845606833167,-9.26771033948497,-3.89859512082046,2.20195676248704e-06,"Sig"
"NO3N","HP6A",-1.97836739805455,-54.5225273160356,49.5975716430209,"NS",-4.26147628852585,-6.9134664247918,-1.38525175832537,0.00418522178203912,"Sig"
"NO3N","NEIF",-3.97739387280298,-51.0809350908397,46.4774794541972,"NS",-9.52585187206771,-18.3305218237596,-2.38564017965143,0.00589892174655186,"Sig"
"NO3N","NWIF",0.662582856044036,-60.2356200453605,66.454870766534,"NS",-14.0068344666387,-20.5004582024423,-7.16949328692079,6.22367046016485e-05,"Sig"
"NO3N","W9",-2.61315063091767,-10.4898820306204,6.42513985536128,"NS",-1.29346736699175,-2.09684276281006,-0.461664045627379,0.00246170097280579,"Sig"
"NO3N","WS6",0,0,0,"NS",NA,NA,NA,NA,NA
"NO3N","WS7",1.92153681952769,-10.7515454725396,15.701840831771,"NS",0,0,0.271880451680566,0.720037419625506,"NS"
"NO3N","WS8",3.89430536795832,-14.6695970317763,21.0627142039767,"NS",0,-1.90741865317909,0.543148422158819,0.537755277195996,"NS"
"NO3N","WS9",3.99062076495227,-6.45060001600797,14.3653040368607,"NS",0,0,2.0349275072757,0.0284694928529604,"Sig"
"SO4","C32",-0.599850024996851,-3.42709691538778,2.04173498301783,"NS",-1.03454513625888,-1.39574161589193,-0.662010677415203,1.83389036943718e-07,"Sig"
"SO4","C35",-1.45112189420504,-2.97231280870802,0.0776425117082091,"NS",-1.65592299596829,-1.83492718725915,-1.46494407722809,6.72778326125045e-40,"Sig"
"SO4","C38",1.41683576870326,-89.3765139283609,98.5153284587388,"NS",-0.150658225856139,-1.61454169737451,1.04062252914768,0.693114983849676,"NS"
"SO4","EB",-2.54130526461611,-3.53478363069057,-1.5350173792962,"Sig",-2.88704345625355,-3.07054682019855,-2.71469592078291,3.34497288633696e-72,"Sig"
"SO4","EIF",-5.90144099512404,-61.488671558629,46.7267998812998,"NS",-9.93452361796243,-13.0174225845228,-6.66929234770758,2.51793165652509e-08,"Sig"
"SO4","GSWS08",-2.90048899278355,-43.4729906626444,42.4951266826522,"NS",-0.411410848076222,-0.574558599194063,0,1.35864316652719e-09,"Sig"
"SO4","GSWS09",-2.25388068830998,-11.9045571723511,8.16364347894858,"NS",-0.989981303858577,-1.32093086437545,-0.665398617959388,1.54853448078206e-09,"Sig"
"SO4","HP3",-0.10091575643294,-62.7403454730511,62.2824579605981,"NS",-2.14935676579544,-3.25557007215143,-1.08214433269395,0.000121255373435998,"Sig"
"SO4","HP3A",0.259227995615685,-12.5340809185209,13.0302366241164,"NS",-1.88398754639429,-2.25410979332681,-1.50786379217929,1.67052751811593e-14,"Sig"
"SO4","HP4",-0.0471590733181593,-8.09656221285588,8.34488161799092,"NS",-1.42143255626977,-1.87181100274969,-0.97109999195269,4.20511837579007e-09,"Sig"
"SO4","HP5",-0.0831571185725632,-76.6429628500574,77.7766261950913,"NS",-1.28546020083664,-2.42744223238012,-0.250123050379057,0.0165596720101065,"Sig"
"SO4","HP6",0.494501860388219,-86.7078164057366,96.0504916711205,"NS",-1.98783334763314,-3.10476734783686,-0.919754267691384,0.000369892258617279,"Sig"
"SO4","HP6A",2.02971462576986,-111.368332409256,123.555342130209,"NS",-2.2968000809932,-4.1043539098745,-0.765035386404952,0.00408706562618029,"Sig"
"SO4","NEIF",-10.9061377229142,-89.7096510011229,74.2038558544316,"NS",-18.2675813277105,-22.67106539047,-14.0075504865465,2.35134881466914e-13,"Sig"
"SO4","NWIF",-4.71869806055722,-49.9314413748636,42.2466525055615,"NS",-12.3611051292408,-14.7167046686033,-9.95125525714031,1.3499343989833e-16,"Sig"
"SO4","S2",-3.84582414992685,-110.061190279726,120.646721033872,"NS",-0.635839653377767,-3.97226479068589,2.4969139008673,0.669431891100383,"NS"
"SO4","S5",-4.61111790234812,-100.537354018947,99.4246073991602,"NS",-5.57814817153263,-9.64648227267552,-1.35236099156468,0.00830628948759931,"Sig"
"SO4","W9",-1.8585592444865,-11.1082664980686,6.23212727440254,"NS",-2.24262477706806,-2.47773373038811,-2.02103760033362,4.2765664021099e-47,"Sig"
"SO4","WS6",-2.15805716587525,-3.30743364201544,-0.963213218135595,"Sig",-2.42278430950575,-2.5494629096718,-2.29819634525071,2.49691157522533e-102,"Sig"
"SO4","WS7",-2.81668909405082,-3.76209042697124,-1.90648394361634,"Sig",-2.91874732079135,-3.10561080874613,-2.73003211120094,3.21007630854126e-70,"Sig"
"SO4","WS8",-2.97231280870802,-4.31223332280801,-1.63089074292024,"Sig",-2.96790086854855,-3.17234493096619,-2.76357152584534,8.54612821104036e-73,"Sig"
"SO4","WS9",-4.6230717313998,-16.0911404187208,7.6683979173997,"NS",-4.44716716795532,-4.79690210074359,-4.09776457139964,5.1511846336848e-63,"Sig"
"TDP","C32",-9.84737310511989,-81.2392977770744,62.9137570011866,"NS",-4.97338710839366,-7.18513895477329,-2.61859153544116,3.91970850072931e-06,"Sig"
"TDP","C35",-6.61768523576751,-71.6893018242447,62.1562360260039,"NS",-3.67347903988977,-5.0015949511041,-2.34680893038761,1.04892484804212e-07,"Sig"
"TDP","C38",0.537720440385137,-2.34969654516961,3.18421722439215,"NS",0.982782315424246,0.149318766120921,1.87740795033973,0.021088858246211,"Sig"
"TDP","EIF",1.42884999713218,-7.57200930705304,10.8850721359127,"NS",-0.542111445393997,-2.20900661971552,0.962436136652435,0.488361921215571,"NS"
"TDP","GSWS08",-1.47509263205903,-3.8219008271775,0.70100467344103,"NS",-1.66867750843932,-1.90832268543054,-1.4297494128231,1.02639422999912e-31,"Sig"
"TDP","GSWS09",-1.75072166220014,-4.83822021454379,1.5129529602012,"NS",-2.08741121575179,-2.30838156531941,-1.85754772278542,3.73126945195193e-42,"Sig"
"TDP","HP3",-3.48692406485083,-9.96638241724468,2.91954581152565,"NS",-2.50638751402891,-3.66643599655114,-1.401550691783,2.58327951682732e-05,"Sig"
"TDP","HP3A",-5.22061079831868,-55.4385428391194,48.8480379826192,"NS",-1.06259524685276,-2.36021028538686,0.228086817879747,0.107011858637882,"NS"
"TDP","HP4",-3.80993898637656,-8.5970565455594,1.09970358735039,"NS",-3.13643216346287,-3.91091333182042,-2.3731945780926,5.39790717652872e-14,"Sig"
"TDP","HP5",-0.254373035505484,-46.9373725195851,53.8534342532311,"NS",-1.78753695904189,-3.20930314136069,-0.381700832650079,0.0110279953677587,"Sig"
"TDP","HP6",-1.21138814600821,-35.3489004548971,32.8413633161873,"NS",1.33766905787352,0.0247321065706357,2.59966766349504,0.0467350376531039,"Sig"
"TDP","HP6A",1.52496814980658,-38.2568917001247,42.9922241461899,"NS",-0.192802739960796,-1.66364737475785,1.22741702563527,0.786295607640114,"NS"
"TDP","NEIF",1.56101443954286,-15.7359144796197,17.2832809382019,"NS",-2.7083352363631,-4.16609645286929,-1.25424704870154,0.000399319024472428,"Sig"
"TDP","NWIF",3.25641044320051,-9.93068087319666,16.0666060960744,"NS",-0.108904794990681,-1.66867471347705,1.31295373088561,0.849359053100737,"NS"
