YEAR,MONTH,DAY,TMIN,TMAX,TAVG,RHMIN,RHMAX,RHAVG,VPMIN,VPMAX,VPAVG,WIND,W_DIR,PPFD,TOTALSOLAR
1990,1,1,-5.1,4.8,-0.27083333,56,92,76.4166667,3.62,7.73,4.59041667,2.1375,244.708333,,
1990,1,2,-5.8,9.9,0.166666667,45,97,75.5833333,3.73,5.88,4.53291667,0.908333333,237.833333,,
1990,1,3,-1.9,15.6,5.38333333,44,93,73.125,3.9,9.65,6.6875,1.27916667,195.5,,
1990,1,4,6.9,11.7,9.70833333,88,100,98.125,9.14,13.47,11.8308333,1.71666667,150.708333,,
1990,1,5,5.5,14.3,8.72916667,70,100,90.9583333,8.29,12.58,10.24625,1.1375,192.708333,,
1990,1,6,5.5,11.1,7.00416667,80,100,96.0833333,8.28,11.79,9.71333333,0.7625,235.041667,,
1990,1,7,5,6.8,5.9,91,100,97.5,8.3,9.91,9.0925,1.00833333,167.541667,,
1990,1,8,-0.2,13.2,6.45833333,68,100,92.5416667,5.96,11.05,8.99833333,1.8375,214.333333,,
1990,1,9,-3.7,13.4,3.81666667,41,100,82.2083333,4.71,8.63,6.44916667,2.00416667,252.75,,
1990,1,10,1.6,14.1,7.425,20,74,45.875,2.29,7.62,4.57333333,2.88333333,293.5,,
1990,1,11,-1.8,18.8,9.07083333,31,73,46.2083333,2.91,7.18,5.33458333,3.3625,219.875,,
1990,1,12,-4.9,7.5,-0.04166667,31,61,47,2.04,4.43,2.83333333,3.7125,293.125,,
1990,1,13,-7.2,10.1,-0.22916667,22,60,38.5833333,1.55,3.17,2.18916667,1.9375,215.5,,
1990,1,14,-3.4,13.6,2.5875,21,57,36.9583333,1.78,4.25,2.59791667,1.2875,175.541667,,
1990,1,15,0.7,17.8,7.62916667,37,76,51.5833333,2.55,10.37,5.73916667,0.933333333,233.541667,,
1990,1,16,6.4,21.8,11.7,29,88,65.6666667,6.56,11.71,8.53666667,1.02916667,144.333333,,
1990,1,17,8.8,20,13.0625,60,93,77.625,8.83,14.54,11.6629167,2.1,159.958333,,
1990,1,18,10.2,20.9,14.1416667,62,100,86.7916667,11.99,17.55,13.9133333,1.72916667,164.666667,,
1990,1,19,8.4,12.7,10.5041667,80,100,94.25,10.94,12.9,11.9379167,1.31666667,222.25,,
1990,1,20,9.3,12.8,10.825,96,100,98.9166667,11.54,14.37,12.8295833,1.7375,187.75,,
1990,1,21,1.4,15,9.89166667,32,100,64.2083333,5.02,14.16,7.78416667,2.87916667,235,,
1990,1,22,-1.9,16.9,5.87916667,26,94,57.4583333,3.75,6.9,4.82291667,1.625,247.875,,
1990,1,23,1.6,17.6,8.34166667,24,66,45.7083333,3.98,7.85,4.87958333,1.75,167.625,,
1990,1,24,6.2,10.2,8.47916667,46,100,90.625,5.2,12.12,10.0458333,1.10833333,162,,
1990,1,25,-1,11.6,7.34166667,48,100,95,4.49,13.09,10.0295833,2.05833333,183.375,,
1990,1,26,-4.8,7.2,0.045833333,36,99,65.125,3.21,5.72,3.83833333,2.19583333,293.333333,,
1990,1,27,-4.7,13.6,2.875,28,90,58.4166667,3.48,6.13,4.12416667,1.325,133.958333,,
1990,1,28,-1.8,18.2,6.3,24,75,53.9583333,3.64,8.12,5.01208333,1.43333333,131.541667,,
1990,1,29,-2.1,12.4,7.0625,65,99,87.75,4.45,13.84,9.20125,3,208.75,,
1990,1,30,-4.4,12.6,2.62916667,28,94,65.625,3.4,7.38,4.58416667,1.13333333,220.791667,,
1990,1,31,-1.8,19.3,7.02083333,18,81,49.1666667,2.98,7.8,4.43333333,1.25833333,210.541667,,
1990,2,1,2.6,18.6,10.25,30,92,51.25,2.97,11.24,6.43,1.6375,138,,
1990,2,2,9.8,23.8,14.6083333,59,99,91.1666667,10.68,18.27,15.095,1.8625,146.375,,
1990,2,3,10.1,20,14.5458333,76,100,93.3333333,12.38,19.88,15.4979167,1.78333333,198.416667,,
1990,2,4,2.9,17.7,11.45,49,99,80.9583333,6.08,18.15,11.3575,2.9,227.875,,
1990,2,5,-2.1,18.8,6.71666667,19,84,56.5,3.82,7.52,5.11375,1.88333333,175.75,,
1990,2,6,0.3,17,6.94166667,19,98,56.4166667,2.72,9.93,5.36625,1.675,185.75,,
1990,2,7,3.9,13.2,8.31666667,66,99,89.25,7.87,12.54,9.76041667,1.45416667,187.333333,,
1990,2,8,-0.8,18.1,7.2,50,100,83.4583333,5.84,11.47,8.34083333,1.22916667,164.541667,,
1990,2,9,7.1,14.4,10.3125,88,99,96.1666667,9.27,15.77,12.1479167,1.55,88.1666667,,
1990,2,10,2.3,16.7,9.72083333,74,98,88.1666667,5.55,17.14,11.1095833,2.4625,237.375,,
1990,2,11,-1.7,15.4,5.62083333,29,98,66.5416667,4.36,9.13,5.70791667,1.65,255.833333,,
1990,2,12,2.4,19.1,9.66666667,17,68,40.4166667,2.58,6.12,4.4275,1.94583333,207.041667,,
1990,2,13,6.1,18.5,11.8958333,38,61,47.0416667,4.28,8.4,6.5425,2.34583333,133.958333,,
1990,2,14,8.4,23.3,14.2458333,41,85,66.125,7.02,12.59,10.525,1.98333333,159.791667,,
1990,2,15,12,15.9,13.9291667,77,97,90.125,11.39,16.28,14.36,2.55833333,178.375,,
1990,2,16,9.5,15.1,13.0333333,92,99,96.75,11.27,16.59,14.5833333,1.39166667,157.875,,
1990,2,17,0.9,12.9,6.83333333,25,100,64.9583333,3.28,11.49,6.27541667,1.18333333,254.583333,,
1990,2,18,2.8,10.9,6.44583333,42,99,67.75,3.47,10.55,6.76791667,1.46666667,165.708333,,
1990,2,19,5.7,15.8,9.30833333,65,100,85.9166667,6.49,13.93,10.09375,1.275,224.25,,
1990,2,20,0.4,18.3,8.175,26,80,52.625,3.08,7.52,5.3975,1.58333333,204.375,,
1990,2,21,0.4,16.3,7.20833333,19,96,52.875,3.03,10.5,5.42583333,2.0875,194,,
1990,2,22,8,13.9,11.3833333,87,99,94.9583333,10.29,15.33,12.81625,3.20416667,197.958333,,
1990,2,23,-0.9,15.1,8.55,54,93,77.7916667,4.8,12.51,8.77458333,2.7625,244.666667,,
1990,2,24,-4.1,11.3,2.67083333,27,86,55,1.64,5.97,4.05541667,4.5125,274.791667,,
1990,2,25,-8.4,7.5,-1.5458333,21,46,32.8333333,1.31,2.35,1.73541667,1.825,205.416667,,
1990,2,26,-6.7,10.3,-0.13333333,27,57,43.125,1.81,3.72,2.55708333,1.25416667,97.25,,
1990,2,27,-3.5,18.6,6.49166667,29,65,46.0833333,2.49,7.25,4.56041667,1.4625,225.958333,,
1990,2,28,5.9,16.7,10.9333333,47,88,63.7083333,6.17,10.08,8.26875,1.5375,208.708333,,
1990,3,1,4.3,8.4,6.5,79,99,91.4583333,7.76,10.21,8.8575,1.39166667,171.708333,,
1990,3,2,4.1,8.9,6.82083333,84,100,97.125,7.69,11.17,9.67333333,1.4,119.916667,,
1990,3,3,3.9,18,10.1333333,22,99,68,3.96,12.05,8.07,2.28333333,269.625,,
1990,3,4,-0.1,17.9,7.9875,26,76,49.5833333,4.09,6.69,5.07375,1.8125,217.708333,,
1990,3,5,1.6,18.5,9.1625,35,95,61.9583333,5.13,9.33,6.80625,1.4125,172.458333,,
1990,3,6,3.4,21.2,11.2208333,31,90,60.4583333,6.25,10.09,7.64291667,1.14583333,188.875,,
1990,3,7,3.6,15.4,9.01666667,50,84,65.9166667,5.47,9.57,7.54333333,1.675,152.541667,,
1990,3,8,1.6,8.2,4.58333333,68,100,91.5833333,5.05,10.62,7.86875,1.47083333,144.875,,
1990,3,9,5.8,13.4,9.15,94,100,98.0833333,9.2,14.72,11.4595833,1.0125,159.166667,,
1990,3,10,8.9,22,14.7375,71,99,90.5833333,11.28,20.41,15.24125,0.983333333,220.583333,,
1990,3,11,9.8,27.4,16.7041667,43,98,77.0833333,11.86,20.27,14.0808333,1.38333333,197.833333,,
1990,3,12,11.5,27.7,18.3833333,32,95,62.2083333,8.99,17.96,12.2458333,1.3125,218.708333,,
1990,3,13,11.8,26.3,18.1041667,35,82,56.75,9.08,15.3,11.4408333,1.275,187.583333,,
1990,3,14,13.1,27.3,18.8166667,37,83,61.5,11.02,15.82,12.9216667,2.2125,127.208333,,
1990,3,15,14.3,18.4,16.0666667,68,96,90.1666667,13,18.33,16.4341667,3.04166667,175.583333,,
1990,3,16,12.8,16.4,14.7208333,90,98,95.5,14.33,17.65,15.99875,2.04583333,154.541667,,
1990,3,17,6.6,17.1,12.4041667,42,98,80.1666667,6.17,16.63,11.72625,2.34583333,247.458333,,
1990,3,18,4.6,18.4,10,25,72,49.0416667,4.71,7.29,5.72791667,1.97916667,246.708333,,
1990,3,19,-1.4,19.7,9.025,31,91,58.375,4.41,8.91,6.45625,1.90833333,208.375,,
1990,3,20,-4.8,13,2.13333333,21,80,46.75,1.92,4.48,2.99583333,2.81666667,235.791667,,
1990,3,21,-3.6,20.6,7.17083333,16,52,33.2083333,2.2,4.61,3.10916667,1.31666667,207.458333,,
1990,3,22,1.4,21,11.325,19,57,32.375,3.19,6.28,4.01041667,2.11666667,220.666667,,
1990,3,23,10,24.3,15.5166667,26,64,43.1666667,3.62,10.9,7.55041667,1.84583333,261.583333,,
1990,3,24,7.8,20.7,14.0083333,49,87,66.5416667,7.74,13.71,10.5316667,1.44166667,265.208333,,
1990,3,25,11.4,22.6,15.8333333,41,78,61.375,9.08,13.58,10.7708333,2.13333333,260.083333,,
1990,3,26,2.5,13.3,8.03333333,63,99,85.7916667,6.22,10.8,9.15625,0.9625,195.791667,,
1990,3,27,-0.9,17.4,6.93333333,42,97,70.3333333,5.44,9.85,6.72333333,1.22916667,205.333333,,
1990,3,28,4.4,16.5,8.83333333,40,97,65.7083333,5.91,9.25,7.19583333,1.6,167,,
1990,3,29,5.5,10.6,7.72916667,89,99,97.0833333,8.6,12.16,10.2695833,0.745833333,169.458333,,
1990,3,30,7,12.3,9.43333333,96,99,97.375,9.87,13.73,11.5583333,1.58333333,172.125,,
1990,3,31,9.4,23.5,14.2875,52,98,86.5833333,11.53,18.75,13.9404167,0.9625,220.541667,,
1990,4,1,8.6,25.8,15.9458333,37,98,70.6666667,9.84,17.82,12.1020833,1.27083333,216.375,,
1990,4,2,5.6,23.8,13.8083333,34,96,63.8333333,4.28,15.55,10.0104167,1.93333333,217.833333,,
1990,4,3,1,11.4,3.7375,47,80,66.4166667,4.1,7.3,5.27416667,3.39583333,250.625,,
1990,4,4,0.3,17.6,8.25416667,18,74,46.9166667,3.14,5.78,4.58708333,3.52083333,263.125,,
1990,4,5,6.9,23.9,14.4958333,16,59,34.75,4.01,8.4,5.27708333,2.00833333,221.375,,
1990,4,6,1.3,19.5,11.5,41,97,70.2083333,5.85,12.59,9.2925,2.50416667,181.25,,
1990,4,7,-2.6,14.1,4.55833333,19,96,42.7916667,2.29,6.65,3.24416667,2.64166667,231.791667,,
1990,4,8,-2.9,18.6,7.1625,18,60,36,2.51,5.03,3.39041667,1.475,151.166667,,
1990,4,9,3.6,20.3,11.2875,24,52,37.75,3.2,7.11,4.99,1.9125,176.5,,
1990,4,10,10.5,16.6,12.8083333,42,96,88.3333333,5.86,16.45,13.14,2.85416667,220.666667,,
1990,4,11,2.4,13.1,8.33333333,39,98,66.9166667,3.79,13.01,7.60833333,2.47083333,255.666667,,
1990,4,12,-0.2,16.2,6.4125,18,73,44.2083333,2.68,5.78,3.885,1.875,249.166667,,
1990,4,13,-1.3,18.3,8.29583333,22,60,39.125,2.98,6.01,4.09833333,1.65833333,158.5,,
1990,4,14,6.8,20.3,11.8041667,39,98,59.125,4.92,11.88,8.04,1.70833333,144.166667,,
1990,4,15,8.4,22.9,13.5541667,30,98,66.75,4.31,15.6,9.80958333,1.33333333,179.833333,,
1990,4,16,7,25,15.425,19,71,46.0416667,5.28,10.48,7.37916667,1.56666667,219.083333,,
1990,4,17,8.5,26.2,16.0166667,34,96,65.6666667,9.22,14.42,11.1279167,2,262.375,,
1990,4,18,1.9,20.7,10.5916667,22,96,55.6666667,3.87,10.54,6.32416667,1.76666667,160.458333,,
1990,4,19,4.1,19.8,10.95,17,59,33.5416667,3.24,7.48,4.13375,2.45,190.25,,
1990,4,20,9.4,18.1,12.5708333,60,95,84.8333333,7.53,15.35,12.4354167,1.65,125.083333,,
1990,4,21,12.8,18.8,14.9958333,67,96,86.7916667,13.48,18.01,14.7233333,1.82916667,211.75,,
1990,4,22,11.1,26.7,17.0791667,37,97,73.25,11.38,17.75,13.6379167,1.3,192.458333,,
1990,4,23,14.2,26.2,18.7958333,41,88,67.5833333,12.72,17.77,14.3545833,1.67083333,153.041667,,
1990,4,24,12.4,29.3,20.0125,30,87,55.625,8.64,16.81,12.3020833,1.64583333,156.25,,
1990,4,25,11.3,31.3,20.1833333,19,91,51.0416667,5.7,16.68,10.7325,1.35833333,167.708333,,
1990,4,26,12,31.2,20.6958333,25,81,46.7916667,7.72,15.73,10.7308333,1.375,187.708333,,
1990,4,27,11.6,30.6,20.2708333,18,72,40.7916667,6.84,14.01,8.94125,1.70833333,161.041667,,
1990,4,28,8.9,18,13.1708333,39,97,83.8333333,7.24,18.47,12.5629167,2.04166667,185.083333,,
1990,4,29,5.8,19.8,12.6166667,52,98,83.1666667,8.95,15.83,12.0141667,1.37916667,202.375,,
1990,4,30,12.4,29.3,19.5125,45,95,78.3333333,13.64,23.54,17.4904167,1.54166667,229.166667,,
1990,5,1,13.8,31.5,20.3291667,31,96,75.625,13,24.06,16.9541667,1.525,220.75,,
1990,5,2,11.5,29.9,18.1166667,40,97,82.7916667,13.09,23.85,16.7404167,1.22083333,202.416667,,
1990,5,3,14.3,27.4,19.8041667,57,96,84,15.6,24.52,19.1725,1.57916667,198.708333,,
1990,5,4,15.6,23.5,18.9708333,60,96,84.125,14.66,23.47,18.38625,2.0625,200.583333,,
1990,5,5,6.9,24.4,16.475,45,95,73.625,8.39,19.84,13.83625,2.8625,272.041667,,
1990,5,6,4.8,22.6,10.7166667,33,95,70.4583333,6.55,12.27,8.685,1.89166667,251.875,,
1990,5,7,3.9,25.6,13.6541667,19,95,58.125,4.72,11.88,8.18083333,1.58333333,230.416667,,
1990,5,8,5.5,28.4,15.5458333,28,95,61.25,6.82,14.06,10.0408333,1.39583333,142.333333,,
1990,5,9,12.3,15.4,13.625,68,96,89.5,10.84,16.6,13.9691667,1.675,165.083333,,
1990,5,10,7.4,21.8,14.15,35,96,65.0833333,5.7,16.77,10.5025,2.3375,238.291667,,
1990,5,11,4.7,25,13.8875,19,84,50.75,5.23,11.42,7.56958333,1.45833333,228.541667,,
1990,5,12,9.7,26.6,16.9541667,34,76,51.75,6.05,13.97,9.97625,2.02083333,220.666667,,
1990,5,13,13.8,24.5,17.3291667,51,96,80.6666667,12.99,19.72,15.72875,1.80833333,242.791667,,
1990,5,14,11.6,31.3,19.5583333,35,97,72.7083333,13.13,21.14,15.5775,0.908333333,186.458333,,
1990,5,15,13,31.6,20.675,34,96,69.3333333,12.16,22.7,16.0416667,1.3,159.083333,,
1990,5,16,16.9,32.1,22.4666667,38,90,66.9166667,14.7,23.36,17.70875,1.99583333,189.041667,,
1990,5,17,13.1,27.5,19.3458333,39,94,68.25,7.28,26.18,15.6854167,1.95833333,249.958333,,
1990,5,18,10.3,27.7,17.0708333,18,78,47.3333333,5.73,13.32,8.61208333,1.575,218.375,,
1990,5,19,9.9,28.4,16.9791667,28,89,59.6666667,8.52,16.61,11.0745833,1.15416667,196.708333,,
1990,5,20,13.7,27.8,18.2375,61,96,84,10.77,26.62,17.7204167,1.47916667,176.125,,
1990,5,21,14.6,28.2,18.775,52,95,82.25,15.34,26.8,17.5983333,1.34583333,187.916667,,
1990,5,22,8.9,17.8,13.3166667,77,96,92.5833333,10.93,17.07,14.1841667,1.4875,232.291667,,
1990,5,23,6.4,25.5,14.8583333,47,97,81.75,9.33,19.31,13.60875,1.07916667,162.958333,,
1990,5,24,10.8,25.8,17.05,45,96,78.75,12.43,18.17,14.8533333,0.983333333,167.833333,,
1990,5,25,12.8,28,18.4958333,49,94,78.5833333,13.8,21.37,16.4791667,1.28333333,159.166667,,
1990,5,26,15.9,29.3,20.6541667,45,94,76.2916667,16.07,23.56,18.1379167,1.72083333,179.333333,,
1990,5,27,14.8,29.7,19.5583333,48,95,85.0416667,16.02,28.76,19.17125,0.979166667,248.833333,,
1990,5,28,13.5,22,17.1375,88,96,93.4166667,14.75,23.7,18.3666667,1.09166667,190.916667,,
1990,5,29,11.1,18.7,13.5333333,70,96,87.5833333,11.71,17.69,13.5508333,2.27083333,250.708333,,
1990,5,30,9.4,27.3,16.9,35,91,67.4583333,9.91,16.86,12.4170833,1.59583333,195.208333,,
1990,5,31,12.2,26.3,18.1291667,47,93,75.625,12.91,19.85,15.4454167,1.26666667,153.25,,
1990,6,1,14,21.4,16.4416667,66,95,86.875,15.14,18.86,16.1929167,0.970833333,145.583333,,
1990,6,2,15.3,22,17.725,86,96,91.75,16.41,23.6,18.6595833,1.4,157,,
1990,6,3,15.9,28,18.95,63,95,89,17.03,28.48,19.4733333,1.70833333,207.666667,,
1990,6,4,13.3,28,18.9416667,43,95,76.25,13.18,22.77,16.2183333,1.49166667,247.666667,,
1990,6,5,9.2,28.3,17.6333333,46,97,77.625,11.13,20.65,15.2966667,1.49166667,186.541667,,
1990,6,6,11.7,31.7,20.025,48,96,77.4583333,13.14,26.8,17.9283333,1.15416667,180.166667,,
1990,6,7,16.7,33.5,23.4958333,47,93,75.4583333,17.68,30.74,21.5016667,1.01666667,231.75,,
1990,6,8,17.3,32.7,23.7791667,41,94,75.5,17.51,30.45,21.7020833,1.00833333,199.291667,,
1990,6,9,16.3,32.9,21.6291667,47,95,84.2083333,17.56,31.71,21.5779167,1.15416667,261.125,,
1990,6,10,15.1,28.1,19.3708333,67,95,88.3333333,15.6,29.34,20.0095833,1.35416667,240.708333,,
1990,6,11,12.3,29.8,19.525,28,93,66.7916667,10.25,18.27,14.175,1.75416667,264.083333,,
1990,6,12,10.8,30.5,19.5041667,37,95,68.25,12.1,19.8,14.7195833,1.10416667,164.041667,,
1990,6,13,13.5,30.6,20.4083333,41,89,68.9166667,12.74,23.69,16.165,1.0125,195.208333,,
1990,6,14,14.1,32.6,21.775,44,95,79.2083333,15.18,26.89,20.3120833,0.958333333,202.333333,,
1990,6,15,18.2,33,23.2083333,43,94,78.2083333,17.15,30.89,21.695,1.43333333,253.958333,,
1990,6,16,18.2,28.5,21.0166667,67,93,86.8333333,19.05,27.88,21.6045833,1.06666667,180.125,,
1990,6,17,18.3,31.7,22.8458333,50,93,81.25,19.3,29.25,22.3416667,1.09166667,165.666667,,
1990,6,18,17.2,32.9,23.6833333,50,94,78.8333333,18.54,31.39,22.75375,1.02083333,237.75,,
1990,6,19,16.6,32.4,22.4583333,31,92,64.5,11.88,22.67,16.8158333,1.47083333,271.25,,
1990,6,20,13.1,32,21.5416667,42,92,69,13.49,25.37,17.4258333,0.845833333,214.625,,
1990,6,21,17.8,30.4,22.7708333,46,86,70.5416667,13.54,26.68,19.6491667,1.275,225.833333,,
1990,6,22,16.5,32.3,22.3791667,47,95,79.4166667,17.67,29.85,21.2229167,1.1625,227.666667,,
1990,6,23,15.9,29.6,21.3708333,32,85,61.1666667,11.19,21.42,15.17375,1.85833333,289.541667,,
1990,6,24,12.6,30.6,19.5416667,33,93,62.9583333,10.89,20.06,13.6954167,1.30833333,265.041667,,
1990,6,25,11.7,31.9,19.7833333,29,94,64.8333333,12.05,21.38,14.065,0.8875,198.958333,,
1990,6,26,12.8,33.2,21.1875,36,94,67.0416667,13.66,22.86,16.1279167,1.03333333,198.5,,
1990,6,27,15,33,21.0375,40,94,76.25,15.87,25.8,18.5570833,0.870833333,179,,
1990,6,28,15.3,32.9,21.1666667,45,94,83.5416667,16.3,27.84,20.92375,0.7375,225,,
1990,6,29,16.1,34.6,23.4916667,32,93,69.6666667,15.52,27.88,19.2583333,0.954166667,184.541667,,
1990,6,30,17,36.3,25.1833333,33,94,65.875,16.6,28.69,19.7845833,1.225,234,,
1990,7,1,20.3,35.8,24.7041667,33,88,67.5833333,15.04,28.28,20.4554167,1.69583333,221.041667,,
1990,7,2,17.4,35.9,23.7363636,18,94,62.4545455,9.74,25.64,17.0304545,1.06363636,226.772727,,
1990,7,3,15.6,35.6,23.3125,29,87,56.9583333,11.95,19.89,15.4479167,1.25833333,226.75,,
1990,7,4,14.9,35.2,21.75,25,91,63.5,13.52,22.31,15.7475,0.915,143.45,,
1990,7,5,15.3,33.5,21.3055556,36,91,69.0555556,13.92,24.6,16.9516667,0.75,154.111111,,
1990,7,6,17.3,34.2,23.145,39,90,71.75,16.18,25.24,19.884,1.01,226.3,,
1990,7,7,17.9,34.2,23.105,36,93,76,17.77,29.86,21.045,0.82,220.05,,
1990,7,8,18.1,35.2,22.65,38,94,79.5454545,18.18,28.25,21.4027273,0.881818182,228.863636,,
1990,7,9,17,33.3,21.8416667,50,93,86.375,18.08,34.83,22.6720833,0.820833333,213.458333,,
1990,7,10,17.1,33.3,21.8916667,58,93,85.875,18.2,36.14,22.66375,0.754166667,271.791667,,
1990,7,11,17.1,34.4,23.0958333,38,93,80.875,18.13,33.31,22.3245833,0.941666667,226,,
1990,7,12,17.7,25.9,20.1,78,93,90.4166667,18.8,28.38,21.3129167,1.20416667,150.458333,,
1990,7,13,17.6,27.8,20.3625,71,93,90.2083333,18.7,30.84,21.6316667,1.32916667,211.25,,
1990,7,14,18.1,27.8,20.3583333,74,93,90.3333333,19.33,30.37,21.6591667,1.24166667,344.916667,,
1990,7,15,14.9,29.4,20.4458333,40,93,78.4583333,14.38,24.25,18.2783333,0.954166667,345.375,,
1990,7,16,12.3,30.2,19.7708333,39,95,75.875,13.47,25.32,17.0208333,0.920833333,346.375,,
1990,7,17,14.1,32.5,20.9208333,44,94,80.2916667,14.94,27.24,19.6933333,0.945833333,346.25,,
1990,7,18,16.6,27.8,19.3791667,68,93,89.9583333,17.67,28.95,20.3345833,0.745833333,345.625,,
1990,7,19,15.6,31.4,19.7791667,60,94,88.8333333,16.5,31.29,20.6258333,0.870833333,345.333333,,
1990,7,20,16.9,23.4,19.4375,89,93,91.7916667,17.94,25.62,20.7641667,0.645833333,345.166667,,
1990,7,21,18,28.4,20.8125,73,93,90.2083333,19.15,30.33,22.24,0.795833333,345.375,,
1990,7,22,16.9,31.2,21.7208333,54,93,84,17.85,29.98,21.5954167,1.05416667,345.625,,
1990,7,23,16.3,31.8,21.5333333,54,93,83.2916667,17.28,29.37,21.2408333,1.06666667,345.791667,,
1990,7,24,16.8,28.5,20.9541667,69,93,86.5,17.73,28.05,21.45,0.770833333,346.083333,,
1990,7,25,16.6,29.3,20.3083333,58,93,84.625,14.57,27.73,20.1683333,0.883333333,345.916667,,
1990,7,26,14.2,31.7,21.4791667,48,94,77.4166667,14.48,27.19,19.5958333,0.895833333,345.875,,
1990,7,27,14.8,32,21.125,44,93,73.5,14.48,26.28,18.1245833,0.870833333,346.291667,,
1990,7,28,15,31.5,21.6125,49,94,79.4583333,14.95,26.43,20.3170833,0.9,346.125,,
1990,7,29,16.9,31,21.025,55,93,85.9583333,18.02,28.39,21.2666667,0.854166667,346.041667,,
1990,7,30,14.8,30.8,21.5333333,57,94,81.2083333,15.71,32.28,20.8304167,0.7625,346.041667,,
1990,7,31,17,33.2,22.6291667,42,93,78.3333333,17.23,30.35,21.0991667,0.975,345.916667,,
1990,8,1,15.5,29.9,20.7625,59,94,84.2083333,16.48,28.6,20.6704167,0.658333333,346.166667,,
1990,8,2,16.1,27.1,19.6458333,70,93,90.25,17.01,28.23,20.7033333,0.625,345.791667,,
1990,8,3,16.9,32,21.5083333,47,93,84.125,17.87,32.66,21.3958333,0.775,345.625,,
1990,8,4,16,31,21.7375,60,94,83.4166667,17.07,31.13,21.6091667,0.8875,345.958333,,
1990,8,5,16.9,32.1,21.9416667,56,94,85.875,18.02,34.97,22.61375,0.8875,345.166667,,
1990,8,6,17.2,29.7,20.7583333,68,93,86.7083333,17.53,31.33,21.3095833,1.15,344.583333,,
1990,8,7,15.2,29.9,20.2875,50,94,83.875,16.05,26.93,19.8125,0.9625,345.916667,,
1990,8,8,16.5,26.8,19.5,70,94,88.8333333,17.53,27.7,20.1745833,0.975,310.791667,,
1990,8,9,14.1,29,18.7125,59,94,87.2916667,15.05,27.28,18.8395833,1.00833333,263,,
1990,8,10,13.3,27.1,17.2,68,94,90.375,14.33,27.23,17.8416667,0.729166667,235.208333,,
1990,8,11,12,28.9,18.8166667,54,94,83.7916667,13.21,27.44,18.1379167,0.820833333,234.041667,,
1990,8,12,13.7,30,20.0291667,52,94,82,14.7,27.63,19.0770833,0.733333333,244.625,,
1990,8,13,15.7,30.6,20.3083333,60,94,87.4166667,16.67,29.7,20.8304167,0.841666667,199.583333,,
1990,8,14,15.4,30,20.0333333,65,94,87.875,16.38,30.41,20.6545833,0.7375,231.625,,
1990,8,15,15.6,30.5,21.0208333,60,93,86.125,16.54,33.03,21.4725,0.745833333,248.083333,,
1990,8,16,15.9,31.1,21.3166667,48,93,81.75,16.84,30.34,20.5729167,0.958333333,218,,
1990,8,17,15.8,32.6,22.125,46,94,79.8333333,16.71,29.06,20.89,0.8625,179.416667,,
1990,8,18,16.2,32.5,22.1375,50,94,81.5833333,17.15,32,21.5841667,0.816666667,246.541667,,
1990,8,19,16.4,33.9,23.1541667,47,94,80.4166667,17.44,34.05,22.4929167,0.775,199.041667,,
1990,8,20,17.3,34.2,22.8625,53,93,83.0833333,18.47,32.31,22.9545833,0.779166667,146.25,,
1990,8,21,16.9,30.5,21.5666667,62,93,86.75,17.92,32.41,22.3633333,0.879166667,205.75,,
1990,8,22,17,28.1,20.725,75,94,89.0833333,18.14,29.18,21.81375,1.13333333,177.541667,,
1990,8,23,17.5,28.8,21.2833333,68,93,88.4166667,18.48,31.07,22.4633333,0.791666667,242.5,,
1990,8,24,16.3,31,21.9333333,55,93,83.7083333,17.21,30.83,21.8908333,0.841666667,206.125,,
1990,8,25,17.5,31.6,22.3416667,58,93,85.1666667,18.55,32.11,22.81875,0.895833333,235.875,,
1990,8,26,16.9,31.6,22.1375,50,93,83.9583333,17.79,32.25,22.2158333,0.725,201.541667,,
1990,8,27,17,33.8,22.975,42,93,78.9583333,17.88,31.88,21.6716667,0.783333333,224.875,,
1990,8,28,16.7,35.3,23.2583333,39,93,78.5833333,17.68,32.6,21.8070833,0.841666667,208.041667,,
1990,8,29,16.1,32.7,21.5166667,52,93,83.4583333,17.01,32.28,21.2116667,0.925,241.958333,,
1990,8,30,14.3,29.9,19.1583333,57,94,86.375,15.17,28.75,19.0904167,0.929166667,255.666667,,
1990,8,31,15.5,26.3,19.3458333,69,93,86.2916667,16.25,26.47,19.3491667,1.04583333,206.125,,
1990,9,1,16.1,30.2,20.7083333,52,93,84.0833333,17.03,27.41,20.3679167,0.833333333,180.041667,,
1990,9,2,16.2,32.4,21.85,48,93,80.3333333,17,31.29,20.6954167,0.820833333,222.75,,
1990,9,3,16.3,32.9,22.1666667,42,93,75.9166667,16.21,29.82,19.8233333,0.9,195.75,,
1990,9,4,15.6,31.1,21.4916667,53,93,79,16.3,26.09,19.9879167,1.1625,156.833333,,
1990,9,5,15.2,32,21.8958333,41,93,78.4166667,16.16,28.12,20.07,0.829166667,211.166667,,
1990,9,6,15.6,34.9,22.8833333,34,93,75.2916667,16.29,30.31,20.0791667,0.783333333,181.916667,,
1990,9,7,16.9,34,23.0916667,45,93,77.6666667,17.82,31.34,21.6054167,0.779166667,257.375,,
1990,9,8,17.5,34.9,23.5791667,34,92,76.1666667,16.56,31.26,21.5891667,0.941666667,184.875,,
1990,9,9,17.7,29.3,21.2791667,74,93,87.875,18.77,31.17,22.2829167,1,190.458333,,
